Date,NIDALY,NILMEX,NISHFE,NIWUXI,NIINDA,CUDALY,CUCOMX,CULMEX,CUSMMG,CUSHFE,LIDALY,LISAME,LICOMX,LILMEX,CODALY,COLMEX,COLMEA,COWUXI
2021-07-19,8.5575,18462,142.57,142,1390.4,4.2023,4.21,9222,69250,68950,13.691,10086.763,15,15450,24.195,52477.5,287,362
2021-07-20,8.4232,18684,138.82,140,1399.2,4.178,4.27,9336,68390,67910,13.691,10122.836,15,15450,24.195,52473,287,366
2021-07-21,8.3379,18580,138.14,137.7,1391.5,4.2055,4.28,9347,68650,68190,13.691,10158.875,15,15450,24.195,52468,287,366.5
2021-07-22,8.5593,18922,138.32,137.6,1418.4,4.2558,4.35,9441.5,69015,68620,13.691,10194.801,15,15450,24.195,52463,287,367
2021-07-23,8.7394,19372,141.5,141.1,1479.3,4.279,4.41,9516,70090,69540,13.691,10230.535,15,15450,24.195,52463,287,369
2021-07-26,8.8369,19717,145.04,147.2,1522.9,4.3454,4.59,9809.5,71265,70390,13.691,10335.792,15,15450,24.195,52441,287,370
2021-07-27,8.7852,19357,146.7,144.2,1490.1,4.4039,4.55,9758.5,72715,71940,13.691,10369.966,15,15450,24.195,52436,286,365.5
2021-07-28,8.8827,19543,145.72,145.7,1502.4,4.3985,4.48,9686,72420,72040,13.691,10403.553,15,15450,24.195,52431,286,366
2021-07-29,8.9671,19835,146.55,147.8,1522.1,4.4366,4.52,9823.5,71805,71460,13.779,10436.474,16,15450,24.195,52426,286,364.5
2021-07-30,9.0229,19552,147.26,145.1,1504.2,4.4214,4.48,9728,71875,71550,13.773,10468.649,16,15500,24.195,52426,286,354
2021-08-02,8.9471,19516,146.21,144.7,1478.4,4.4166,4.43,9700.5,71750,71450,13.773,10560.011,16,15625,24.5,52404,286,348.5
2021-08-03,8.7652,19388,144.26,143.5,1469.9,4.347,4.38,9541.5,71045,70740,13.767,10588.649,16,15625,24.5,52399,286,347
2021-08-04,8.8215,19243,143.62,142.55,1460.5,4.3105,4.33,9466,70280,70060,14.319,10616.368,16,15625,24.36,52394,286,350
2021-08-05,8.7448,19472,143.35,144.6,1470.2,4.2769,4.35,9491.5,69700,69540,14.318,10643.165,16,15625,24.36,52389,286,349.5
2021-08-06,8.86,19214,145.01,143.25,1459.2,4.3225,4.35,9468,69785,69790,14.3,10669.034,16,15750,24.36,52389,286,349.5
2021-08-09,8.5039,18620,141.8,138.95,1423.6,4.2236,4.29,9369.5,69620,69520,14.279,10741.026,16,15750,24.36,52367,286,343
2021-08-10,8.4903,18952,139.84,141.45,1443.9,4.2681,4.35,9520.5,69560,69430,14.271,10763.135,16,15750,24.29,52361.5,286,344
2021-08-11,8.5661,19368,141.12,144.05,1473.7,4.2733,4.36,9512,70030,69850,14.265,10784.292,16,15750,24.29,52350.5,286,343
2021-08-12,8.8632,19678,147.6,146.2,1491.3,4.313,4.36,9467.5,70355,70250,14.281,10804.492,16,15750,23.814,52350.5,286,341
2021-08-13,8.9131,19656,148.39,147.25,1489.2,4.2771,4.39,9570,70245,70040,14.275,10823.73,16,15750,24.29,52350.5,286,343.5
2021-08-16,8.8473,19510,147.98,147.1,1483.6,4.2533,4.32,9442,70355,70380,14.282,10875.625,16,15750,24.14,52328.5,286,343
2021-08-17,8.8314,19193,146.38,144.55,1461,4.2395,4.2,9247.5,70030,69790,14.274,10890.967,16,15750,24.14,52000,286,344
2021-08-18,8.6269,18887,144.23,142.4,1435.6,4.1497,4.12,9042.5,69215,68910,14.273,10905.323,16,15750,24.05,51197,286,345
2021-08-19,8.3806,18385,141.41,140.95,1398.5,3.9805,4.04,8894,67730,67530,14.232,10918.688,16,15750,24.05,51198,286,347
2021-08-20,8.4228,18463,139.8,141.4,1402.4,4.047,4.13,9037,67205,66760,14.232,10931.057,16,16000,24.05,51200,286,345.5
2021-08-23,8.5706,18893,140.57,143.5,1437,4.1898,4.23,9273.5,68290,67770,14.232,10962.141,16,16000,24.04,51181,286,347
2021-08-24,8.6477,19074,142.24,143.5,1437.5,4.2259,4.26,9376,68975,68690,14.232,10970.478,16,16000,24.01,51178,286,353
2021-08-25,8.7203,19170,143.64,143.9,1444.4,4.254,4.27,9356,69625,69380,14.278,10977.794,16,16000,24.01,50100,286,353.5
2021-08-26,8.5584,18772,144.23,141,1423.3,4.2288,4.25,9299.5,69350,69180,14.268,10984.086,16,16000,24,50109,286,353
2021-08-27,8.5792,19011,142.04,142.95,1415.3,4.242,4.32,9410,69190,68990,14.278,10989.348,16,16062.5,24.05,50111.5,286,354
2021-08-30,8.6362,19668.891,145.51,148,1432.5,4.3645,4.36,9642.034,70115,69900,14.297,10998.906,16,15880.946,22.875,49840.779,286.036,354
2021-08-31,8.8509,19547,149.73,148.6,1448.6,4.2921,4.36,9520,70345,69880,14.316,11000,16,16070,23.97,50092.5,286,354.5
2021-09-01,8.8636,19332,149.94,146.7,1431.6,4.2239,4.26,9335.5,69965,69620,14.305,11000.076,16,16375,23.4,50500,286,357
2021-09-02,8.837,19464,148.58,147.4,1439.3,4.289,4.29,9376.5,69455,69160,14.323,10999.31,17,16375,23.224,50504,286,363.5
2021-09-03,8.8423,19789,147.39,148.5,1477.1,4.2461,4.33,9431,69525,69370,14.342,10997.916,17,17125,23.49,50499,285,365
2021-09-06,8.904,19654,147.79,147.35,1467.7,4.2642,4.326,9450.5,69780,69550,14.324,10992.088,17.712,17750,23.49,50485,285,364.5
2021-09-07,8.8677,19506,146.73,145.8,1471.2,4.2293,4.28,9350.5,69625,69460,14.306,10990.307,18,17750,23.61,50482,285,364
2021-09-08,8.9461,19713,147.72,147.9,1488.7,4.228,4.23,9249,69295,69140,14.324,10988.96,18,17750,23.061,50479,285,365
2021-09-09,9.1662,20190,149.53,151.95,1522,4.286,4.28,9387.5,68780,68930,14.33,10988.261,18,17750,23.36,51140,285,364.5
2021-09-10,9.2653,20392,153.87,153.6,1540.5,4.4205,4.45,9694.5,70025,69960,14.37,10988.423,19,18500,23.36,51137,285,371
2021-09-13,8.9634,19726,152.92,147.7,1492.1,4.3545,4.36,9562.5,71520,71530,14.326,10996.199,19,18950,23.36,51123,285,364.5
2021-09-14,8.9079,19623,147.99,146.45,1483.4,4.3105,4.32,9442,70565,70480,14.347,11001.93,19,18950,23.36,51120,285,365
2021-09-15,9.0864,20016,147.96,147.95,1519.2,4.399,4.4,9627,69890,69760,14.378,11009.586,19,18950,23.36,51117,285,355.5
2021-09-16,8.8069,19401,147.27,145.5,1470.3,4.2615,4.28,9366.5,70660,70210,14.342,11019.379,19,18950,23.36,51120,285,354.5
2021-09-17,8.7947,19358,144.69,144.5,1471.9,4.2355,4.25,9312,69930,69400,23.662,11031.521,20,19700,24.213,53000,285,357.5
2021-09-20,8.6523,19056,142.752,143.5,1444.4,4.1225,4.12,9033,68922.067,68242.259,29.283,11084.174,20,19700,24.213,52990,285,360
2021-09-21,8.5448,18830,143.454,142.6,1440,4.1105,4.13,8975.5,69058.906,68406.026,26.061,11107.843,20,19700,24.213,52988,280,365
2021-09-22,8.7248,19221,144.15,145,1461.2,4.238,4.25,9286,69140,68630,23.658,11134.925,20,19700,24.213,52987,280,365.5
2021-09-23,8.7877,19351,144.64,145.6,1481.7,4.2325,4.23,9273.5,69130,68820,23.692,11165.634,20,19700,24.213,52991,280,368
2021-09-24,8.8023,19387,145.45,145.2,1480.7,4.2835,4.29,9332.5,69400,69010,25.508,11200.182,20,20100,24.213,52990,280,366.5
2021-09-27,8.5999,18946,145.53,143.15,1469.9,4.287,4.29,9362,70115,69470,25.527,11328.986,20,20100,24.213,52972,280,370
2021-09-28,8.4253,18564,142.21,141.4,1445.2,4.246,4.25,9269,69535,69340,25.543,11381.017,20,20100,24.213,52974,280,369
2021-09-29,8.3268,18342,141.62,138.8,1427,4.188,4.2,9155,68945,68840,25.525,11437.951,20,20100,24.213,52976,280,371
2021-09-30,8.1404,17936,140.4,135.95,1413,4.0975,4.09,8936.5,68770,68450,25.526,11500,20,20100,24.213,52980,280,370
2021-10-01,8.1511,17971,139.295,136.3,1384.3,4.1935,4.19,9128,68822.546,68293.529,25.603,11567.273,21,21500,24.213,52978,280,370
2021-10-04,8.1304,17924,139.098,136.1,1398.3,4.25,4.25,9250.5,69521.981,68741.553,25.603,11796.901,21,21500,24.213,52963,280,368.5
2021-10-05,8.2248,18121,139.802,137.3,1406.6,4.2,4.2,9174,69783.158,69020.849,25.603,11881.327,21,21500,24.213,52961,280,367.5
2021-10-06,8.1955,18072,140.754,137.9,1408.4,4.1655,4.16,9045.5,69982.067,69277.194,25.603,11969.001,21,21500,24.213,52960,280,370.5
2021-10-07,8.2842,18264,141.874,139.45,1434,4.2615,4.25,9280,70072.938,69457.83,25.603,12059.508,22,21500,24.213,52966,280,371.5
2021-10-08,8.7208,19221,143.08,145.35,1493.7,4.284,4.28,9361,70010,69510,25.591,12152.432,22,21500,24.213,52966,280,374
2021-10-11,8.6814,19119,145.73,146.85,1483.2,4.3705,4.37,9543,69975,69800,25.585,12441.544,22,21500,24.213,52950,280,385.5
2021-10-12,8.6155,18978,145.62,145.1,1472.7,4.336,4.33,9465,70415,70310,25.58,12539.975,22,21500,24.213,52948,280,385.5
2021-10-13,8.589,18918,145.05,142.9,1478.7,4.508,4.52,9651,70200,70310,25.614,12638.743,22,21500,24.213,52946,271,387
2021-10-14,8.7634,19294,144.85,145.35,1501.5,4.6245,4.63,9984,72200,72340,25.614,12737.431,22,21500,25.537,55869,271,390
2021-10-15,9.1018,20020,146.69,148.5,1550.9,4.721,4.73,10281,74090,73890,28.098,12835.625,22,22438,25.628,56071,271,391.5
2021-10-18,9.09,19997,149.64,151.7,1552.3,4.7185,4.73,10196,75980,75630,28.148,13123.077,22,23375,25.648,56100,271,392
2021-10-19,9.131,20050,150.32,149.5,1551.4,4.708,4.71,10149.5,75800,75290,28.336,13215.132,22,23375,25.648,56100,271,391.5
2021-10-20,9.5463,20963,149.65,153.2,1620,4.7555,4.76,10185.5,73485,73640,28.319,13304.611,21,23375,25.648,56100,271,393
2021-10-21,9.0818,19930,156.7,156.45,1553.4,4.5735,4.59,9831.5,75225,74160,28.287,13391.101,21,23375,25.648,56111,271,390.5
2021-10-22,9.007,19739,151.41,148.6,1548.5,4.526,4.53,9704,73210,72340,28.557,13474.183,21,24375,25.648,56218,271,390
2021-10-25,9.007,20306,149.43,150,1598.7,4.5395,4.55,9867.5,72775,71950,28.559,13698.832,22,24375,25.648,56201,271,384
2021-10-26,9.1698,20091,152.35,149.35,1583.5,4.485,4.49,9788.5,72710,72170,29.068,13764.129,22,24375,25.648,56201,271,388
2021-10-27,8.8582,19412,150.84,144.15,1526.2,4.3835,4.39,9548,72180,71600,29.805,13823.939,22,24375,25.648,56243,271,392
2021-10-28,8.9265,19574,145.24,145.9,1518.9,4.436,4.44,9666.5,70815,70600,29.777,13877.848,25,24375,25.648,56254,271,392
2021-10-29,8.8705,19448,145.4,145.35,1497.7,4.3755,4.38,9496,71645,71100,29.939,13925.438,22,24630,25.648,56259,271,396.5
2021-11-01,8.992,19702,145.21,144.8,1521.9,4.393,4.4,9555,71190,70650,30.086,14026.302,23,26500,25.648,56243,271,403.5
2021-11-02,8.9408,19601,143.96,144.85,1511,4.379,4.37,9495.5,71300,70420,30.083,14045.595,25,26500,25.648,56242,271,408.5
2021-11-03,8.7375,19162,144.79,142.65,1480.6,4.2955,4.33,9458.5,70960,70750,30.394,14058.435,25,26500,26.444,58000,271,408
2021-11-04,8.7199,19141,142.67,140.4,1484.1,4.3155,4.33,9439,71330,70820,30.417,14065.379,26,26500,26.535,58210,271,404.5
2021-11-05,8.8473,19434,141.84,143.8,1488.9,4.349,4.35,9518,70330,70190,30.382,14066.984,26,28000,26.989,59215,271,412
2021-11-08,8.9417,19640,143.1,144.6,1508.9,4.415,4.41,9637.5,70995,70800,30.42,14045.328,24,29000,26.989,59199,271,412
2021-11-09,8.846,19401,144.68,143.05,1502.6,4.3725,4.38,9553,71230,70940,30.433,14031.141,24,29000,26.989,59204,271,418.5
2021-11-10,9.0174,19754,143.08,145.1,1513.9,4.329,4.33,9533,70650,70570,30.434,14014.399,24,29000,26.989,59199,271,418.5
2021-11-11,9.0188,19759,145.58,145.5,1525.1,4.4045,4.4,9633.5,70810,70700,30.418,13995.657,24,29000,26.989,59211,271,419.5
2021-11-12,9.1326,19979,146.6,147.4,1535.8,4.4555,4.46,9711,71525,71140,30.639,13975.472,24,29000,26.989,59216,271,420.5
2021-11-15,8.9684,19594,146.27,145.7,1513.4,4.409,4.41,9673,71550,71460,30.633,13911.827,24,29000,26.989,59200,271,418.5
2021-11-16,8.8387,19394,144.34,142.95,1505.6,4.344,4.36,9561,71855,70820,30.6,13891.437,24,29000,27.896,61199,271,415
2021-11-17,8.8174,19355,142.81,142.05,1498.3,4.2595,4.27,9406.5,71055,70180,30.965,13872.388,24,29000,27.919,61250,271,410.5
2021-11-18,8.9589,19639,141.9,142,1513.4,4.3205,4.31,9441.5,70450,69250,30.927,13855.235,24,29000,27.919,61255,271,415
2021-11-19,9.1494,20044,144.7,147,1528.5,4.39,4.41,9646.5,72550,69940,30.909,13840.537,24,29000,27.919,61258,271,412.5
2021-11-22,9.2959,20336,147.98,147,1545.7,4.3915,4.4,9726.5,72190,70850,30.947,13816.73,24,29000,27.919,61240,271,419.5
2021-11-23,9.2918,20349,151.28,149.5,1571.1,4.428,4.42,9710.5,72560,71440,30.906,13817.413,24,29000,28.647,62850,271,423
2021-11-24,9.5418,20846,152.37,157.15,1606,4.466,4.46,9835,71925,71420,30.91,13823.332,29,29000,28.647,62844,271,425.5
2021-11-25,9.4597,20667,154.78,154.5,1598.1,4.435,4.382,9801.5,72500,72100,30.925,13835.046,29.485,29000,28.647,62848,271,439
2021-11-26,9.1036,19897,152.1,147.2,1562.1,4.281,4.28,9460,71810,71280,30.906,13853.11,27,29375,28.647,62852,271,446
2021-11-29,9.217,20141,149.07,147.95,1561.9,4.335,4.34,9577.5,71225,70300,31.086,13950.969,27,29375,28.647,62840,271,445.5
2021-11-30,9.0741,19897,148.94,148.85,1568.4,4.3575,4.28,9442.5,70840,70190,31.156,14000,27,29380,29.846,65500,271,447
2021-12-01,9.0952,19946,149.27,147.55,1538.6,4.297,4.25,9444,70375,69880,31.164,14058.003,27,29750,30.005,65850,271,449.5
2021-12-02,9.1022,19953,148.32,147.55,1538.6,4.2685,4.3,9496,70020,69420,31.448,14124.728,28,29750,30.413,66750,271,450.5
2021-12-03,9.1494,20030,149.24,148.5,1550.6,4.2665,4.27,9418,69975,69610,31.787,14199.761,28,31000,30.413,66746,271,454
2021-12-06,9.0544,19820,147.57,146.5,1544,4.343,4.34,9505,69965,69610,32.065,14470.591,28,31000,31.443,69000,271,460
2021-12-07,9.226,20189,146.74,148.3,1567.3,4.3365,4.34,9595,69825,69780,32.116,14574.736,32,31000,31.668,69500,271,464
2021-12-08,9.2463,20230,148.59,147.8,1574.2,4.379,4.39,9652.5,69875,69850,32.215,14685.129,32,31000,31.668,69525,271,477
2021-12-09,9.061,19875,147.15,145.9,1559.1,4.3255,4.33,9534.5,70015,69950,33.018,14801.356,32,31000,31.668,69528,271,476
2021-12-10,9.0093,19746,145.82,145.4,1555.1,4.283,4.28,9506.5,69805,69680,33.985,14923.006,32,31750,31.668,69527,271,481
2021-12-13,8.9829,19711,145.76,144,1549.2,4.284,4.28,9447.5,69630,69610,34.957,15316.367,32,31750,31.668,69516,271,486
2021-12-14,8.8691,19485,143.84,142.55,1541.3,4.255,4.25,9412,68910,69080,35.746,15455.583,32,31750,31.668,69519,271,486.5
2021-12-15,8.6922,19116,143.02,140.45,1523.2,4.18,4.18,9199.5,68910,68810,35.739,15598.161,32,31750,31.668,69519,271,475
2021-12-16,8.9538,19624,142.03,144.4,1546.4,4.2945,4.3,9507.5,68530,67940,35.728,15743.686,32,31750,31.668,69525,271,476
2021-12-17,8.9594,19648,144.89,146,1548.1,4.291,4.29,9437.5,69575,69280,36.154,15891.748,32,31250,31.978,70209,256,482
2021-12-20,8.8097,19340,145.22,141.25,1525.4,4.2905,4.29,9446.5,69230,69010,36.932,16347.027,32,31250,31.978,70195,256,481
2021-12-21,8.9412,19615,143.86,143.55,1542.5,4.3485,4.34,9534,69425,69040,38.06,16501.11,32,31250,31.978,70198,256,482.5
2021-12-22,9.0945,19951,145.9,147.5,1558.3,4.391,4.39,9607,69590,69440,38.849,16655.668,32,31250,31.978,70197,256,481.5
2021-12-23,9.1186,20021,148.13,146.6,1562.7,4.3925,4.39,9612,69915,69820,38.847,16810.287,32,31250,31.978,70207,256,480.5
2021-12-24,9.1344,20045,148.56,148.9,1565.9,4.377,4.411,9568,69890,69690,38.867,16964.557,31.994,31500,31.978,70206,256,479
2021-12-27,9.1344,20137.012,148.43,149,1575.9,4.3985,4.47,9611.974,69700,69630,41.066,17421.14,32,31640.818,31.978,70185.721,255.959,476.5
2021-12-28,9.1344,20228.026,148.8,148.55,1559.6,4.4435,4.42,9653.155,70330,70220,42.163,17569.885,32,31555.804,31.978,70183.595,255.961,479.5
2021-12-29,9.2977,20383,148.47,148.8,1558.2,4.4105,4.4,9680.5,70160,70050,42.154,17716.219,32,31500,31.978,70187,256,481
2021-12-30,9.3885,20587,150.91,150.55,1556.3,4.384,4.38,9691.5,70075,69920,42.126,17859.728,32,31500,31.978,70194,256,486.5
2021-12-31,9.4712,20757,152.06,151.55,1562.8,4.4635,4.46,9720.5,69950,69940,42.754,18000,31,31480,31.978,70193,256,495
2022-01-03,9.4712,21333.848,150.656,154.604,1570.6,4.425,4.41,9776.416,69433.378,69473.931,43.538,18403.171,36,31843.203,31.978,70181.93,258.906,499.854
2022-01-04,9.6434,21137,152.03,153.9,1586.4,4.47,4.47,9768,69885,69720,43.515,18534.455,36,32600,31.978,70178,256,497.5
2022-01-05,9.4148,20638,154.16,151.4,1566.3,4.4165,4.4,9698,70510,70130,43.572,18665.683,37,33800,31.978,70176,251,495
2022-01-06,9.2981,20383,152.23,149.25,1554.6,4.356,4.35,9531,70010,69690,44.281,18797.752,37,35000,31.978,70180,251,492.5
2022-01-07,9.4615,20734,151.34,152.35,1567,4.41,4.4,9647,69830,69420,45.535,18931.561,37,35900,31.978,70178,251,493
2022-01-10,9.4932,20799,155.96,153.35,1569.2,4.352,4.34,9563.5,70095,69740,46.843,19352.407,37,35900,31.978,70164,251,489.5
2022-01-11,9.9727,21794,158.33,158.9,1601.4,4.4265,4.42,9719.5,69905,69600,48.086,19502.156,37,35900,31.978,70167,251,488
2022-01-12,10.083,22064,163.11,162.75,1617,4.5595,4.56,10064,70920,70630,48.149,19658.135,37,36650,31.978,70165,251,493
2022-01-13,10.168,22176,162.41,163.55,1622,4.5415,4.53,9958.5,72230,71900,50.698,19821.243,37,36650,31.978,70171,251,492
2022-01-14,10.238,22194,165.44,163.6,1631.5,4.4205,4.41,9719.5,71580,71670,51.549,19992.378,37,36650,31.978,70167,251,492.5
2022-01-17,10.232,22063,163.71,164.15,1644.2,4.436,4.334,9731,70450,70580,51.583,20562.921,36.383,36650,31.978,70149,251,486
2022-01-18,10.18,22073,163.39,163.5,1655.1,4.395,4.38,9676,70530,69970,51.559,20775.143,37,36650,31.978,70150,251,491.5
2022-01-19,10.652,23154,163.23,170.4,1729.9,4.464,4.46,9841.5,70385,69960,52.389,20999.882,38,37650,31.978,70151,261,489
2022-01-20,10.921,23795,170.85,182.25,1789.8,4.571,4.58,9990,70805,70750,53.664,21238.036,38,38100,32.659,71649,261,495.5
2022-01-21,11.031,24028,176.71,180,1820,4.524,4.51,9941,71050,71150,54.969,21490.504,39,38100,32.659,71644,261,499
2022-01-24,10.286,22404,179.19,171,1725.4,4.4285,4.4,9728,70900,70910,56.662,22342.768,39,38450,32.659,71700,261,495
2022-01-25,10.286,22340,167.87,163,1716.4,4.4765,4.44,9801,70080,69850,56.637,22661.47,39,38450,32.205,70704,256,492.5
2022-01-26,10.454,22695,165.77,166.8,1729.167,4.4985,4.5,9916.5,70280,70190,56.702,22998.976,39,38450,32.205,70706,256,490
2022-01-27,10.339,22398,167.31,166.05,1733.2,4.415,4.41,9782,70505,70410,57.713,23356.185,39,38450,32.205,70714,256,490.5
2022-01-28,10.326,22332,167.3,165.4,1712.3,4.31,4.3,9507.5,70515,70450,57.764,23733.993,41,38600,32.205,70714,256,489
2022-01-31,10.539,22328,166.543,167.58,1728.5,4.3275,4.32,9506,70763.674,70558.563,57.771,25000,39,38600,32.205,70714,256,489.129
2022-02-01,10.584,22764,166.652,167.85,1726.6,4.425,4.43,9696.5,70912.285,70599.002,59.342,25468.703,42,41600,32.205,70705,260,491
2022-02-02,10.578,22866,166.999,168.05,1735.2,4.488,4.49,9839.5,71060.922,70639.275,59.343,25959.576,42,42000,32.205,70709,260,493
2022-02-03,10.533,22866,167.617,171.03,1730.7,4.471,4.47,9832.5,71189.885,70678.006,59.342,26470.594,42,42000,32.205,70719,260,493.581
2022-02-04,10.61,22991,168.541,175.655,1742.6,4.4875,4.48,9841.5,71279.474,70713.82,59.342,26999.735,42,42000,32.205,70720,260,493.076
2022-02-07,10.802,23398,173.48,175.85,1774.2,4.479,4.46,9777.5,71115,70790,59.36,28675.657,42,43910,32.205,70716,260,494
2022-02-08,10.443,22692,174.62,169,1729.3,4.4685,4.46,9781,70750,70610,59.292,29257.054,42,43910,32.205,70710,260,496.5
2022-02-09,10.692,23187,172.78,174.75,1767.7,4.61,4.6,10059,70520,70330,59.322,29846.455,45,45790,32.205,70714,260,498
2022-02-10,10.835,23526,176.21,177.7,1782.9,4.6475,4.66,10254,72250,72020,60.164,30441.839,46,45790,32.205,70721,260,508
2022-02-11,10.602,23051,176.25,174.8,1766.1,4.506,4.51,9860.5,72595,72320,60.171,31041.182,48,45790,32.205,70721,260,515
2022-02-14,10.673,23170,176.98,174.2,1779.8,4.485,4.51,9920,71510,71210,61.738,32842.727,49,48490,32.205,70717,259,527
2022-02-15,10.692,23292,173.88,175.25,1776.3,4.5325,4.53,9968.5,71110,70720,62.663,33437.67,51,48490,32.205,70711,259,525
2022-02-16,10.759,23406,172.88,175.15,1780.6,4.536,4.54,9992.5,71570,71360,63.472,34026.454,53,49740,32.205,70715,259,525
2022-02-17,11.001,23886,173.16,177.7,1805.9,4.5155,4.53,9929,71575,71360,63.507,34607.057,53,49740,32.205,70725,259,527
2022-02-18,11.162,24144,176.77,178.5,1809.3,4.522,4.52,9956,71560,71510,67.406,35177.455,53,50940,33.012,72502,253,532.5
2022-02-21,11.281,24349,178.28,179,1820.8,4.4915,4.522,9898,71540,71490,70.629,36807.183,53.615,50940,33.012,72499,248,540
2022-02-22,11.432,24558,179.26,180,1852.9,4.4955,4.51,9915,71205,71110,70.721,37316.526,55,51310,33.244,73002,248,545
2022-02-23,11.289,24396,178.38,177,1857.6,4.47,4.48,9866,71190,71260,70.831,37805.547,57,51560,33.244,73005,248,539
2022-02-24,11.445,24716,178.37,178.5,1864.8,4.4745,4.45,9864,70860,70850,74.946,38272.222,58,51860,33.566,73722,248,539.5
2022-02-25,11.266,24361,179.24,178.5,1863.1,4.485,4.47,9873,71135,70960,76.814,38714.529,58,51860,33.566,73721,248,538
2022-02-28,11.186,24282,177.6,177.1,1886.9,4.469,4.44,9883.5,70880,70820,75.896,39875,52,51870,33.566,73718,248,534.5
2022-03-01,11.592,25103,178.12,180.05,1930.5,4.579,4.59,10061.5,70885,70880,78.112,40200.19,62,60200,33.566,73704,248,539
2022-03-02,12.015,25879,181.15,180.35,1983.6,4.6665,4.66,10166,71585,71440,76.529,40494.459,63,63500,33.566,73690,248,539.5
2022-03-03,12.511,26897,183.91,189.1,2089.4,4.757,4.77,10351,72575,72590,78.112,40759.344,64,63500,34.382,75500,248,544.5
2022-03-04,13.43,28919,190.42,189.35,2229.4,4.8975,4.93,10674,72875,72730,78.112,40996.388,64,63500,34.382,75503,248,551
2022-03-07,20.51,48078,202.78,210.55,3795.5,4.7425,4.72,10281.5,75095,74600,78.112,41555.868,67,66090,35.968,78999,248,569.5
2022-03-08,21.864,53192.033,227.11,235.55,3341.2,4.739,4.7,10209,72965,73300,78.112,41696.945,67,66090,37.102,81499,248,554
2022-03-09,21.868,56340.378,254.36,233.238,3205.2,4.557,4.56,10001.5,73110,72840,78.112,41817.881,67,66090,37.195,81750,248,553
2022-03-10,21.882,57787.922,256.09,219.95,2922.2,4.632,4.64,10117,72050,71890,78.112,41920.216,67,67550,37.195,81900,248,551
2022-03-11,21.875,57799.552,225.35,217.95,2794.5,4.616,4.62,10183.5,72200,72050,78.112,42005.489,67,67550,37.195,81900,248,553
2022-03-14,21.868,51867.816,207.93,219.2,2815.7,4.5075,4.51,9935,72270,72000,78.112,42174.346,70,67860,37.195,81886,248,550
2022-03-15,21.503,48784.65,221.41,227,2856.4,4.4805,4.5,9904,71815,71640,78.112,42206.777,70,67860,37.195,81884,248,529
2022-03-16,20.679,45590,223.34,220.15,2717.6,4.5875,4.59,10054,72070,71660,78.745,42229.848,70,67860,37.195,81881,248,531
2022-03-17,19.11,41945,221.43,224,2612.5,4.696,4.69,10243,72680,72270,78.745,42245.099,70,68240,37.195,81880,248,548.5
2022-03-18,16.835,36915,219.9,222.35,2455,4.709,4.73,10331,73300,72890,78.745,42254.07,70,68240,37.195,81881,248,548.5
2022-03-21,14.324,31380,214.4,205,2201.5,4.6925,4.7,10295,73480,73160,78.745,42258.706,71,68240,37.195,81865,248,545.5
2022-03-22,12.76,28159,206.42,214.05,2083,4.695,4.69,10268,73515,73200,78.19,42257.96,71,68240,37.195,81862,248,548
2022-03-23,14.629,32380,210.04,249.6,2153.1,4.764,4.76,10438.5,73420,73180,78.099,42258.634,71,68240,37.195,81859,248,551
2022-03-24,16.867,37235,234.38,265,2325.3,4.712,4.73,10349.5,73925,73700,78.157,42262.269,72,68990,37.195,81858,248,547.5
2022-03-25,16.088,35491,263.29,260,2598.1,4.686,4.69,10267,73795,73610,78.189,42270.406,72,68990,37.195,81859,248,550
2022-03-28,14.84,32725,237.32,222.3,2493.7,4.7205,4.71,10341,73380,73120,78.094,42337.225,72,68990,37.195,81843,248,538.5
2022-03-29,15.035,31803,223.48,219.9,2390.3,4.7165,4.72,10316.5,74195,73650,78.156,42378.768,72,68990,37.195,81840,248,540.5
2022-03-30,14.938,32893,219.84,226.35,2450,4.7305,4.74,10367.5,73960,73780,78.33,42432.513,72,68990,37.195,81837,248,539
2022-03-31,14.557,32107,223.64,219.95,2430,4.7345,4.74,10375,73630,73580,78.435,42500,70,69580,37.195,81841,248,538
2022-04-01,15.067,33223,221.01,223,2447.8,4.6825,4.68,10353.5,73675,73400,78.044,42582.36,78,74500,37.195,81838,248,542
2022-04-04,15.073,33245,220.338,222.55,2500,4.763,4.78,10469,74110.184,73786.966,78.03,42911.972,78,80250,37.195,81822,248,540.5
2022-04-05,15.107,33312,221.46,221.8,2529.7,4.778,4.79,10455,74130.583,73898.072,78.03,43046.299,79,80250,37.195,81823,248,541
2022-04-06,15.181,33467,221.2,220.25,2529.7,4.7105,4.73,10305,74010,73810,78.033,43191.327,79,80250,37.195,81820,248,535
2022-04-07,15.286,33698,219.3,216.9,2464.3,4.708,4.7,10311.5,73805,73580,78.042,43346.14,79,80250,37.195,81820,248,521.5
2022-04-08,15.362,33855,218.25,217.3,2464.3,4.72,4.72,10323.5,73820,73680,78.021,43509.821,82,80250,37.195,81817,248,530.5
2022-04-11,14.727,32483,211.85,210.95,2436.8,4.624,4.63,10200.5,73750,73610,77.96,44044.912,81,81171,37.195,81804,228,526.5
2022-04-12,14.72,32488,211.94,216.35,2457.7,4.6945,4.7,10342.5,73830,73610,75.727,44234.905,81,81171,37.195,81801,228,536
