Date,Price_Cobalt,Price_LME,Price_LME_3M,Price_LME_SPOT
2016-05-26,14.855,32734.0,32750.0,23188.5
2016-05-27,14.855,32734.0,32750.0,23689.0
2016-05-31,14.855,32734.0,32750.0,23682.5
2016-06-01,14.855,32734.0,32750.0,23681.5
2016-06-02,14.855,32734.0,32750.0,23681.0
2016-06-03,14.855,32734.0,32750.0,23431.5
2016-06-06,14.855,32734.0,32750.0,23676.25
2016-06-07,14.855,32734.0,32750.0,23750.0
2016-06-08,14.855,32734.0,32750.0,23924.0
2016-06-09,14.855,32734.0,32750.0,23923.5
2016-06-10,14.855,32734.0,32750.0,23923.75
2016-06-13,14.855,32734.0,32750.0,23669.0
2016-06-14,14.855,32734.0,32750.0,23667.5
2016-06-15,14.855,32734.0,32750.0,23666.5
2016-06-16,14.855,32734.0,32750.0,23665.0
2016-06-17,14.855,32734.0,32750.0,23665.0
2016-06-20,14.855,32734.0,32750.0,23659.5
2016-06-21,14.855,32734.0,32750.0,23658.5
2016-06-22,14.855,32734.0,32750.0,23656.5
2016-06-23,14.855,32734.0,32750.0,23654.5
2016-06-24,14.855,32734.0,32750.0,23654.5
2016-06-27,14.855,32734.0,32750.0,23648.0
2016-06-28,14.855,32734.0,32750.0,23646.5
2016-06-29,14.855,32734.0,32750.0,23644.5
2016-06-30,14.855,32734.0,32750.0,23693.0
2016-07-01,14.855,32734.0,32750.0,24143.0
2016-07-04,14.855,32734.0,32750.0,24136.5
2016-07-05,14.855,32734.0,32750.0,24135.0
2016-07-06,14.855,32734.0,32750.0,24133.5
2016-07-07,14.855,32734.0,32750.0,24450.0
2016-07-08,14.855,32734.0,32750.0,24750.0
2016-07-11,14.855,32734.0,32750.0,24750.0
2016-07-12,14.855,32734.0,32750.0,24750.0
2016-07-13,14.855,32734.0,32750.0,25250.0
2016-07-14,14.855,32734.0,32750.0,25250.0
2016-07-15,14.855,32734.0,32750.0,25750.0
2016-07-18,14.855,32734.0,32750.0,25250.0
2016-07-19,14.855,32734.0,32750.0,25250.0
2016-07-20,14.855,32734.0,32750.0,25248.0
2016-07-21,14.855,32734.0,32750.0,25250.0
2016-07-22,14.855,32734.0,32750.0,25500.0
2016-07-25,14.855,32734.0,32750.0,25600.0
2016-07-26,14.855,32734.0,32750.0,25650.0
2016-07-27,14.855,32734.0,32750.0,25500.0
2016-07-28,14.855,32734.0,32750.0,25800.0
2016-07-29,14.855,32734.0,32750.0,26250.0
2016-08-01,14.855,32734.0,32750.0,26250.0
2016-08-02,14.855,32734.0,32750.0,26500.0
2016-08-03,14.855,32734.0,32750.0,26500.0
2016-08-04,14.855,32734.0,32750.0,26250.0
2016-08-05,14.855,32734.0,32750.0,26250.0
2016-08-08,14.855,32734.0,32750.0,26575.0
2016-08-09,14.855,32734.0,32750.0,26200.0
2016-08-10,14.855,32734.0,32750.0,26500.0
2016-08-11,14.855,32734.0,32750.0,26500.0
2016-08-12,14.855,32734.0,32750.0,26250.0
2016-08-15,14.855,32734.0,32750.0,26250.0
2016-08-16,14.855,32734.0,32750.0,26500.0
2016-08-17,14.855,32734.0,32750.0,26500.0
2016-08-18,14.855,32734.0,32750.0,26500.0
2016-08-19,14.855,32734.0,32750.0,26500.0
2016-08-22,14.855,32734.0,32750.0,26250.0
2016-08-23,14.855,32734.0,32750.0,26000.0
2016-08-24,14.855,32734.0,32750.0,26000.0
2016-08-25,14.855,32734.0,32750.0,26000.0
2016-08-26,14.855,32734.0,32750.0,26000.0
2016-08-30,14.855,32734.0,32750.0,26000.0
2016-08-31,14.855,32734.0,32750.0,26250.0
2016-09-01,14.855,32734.0,32750.0,25250.0
2016-09-02,14.855,32734.0,32750.0,25750.0
2016-09-05,14.855,32734.0,32750.0,25750.0
2016-09-06,14.855,32734.0,32750.0,25500.0
2016-09-07,14.855,32734.0,32750.0,26000.0
2016-09-08,14.855,32734.0,32750.0,26250.0
2016-09-09,14.855,32734.0,32750.0,26500.0
2016-09-12,14.855,32734.0,32750.0,26750.0
2016-09-13,14.855,32734.0,32750.0,26750.0
2016-09-14,14.855,32734.0,32750.0,26750.0
2016-09-15,14.855,32734.0,32750.0,26750.0
2016-09-16,14.855,32734.0,32750.0,26750.0
2016-09-19,14.855,32734.0,32750.0,26750.0
2016-09-20,14.855,32734.0,32750.0,26750.0
2016-09-21,14.855,32734.0,32750.0,27000.0
2016-09-22,14.855,32734.0,32750.0,26750.0
2016-09-23,14.855,32734.0,32750.0,27250.0
2016-09-26,14.855,32734.0,32750.0,27250.0
2016-09-27,14.855,32734.0,32750.0,27250.0
2016-09-28,14.855,32734.0,32750.0,27250.0
2016-09-29,14.855,32734.0,32750.0,27250.0
2016-09-30,14.855,32734.0,32750.0,27500.0
2016-10-03,14.855,32734.0,32750.0,27250.0
2016-10-04,14.855,32734.0,32750.0,27750.0
2016-10-05,14.855,32734.0,32750.0,27750.0
2016-10-06,14.855,32734.0,32750.0,28250.0
2016-10-07,14.855,32734.0,32750.0,28250.0
2016-10-10,14.855,32734.0,32750.0,28250.0
2016-10-11,14.855,32734.0,32750.0,28500.0
2016-10-12,14.855,32734.0,32750.0,28500.0
2016-10-13,14.855,32734.0,32750.0,28250.0
2016-10-14,14.855,32734.0,32750.0,28250.0
2016-10-17,14.855,32734.0,32750.0,28000.0
2016-10-18,14.855,32734.0,32750.0,28250.0
2016-10-19,14.855,32734.0,32750.0,28250.0
2016-10-20,14.855,32734.0,32750.0,28250.0
2016-10-21,14.855,32734.0,32750.0,28000.0
2016-10-24,14.855,32734.0,32750.0,28500.0
2016-10-25,14.855,32734.0,32750.0,28648.0
2016-10-26,14.855,32734.0,32750.0,28146.0
2016-10-27,14.855,32734.0,32750.0,28494.0
2016-10-28,14.855,32734.0,32750.0,28244.0
2016-10-31,14.855,32734.0,32750.0,28537.0
2016-11-01,14.855,32734.0,32750.0,28235.0
2016-11-02,14.855,32734.0,32750.0,28250.0
2016-11-03,14.855,32734.0,32750.0,28550.0
2016-11-04,14.855,32734.0,32750.0,28750.0
2016-11-07,14.855,32734.0,32750.0,28750.0
2016-11-08,14.855,32734.0,32750.0,28900.0
2016-11-09,14.855,32734.0,32750.0,29000.0
2016-11-10,14.855,32734.0,32750.0,29050.0
2016-11-11,14.855,32734.0,32750.0,29250.0
2016-11-14,14.855,32734.0,32750.0,29250.0
2016-11-15,14.855,32734.0,32750.0,29250.0
2016-11-16,14.855,32734.0,32750.0,29250.0
2016-11-17,14.855,32734.0,32750.0,29500.0
2016-11-18,14.855,32734.0,32750.0,29750.0
2016-11-21,14.855,32734.0,32750.0,30000.0
2016-11-22,14.855,32734.0,32750.0,30000.0
2016-11-23,14.855,32734.0,32750.0,30000.0
2016-11-24,14.855,32734.0,32750.0,29250.0
2016-11-25,14.855,32734.0,32750.0,29750.0
2016-11-28,14.855,32734.0,32750.0,29500.0
2016-11-29,14.855,32734.0,32750.0,29700.0
2016-11-30,14.855,32734.0,32750.0,29750.0
2016-12-01,14.855,32734.0,32750.0,29750.0
2016-12-02,14.855,32734.0,32750.0,29750.0
2016-12-05,14.855,32734.0,32750.0,30750.0
2016-12-06,14.855,32734.0,32750.0,30500.0
2016-12-07,14.855,32734.0,32750.0,30700.0
2016-12-08,14.855,32734.0,32750.0,30704.0
2016-12-09,14.855,32734.0,32750.0,31455.0
2016-12-12,14.855,32734.0,32750.0,31456.0
2016-12-13,14.855,32734.0,32750.0,31207.0
2016-12-14,14.855,32734.0,32750.0,31833.0
2016-12-15,14.855,32734.0,32750.0,31962.0
2016-12-16,14.855,32734.0,32750.0,32163.5
2016-12-19,14.855,32734.0,32750.0,32215.0
2016-12-20,14.855,32734.0,32750.0,31970.0
2016-12-21,14.855,32734.0,32750.0,32221.0
2016-12-22,14.855,32734.0,32750.0,32477.0
2016-12-23,14.855,32734.0,32750.0,32728.0
2016-12-28,14.855,32734.0,32750.0,32729.0
2016-12-29,14.855,32734.0,32750.0,32483.0
2016-12-30,14.855,32734.0,32750.0,32734.0
2017-01-02,14.855,32734.5,32750.0,32734.5
2017-01-03,14.742,32735.0,32750.0,32735.0
2017-01-04,14.742,32736.0,32750.0,32736.0
2017-01-05,14.742,32739.5,32750.0,32739.5
2017-01-06,14.742,32740.5,32750.0,32740.5
2017-01-09,14.742,32742.0,32750.0,32742.0
2017-01-10,14.855,32993.0,33000.0,32993.0
2017-01-11,15.059,33244.0,33250.0,33244.0
2017-01-12,15.15,33499.0,33500.0,33499.0
2017-01-13,15.513,34449.0,34450.0,34449.0
2017-01-16,15.649,34750.0,34750.0,34750.0
2017-01-17,15.762,35000.0,35000.0,35000.0
2017-01-18,15.876,35250.0,35250.0,35250.0
2017-01-19,15.876,35250.0,35250.0,35250.0
2017-01-20,16.103,35750.0,35750.0,35750.0
2017-01-23,16.216,35750.0,35750.0,35750.0
2017-01-24,16.216,36000.0,36000.0,36000.0
2017-01-25,16.329,36000.0,36000.0,36000.0
2017-01-26,16.443,36500.0,36500.0,36500.0
2017-01-27,16.67,37000.0,37000.0,37000.0
2017-01-30,16.67,37000.0,37000.0,37000.0
2017-01-31,16.67,37000.0,37000.0,37000.0
2017-02-01,16.896,37500.0,37500.0,37500.0
2017-02-02,16.896,37500.0,37500.0,37500.0
2017-02-03,16.896,37500.0,37500.0,37500.0
2017-02-06,17.01,37750.0,37750.0,37750.0
2017-02-07,17.237,38250.0,38250.0,38250.0
2017-02-08,17.463,38750.0,38750.0,38750.0
2017-02-09,17.804,39500.0,39500.0,39500.0
2017-02-10,18.053,39850.0,39850.0,39850.0
2017-02-13,19.051,42250.0,42250.0,42250.0
2017-02-14,19.164,42500.0,42500.0,42500.0
2017-02-15,19.504,43000.0,43000.0,43000.0
2017-02-16,19.504,43250.0,43250.0,43250.0
2017-02-17,19.958,44250.0,44250.0,44250.0
2017-02-20,21.546,47750.0,47750.0,47750.0
2017-02-21,21.546,47750.0,47750.0,47750.0
2017-02-22,21.546,47750.0,47750.0,47750.0
2017-02-23,21.546,47750.0,47750.0,47750.0
2017-02-24,21.546,47750.0,47750.0,47750.0
2017-02-27,22.226,49250.0,49250.0,49250.0
2017-02-28,22.566,50250.0,50250.0,50250.0
2017-03-01,23.02,51250.0,51250.0,51250.0
2017-03-02,23.02,51250.0,51250.0,51250.0
2017-03-03,23.088,51000.0,51000.0,51000.0
2017-03-06,22.952,50850.0,50850.0,50850.0
2017-03-07,22.906,50750.0,50750.0,50750.0
2017-03-08,23.088,50750.0,50750.0,50750.0
2017-03-09,23.587,52250.0,52250.0,52250.0
2017-03-10,23.587,52250.0,52250.0,52250.0
2017-03-13,23.587,52250.0,52250.0,52250.0
2017-03-14,23.927,53000.0,53000.0,53000.0
2017-03-15,24.04,53250.0,53250.0,53250.0
2017-03-16,24.04,53250.0,53250.0,53250.0
2017-03-17,23.814,52750.0,52750.0,52750.0
2017-03-20,23.814,52750.0,52750.0,52750.0
2017-03-21,23.814,52750.0,52750.0,52750.0
2017-03-22,24.381,54000.0,54000.0,54000.0
2017-03-23,24.381,54000.0,54000.0,54000.0
2017-03-24,24.313,53750.0,53750.0,53750.0
2017-03-27,24.267,53750.0,53750.0,53750.0
2017-03-28,24.267,53750.0,53750.0,53750.0
2017-03-29,24.834,54750.0,54750.0,54750.0
2017-03-30,24.834,54750.0,54750.0,54750.0
2017-03-31,24.675,54500.0,54500.0,54500.0
2017-04-03,25.174,55750.0,55750.0,55750.0
2017-04-04,25.288,55750.0,55750.0,55750.0
2017-04-05,25.515,56250.0,56250.0,56250.0
2017-04-06,25.288,55750.0,55750.0,55750.0
2017-04-07,25.174,55500.0,55500.0,55500.0
2017-04-10,25.061,55250.0,55250.0,55250.0
2017-04-11,25.288,55750.0,55750.0,55750.0
2017-04-12,24.948,55250.0,55250.0,55250.0
2017-04-13,24.948,55250.0,55250.0,55250.0
2017-04-14,25.061,55250.0,55250.0,55250.0
2017-04-17,25.061,55250.0,55250.0,55250.0
2017-04-18,24.948,55250.0,55250.0,55250.0
2017-04-19,24.834,55000.0,55000.0,55000.0
2017-04-20,24.721,54750.0,54750.0,54750.0
2017-04-21,24.948,54750.0,54750.0,54750.0
2017-04-24,24.834,55000.0,55000.0,55000.0
2017-04-25,24.834,55000.0,55000.0,55000.0
2017-04-26,24.834,55000.0,55000.0,55000.0
2017-04-27,24.948,55250.0,55250.0,55250.0
2017-04-28,24.834,55000.0,55000.0,55000.0
2017-05-01,24.948,54875.0,54875.0,54875.0
2017-05-02,24.721,54750.0,54750.0,54750.0
2017-05-03,24.721,54750.0,54750.0,54750.0
2017-05-04,23.36,55050.0,54750.0,55050.0
2017-05-05,24.721,55050.0,54750.0,55050.0
2017-05-08,24.721,54450.0,54150.0,54450.0
2017-05-09,24.494,54550.0,54250.0,54550.0
2017-05-10,24.494,54550.0,54250.0,54550.0
2017-05-11,24.494,54550.0,54250.0,54550.0
2017-05-12,24.494,54550.0,54250.0,54550.0
2017-05-15,24.494,54550.0,54250.0,54550.0
2017-05-16,24.948,55543.75,55250.0,55543.75
2017-05-17,24.948,55537.0,55250.0,55537.0
2017-05-18,24.721,54500.0,54500.0,54500.0
2017-05-19,24.494,54250.0,54250.0,54250.0
2017-05-22,24.721,54500.0,54500.0,54500.0
2017-05-23,24.607,54500.0,54500.0,54500.0
2017-05-24,24.607,54500.0,54500.0,54500.0
2017-05-25,25.061,55350.0,55250.0,55350.0
2017-05-26,25.288,55850.0,55750.0,55850.0
2017-05-29,25.288,55975.0,55875.0,55975.0
2017-05-30,25.288,56100.0,56000.0,56100.0
2017-05-31,25.401,56350.0,56250.0,56350.0
2017-06-01,25.447,55850.0,55750.0,55850.0
2017-06-02,25.401,56350.0,56250.0,56350.0
2017-06-05,25.401,56350.0,56250.0,56350.0
2017-06-06,25.288,56100.0,56000.0,56100.0
2017-06-07,25.401,56225.0,56125.0,56225.0
2017-06-08,25.401,56350.0,56250.0,56350.0
2017-06-09,25.401,56000.0,55900.0,56000.0
2017-06-12,25.401,56350.0,56250.0,56350.0
2017-06-13,25.628,56600.0,56500.0,56600.0
2017-06-14,25.515,56600.0,56500.0,56600.0
2017-06-15,25.515,56600.0,56500.0,56600.0
2017-06-16,26.082,57750.0,57750.0,57750.0
2017-06-19,26.082,57500.0,57500.0,57500.0
2017-06-20,26.308,58250.0,58250.0,58250.0
2017-06-21,26.308,58250.0,58250.0,58250.0
2017-06-22,26.308,58125.0,58125.0,58125.0
2017-06-23,26.308,58250.0,58250.0,58250.0
2017-06-26,26.535,58750.0,58750.0,58750.0
2017-06-27,26.762,58750.0,58750.0,58750.0
2017-06-28,26.762,59300.0,59250.0,59300.0
2017-06-29,26.989,59796.0,59750.0,59796.0
2017-06-30,26.989,59792.0,59750.0,59792.0
2017-07-03,26.762,59460.0,59250.0,59460.0
2017-07-04,26.535,58709.0,58500.0,58709.0
2017-07-05,26.535,58708.0,58500.0,58708.0
2017-07-06,27.669,61000.0,58250.0,61000.0
2017-07-07,26.989,60000.0,58250.0,60000.0
2017-07-10,26.989,59750.0,58250.0,59750.0
2017-07-11,26.989,59720.0,58250.0,59720.0
2017-07-12,26.762,59190.0,57750.0,59190.0
2017-07-13,26.762,59160.0,57750.0,59160.0
2017-07-14,26.762,59130.0,57750.0,59130.0
2017-07-17,26.535,58700.0,57750.0,58700.0
2017-07-18,26.308,58500.0,57500.0,58500.0
2017-07-19,26.535,58500.0,57400.0,58500.0
2017-07-20,26.535,58600.0,57500.0,58600.0
2017-07-21,26.308,58010.0,57250.0,58010.0
2017-07-24,26.308,57700.0,57000.0,57700.0
2017-07-25,25.855,56940.0,56250.0,56940.0
2017-07-26,25.855,56940.0,56250.0,56940.0
2017-07-27,25.855,56940.0,56250.0,56940.0
2017-07-28,25.855,56930.0,56250.0,56930.0
2017-07-31,25.855,56940.0,56250.0,56940.0
2017-08-01,25.855,56940.0,56250.0,56940.0
2017-08-02,22.68,55750.0,55250.0,55750.0
2017-08-03,26.308,58000.0,56500.0,58000.0
2017-08-04,26.535,59000.0,57000.0,59000.0
2017-08-07,25.605,57500.0,56500.0,57500.0
2017-08-08,25.855,57150.0,56250.0,57150.0
2017-08-09,25.855,57200.0,56250.0,57200.0
2017-08-10,25.855,57200.0,56250.0,57200.0
2017-08-11,25.061,56750.0,56750.0,56750.0
2017-08-14,25.628,56770.0,56750.0,56770.0
2017-08-15,25.628,56780.0,56750.0,56780.0
2017-08-16,25.628,56788.0,56750.0,56788.0
2017-08-17,25.174,56796.0,56750.0,56796.0
2017-08-18,26.308,60296.0,60250.0,60296.0
2017-08-21,26.989,59813.0,59750.0,59813.0
2017-08-22,26.989,60000.0,60000.0,60000.0
2017-08-23,26.989,60000.0,60000.0,60000.0
2017-08-24,26.989,60000.0,60000.0,60000.0
2017-08-25,27.442,60750.0,60750.0,60750.0
2017-08-28,27.556,61000.0,61000.0,61000.0
2017-08-29,27.669,61250.0,61250.0,61250.0
2017-08-30,27.442,60750.0,60750.0,60750.0
2017-08-31,27.442,60750.0,60750.0,60750.0
2017-09-01,27.556,60750.0,60750.0,60750.0
2017-09-04,27.442,60750.0,60750.0,60750.0
2017-09-05,27.442,60750.0,60750.0,60750.0
2017-09-06,27.442,60850.0,60750.0,60850.0
2017-09-07,27.442,60850.0,60750.0,60850.0
2017-09-08,27.442,60850.0,60750.0,60850.0
2017-09-11,27.442,60850.0,60750.0,60850.0
2017-09-12,27.352,60650.0,60550.0,60650.0
2017-09-13,27.352,60650.0,60550.0,60650.0
2017-09-14,27.352,60650.0,60550.0,60650.0
2017-09-15,28.123,61850.0,61750.0,61850.0
2017-09-18,26.989,59850.0,59750.0,59850.0
2017-09-19,26.989,59844.5,59750.0,59844.5
2017-09-20,26.762,59339.0,59250.0,59339.0
2017-09-21,26.762,59340.0,59250.0,59340.0
2017-09-22,26.762,59341.0,59250.0,59341.0
2017-09-25,26.762,59342.0,59250.0,59342.0
2017-09-26,26.762,59369.0,59250.0,59369.0
2017-09-27,26.535,58864.0,58750.0,58864.0
2017-09-28,26.535,58865.0,58750.0,58865.0
2017-09-29,26.535,59094.0,58750.0,59094.0
2017-10-02,26.762,59589.0,59250.0,59589.0
2017-10-03,26.762,59651.0,59250.0,59651.0
2017-10-04,26.535,58927.0,58500.0,58927.0
2017-10-05,26.535,58952.0,58500.0,58952.0
2017-10-06,26.762,58533.0,58250.0,58533.0
2017-10-09,26.762,59290.5,59000.0,59290.5
2017-10-10,26.762,59292.0,59000.0,59292.0
2017-10-11,26.308,59542.5,59250.0,59542.5
2017-10-12,26.875,59543.5,59250.0,59543.5
2017-10-13,26.875,59538.0,59250.0,59538.0
2017-10-16,26.875,60039.0,59750.0,60039.0
2017-10-17,27.102,60040.0,59750.0,60040.0
2017-10-18,28.123,60286.0,60000.0,60286.0
2017-10-19,27.216,60282.0,60000.0,60282.0
2017-10-20,27.556,61028.0,60750.0,61028.0
2017-10-23,26.762,60024.0,59750.0,60024.0
2017-10-24,26.989,60520.0,60250.0,60520.0
2017-10-25,27.216,60516.5,60250.0,60516.5
2017-10-26,26.649,60125.0,59875.0,60125.0
2017-10-27,27.216,60550.0,60250.0,60550.0
2017-10-30,27.216,61160.0,60750.0,61160.0
2017-10-31,27.669,60500.0,59750.0,60500.0
2017-11-01,27.216,61992.0,61250.0,61992.0
2017-11-02,27.783,61370.0,60750.0,61370.0
2017-11-03,27.669,60860.0,60250.0,60860.0
2017-11-06,27.442,60860.0,60250.0,60860.0
2017-11-07,27.442,60855.0,60250.0,60855.0
2017-11-08,27.442,60040.0,59750.0,60040.0
2017-11-09,27.669,61250.0,61250.0,61250.0
2017-11-10,27.442,60750.0,60750.0,60750.0
2017-11-13,27.442,60000.0,60000.0,60000.0
2017-11-14,27.102,60000.0,60000.0,60000.0
2017-11-15,27.556,61000.0,61000.0,61000.0
2017-11-16,27.556,61000.0,61000.0,61000.0
2017-11-17,27.669,61500.0,61500.0,61500.0
2017-11-20,27.669,60750.0,60750.0,60750.0
2017-11-21,27.442,61250.0,61250.0,61250.0
2017-11-22,27.669,61000.0,61000.0,61000.0
2017-11-23,28.123,61750.0,61750.0,61750.0
2017-11-24,28.803,63250.0,62750.0,63250.0
2017-11-27,29.03,64250.0,63750.0,64250.0
2017-11-28,30.844,68800.0,68250.0,68800.0
2017-11-29,29.484,66790.0,66250.0,66790.0
2017-11-30,29.937,67280.0,66750.0,67280.0
2017-12-01,30.164,66775.0,66250.0,66775.0
2017-12-04,30.617,68776.0,68250.0,68776.0
2017-12-05,29.937,69944.0,69500.0,69944.0
2017-12-06,31.525,70099.0,69650.0,70099.0
2017-12-07,31.525,69900.0,69500.0,69900.0
2017-12-08,34.019,74500.0,74500.0,74500.0
2017-12-11,33.906,74750.0,74750.0,74750.0
2017-12-12,32.885,72750.0,72750.0,72750.0
2017-12-13,32.432,70965.0,71000.0,70965.0
2017-12-14,32.659,72205.0,72250.0,72205.0
2017-12-15,32.659,72205.0,72250.0,72205.0
2017-12-18,32.659,72205.0,72250.0,72205.0
2017-12-19,33.339,74205.0,74250.0,74205.0
2017-12-20,33.793,74705.0,74750.0,74705.0
2017-12-21,33.793,75205.0,75250.0,75205.0
2017-12-22,34.019,75205.0,75250.0,75205.0
2017-12-25,34.133,75205.0,75250.0,75205.0
2017-12-26,34.133,75205.0,75250.0,75205.0
2017-12-27,34.019,75205.0,75250.0,75205.0
2017-12-28,34.019,75205.0,75250.0,75205.0
2017-12-29,34.019,75205.0,75250.0,75205.0
2018-01-01,34.133,75205.0,75250.0,75205.0
2018-01-02,34.019,75205.0,75250.0,75205.0
2018-01-03,34.019,75205.0,75250.0,75205.0
2018-01-04,34.019,75170.0,75250.0,75170.0
2018-01-05,34.019,75170.0,75250.0,75170.0
2018-01-08,34.019,75160.0,75250.0,75160.0
2018-01-09,34.019,75160.0,75250.0,75160.0
2018-01-10,34.019,75098.0,75250.0,75098.0
2018-01-11,34.019,75092.0,75250.0,75092.0
2018-01-12,34.019,74947.0,75250.0,74947.0
2018-01-15,35.38,77861.0,78250.0,77861.0
2018-01-16,34.7,76860.0,77250.0,76860.0
2018-01-17,34.7,76860.0,77250.0,76860.0
2018-01-18,34.7,76869.0,77250.0,76869.0
2018-01-19,36.287,79369.5,79750.0,79369.5
2018-01-22,36.061,79358.0,79750.0,79358.0
2018-01-23,36.061,79362.0,79750.0,79362.0
2018-01-24,36.061,79363.0,79750.0,79363.0
2018-01-25,36.061,79372.5,79750.0,79372.5
2018-01-26,36.174,79623.0,80000.0,79623.0
2018-01-29,36.174,79613.0,80000.0,79613.0
2018-01-30,36.174,79867.5,80250.0,79867.5
2018-01-31,36.174,79872.0,80250.0,79872.0
2018-02-01,36.174,79881.5,80250.0,79881.5
2018-02-02,36.401,80382.0,80750.0,80382.0
2018-02-05,36.401,80379.0,80750.0,80379.0
2018-02-06,36.514,80800.0,80750.0,80800.0
2018-02-07,36.514,80799.0,80750.0,80799.0
2018-02-08,36.741,81298.0,81250.0,81298.0
2018-02-09,36.741,81292.0,81250.0,81292.0
2018-02-12,36.741,81280.5,81250.0,81280.5
2018-02-13,36.741,81264.0,81250.0,81264.0
2018-02-14,36.741,81013.0,81000.0,81013.0
2018-02-15,36.968,81511.5,81500.0,81511.5
2018-02-16,36.968,81326.5,81500.0,81326.5
2018-02-19,36.287,81000.0,81250.0,81000.0
2018-02-20,35.834,79253.0,81250.0,79253.0
2018-02-21,36.061,79503.0,81250.0,79503.0
2018-02-22,36.968,80854.0,82500.0,80854.0
2018-02-23,36.741,80725.0,82500.0,80725.0
2018-02-26,36.741,81390.0,82750.0,81390.0
2018-02-27,36.514,80900.0,82250.0,80900.0
2018-02-28,36.628,81000.0,81000.0,81000.0
2018-03-01,36.628,81000.0,81000.0,81000.0
2018-03-02,35.834,79250.0,79250.0,79250.0
2018-03-05,36.401,80500.0,80500.0,80500.0
2018-03-06,37.535,83020.0,83250.0,83020.0
2018-03-07,37.648,83020.0,83250.0,83020.0
2018-03-08,38.102,84020.0,84250.0,84020.0
2018-03-09,38.102,84020.0,84250.0,84020.0
2018-03-12,38.102,84020.0,84250.0,84020.0
2018-03-13,38.329,84500.0,84750.0,84500.0
2018-03-14,38.555,85500.0,85750.0,85500.0
2018-03-15,39.349,87125.0,87750.0,87125.0
2018-03-16,39.916,88375.0,89000.0,88375.0
2018-03-19,39.916,88605.0,89250.0,88605.0
2018-03-20,40.823,89608.0,90250.0,89608.0
2018-03-21,43.091,94800.0,95250.0,94800.0
2018-03-22,42.864,94300.0,94750.0,94300.0
2018-03-23,42.751,94050.0,94500.0,94050.0
2018-03-26,42.524,94050.0,94500.0,94050.0
2018-03-27,42.524,93300.0,93750.0,93300.0
2018-03-28,42.184,93300.0,93750.0,93300.0
2018-03-29,42.297,93550.0,93750.0,93550.0
2018-03-30,42.524,93383.33333333333,93583.33333333333,93383.33333333333
2018-04-02,42.524,93216.66666666667,93416.66666666667,93216.66666666667
2018-04-03,42.071,93050.0,93250.0,93050.0
2018-04-04,39.689,89050.0,89250.0,89050.0
2018-04-05,41.05,91050.0,91250.0,91050.0
2018-04-06,41.277,91250.0,91250.0,91250.0
2018-04-09,41.277,91250.0,91250.0,91250.0
2018-04-10,41.277,91250.0,91250.0,91250.0
2018-04-11,41.277,91250.0,91250.0,91250.0
2018-04-12,41.277,92000.0,92000.0,92000.0
2018-04-13,41.617,92000.0,92000.0,92000.0
2018-04-16,41.277,91250.0,91250.0,91250.0
2018-04-17,41.277,92000.0,92000.0,92000.0
2018-04-18,41.277,91250.0,91250.0,91250.0
2018-04-19,41.277,91250.0,91250.0,91250.0
2018-04-20,41.277,91250.0,91250.0,91250.0
2018-04-23,41.277,91250.0,91500.0,91250.0
2018-04-24,41.277,91250.0,91500.0,91250.0
2018-04-25,39.916,88500.0,88750.0,88500.0
2018-04-26,40.03,88500.0,88750.0,88500.0
2018-04-27,40.03,88500.0,88750.0,88500.0
2018-04-30,40.03,88500.0,88750.0,88500.0
2018-05-01,40.03,88500.0,88750.0,88500.0
2018-05-02,40.937,90000.0,90250.0,90000.0
2018-05-03,40.823,88500.0,88750.0,88500.0
2018-05-04,40.143,88500.0,88750.0,88500.0
2018-05-07,40.256,88500.0,88750.0,88500.0
2018-05-08,40.143,88500.0,88750.0,88500.0
2018-05-09,40.143,88500.0,88750.0,88500.0
2018-05-10,40.37,89000.0,89250.0,89000.0
2018-05-11,40.71,90500.0,90500.0,90500.0
2018-05-14,41.277,91000.0,91000.0,91000.0
2018-05-15,41.05,90750.0,90750.0,90750.0
2018-05-16,41.05,90750.0,90750.0,90750.0
2018-05-17,41.164,90750.0,90750.0,90750.0
2018-05-18,41.05,90750.0,90750.0,90750.0
2018-05-21,41.05,92000.0,92000.0,92000.0
2018-05-22,41.957,92500.0,92500.0,92500.0
2018-05-23,41.277,92250.0,92250.0,92250.0
2018-05-24,41.05,90750.0,90750.0,90750.0
2018-05-25,41.05,90750.0,90750.0,90750.0
2018-05-28,41.164,90625.0,90625.0,90625.0
2018-05-29,41.05,90500.0,90500.0,90500.0
2018-05-30,40.937,90500.0,90500.0,90500.0
2018-05-31,40.143,90000.0,90000.0,90000.0
2018-06-01,40.597,88000.0,88000.0,88000.0
2018-06-04,39.689,87750.0,87750.0,87750.0
2018-06-05,39.349,86750.0,86750.0,86750.0
2018-06-06,38.329,83750.0,83750.0,83750.0
2018-06-07,37.875,82000.0,82000.0,82000.0
2018-06-08,37.648,82750.0,82750.0,82750.0
2018-06-11,37.195,82250.0,82250.0,82250.0
2018-06-12,36.628,80750.0,80750.0,80750.0
2018-06-13,36.628,81000.0,81000.0,81000.0
2018-06-14,36.741,81250.0,81250.0,81250.0
2018-06-15,36.514,79750.0,79750.0,79750.0
2018-06-18,36.287,80000.0,80000.0,80000.0
2018-06-19,36.174,80000.0,80000.0,80000.0
2018-06-20,36.628,80250.0,80250.0,80250.0
