Date,NIDALY,NILMEX,NISHFE,NIWUXI,CUDALY,CUCOMX,CULMEX,CUSHFE,LIDALY,LICOMX,LILMEX,CODALY,COLMEX,COLMEA,COWUXI,LIT
2021-07-19,8.5575,18462,142.57,142,4.2023,4.21,9222,68950,13.691,15,15450,24.195,52477.5,287,362,72.81885528564453
2021-07-20,8.4232,18684,138.82,140,4.178,4.27,9336,67910,13.691,15,15450,24.195,52473,287,366,75.1113052368164
2021-07-21,8.3379,18580,138.14,137.7,4.2055,4.28,9347,68190,13.691,15,15450,24.195,52468,287,366.5,78.559600830078125
2021-07-22,8.5593,18922,138.32,137.6,4.2558,4.35,9441.5,68620,13.691,15,15450,24.195,52463,287,367,78.75223541259766
2021-07-23,8.7394,19372,141.5,141.1,4.279,4.41,9516,69540,13.691,15,15450,24.195,52463,287,369,77.38446807861328
2021-07-26,8.8369,19717,145.04,147.2,4.3454,4.59,9809.5,70390,13.691,15,15450,24.195,52441,287,370,77.50006103515625
2021-07-27,8.7852,19357,146.7,144.2,4.4039,4.55,9758.5,71940,13.691,15,15450,24.195,52436,286,365.5,74.01323699951172
2021-07-28,8.8827,19543,145.72,145.7,4.3985,4.48,9686,72040,13.691,15,15450,24.195,52431,286,366,77.18218231201172
2021-07-29,8.9671,19835,146.55,147.8,4.4366,4.52,9823.5,71460,13.779,16,15450,24.195,52426,286,364.5,79.64802551269531
2021-07-30,9.0229,19552,147.26,145.1,4.4214,4.48,9728,71550,13.773,16,15500,24.195,52426,286,354,80.21632385253906
2021-08-02,8.9471,19516,146.21,144.7,4.4166,4.43,9700.5,71450,13.773,16,15625,24.5,52404,286,348.5,80.3126449584961
2021-08-03,8.7652,19388,144.26,143.5,4.347,4.38,9541.5,70740,13.767,16,15625,24.5,52399,286,347,78.8196792602539
2021-08-04,8.8215,19243,143.62,142.55,4.3105,4.33,9466,70060,14.319,16,15625,24.36,52394,286,350,82.34500885009766
2021-08-05,8.7448,19472,143.35,144.6,4.2769,4.35,9491.5,69540,14.318,16,15625,24.36,52389,286,349.5,82.49913787841797
2021-08-06,8.86,19214,145.01,143.25,4.3225,4.35,9468,69790,14.3,16,15750,24.36,52389,286,349.5,83.26969909667969
2021-08-09,8.5039,18620,141.8,138.95,4.2236,4.29,9369.5,69520,14.279,16,15750,24.36,52367,286,343,82.566558837890625
2021-08-10,8.4903,18952,139.84,141.45,4.2681,4.35,9520.5,69430,14.271,16,15750,24.29,52361.5,286,344,82.460601806640625
2021-08-11,8.5661,19368,141.12,144.05,4.2733,4.36,9512,69850,14.265,16,15750,24.29,52350.5,286,343,83.30823516845703
2021-08-12,8.8632,19678,147.6,146.2,4.313,4.36,9467.5,70250,14.281,16,15750,23.814,52350.5,286,341,83.66461944580078
2021-08-13,8.9131,19656,148.39,147.25,4.2771,4.39,9570,70040,14.275,16,15750,24.29,52350.5,286,343.5,82.89404296875
2021-08-16,8.8473,19510,147.98,147.1,4.2533,4.32,9442,70380,14.282,16,15750,24.14,52328.5,286,343,78.9930419921875
2021-08-17,8.8314,19193,146.38,144.55,4.2395,4.2,9247.5,69790,14.274,16,15750,24.14,52000,286,344,76.8065414428711
2021-08-18,8.6269,18887,144.23,142.4,4.1497,4.12,9042.5,68910,14.273,16,15750,24.05,51197,286,345,77.81792449951172
2021-08-19,8.3806,18385,141.41,140.95,3.9805,4.04,8894,67530,14.232,16,15750,24.05,51198,286,347,78.64628601074219
2021-08-20,8.4228,18463,139.8,141.4,4.047,4.13,9037,66760,14.232,16,16000,24.05,51200,286,345.5,78.86781311035156
2021-08-23,8.5706,18893,140.57,143.5,4.1898,4.23,9273.5,67770,14.232,16,16000,24.04,51181,286,347,81.21806335449219
2021-08-24,8.6477,19074,142.24,143.5,4.2259,4.26,9376,68690,14.232,16,16000,24.01,51178,286,353,81.81526184082031
2021-08-25,8.7203,19170,143.64,143.9,4.254,4.27,9356,69380,14.278,16,16000,24.01,50100,286,353.5,82.09458923339844
2021-08-26,8.5584,18772,144.23,141,4.2288,4.25,9299.5,69180,14.268,16,16000,24,50109,286,353,80.3319091796875
2021-08-27,8.5792,19011,142.04,142.95,4.242,4.32,9410,68990,14.278,16,16062.5,24.05,50111.5,286,354,81.91158294677734
2021-08-30,8.6362,19668.891,145.51,148,4.3645,4.36,9642.034,69900,14.297,16,15880.946,22.875,49840.779,286.036,354,82.470245361328125
2021-08-31,8.8509,19547,149.73,148.6,4.2921,4.36,9520,69880,14.316,16,16070,23.97,50092.5,286,354.5,82.42208099365234
2021-09-01,8.8636,19332,149.94,146.7,4.2239,4.26,9335.5,69620,14.305,16,16375,23.4,50500,286,357,81.073577880859375
2021-09-02,8.837,19464,148.58,147.4,4.289,4.29,9376.5,69160,14.323,17,16375,23.224,50504,286,363.5,80.54381561279297
2021-09-03,8.8423,19789,147.39,148.5,4.2461,4.33,9431,69370,14.342,17,17125,23.49,50499,285,365,79.41686248779297
2021-09-06,8.904,19654,147.79,147.35,4.2642,4.326,9450.5,69550,14.324,17.712,17750,23.49,50485,285,364.5,NA
2021-09-07,8.8677,19506,146.73,145.8,4.2293,4.28,9350.5,69460,14.306,18,17750,23.61,50482,285,364,81.91158294677734
2021-09-08,8.9461,19713,147.72,147.9,4.228,4.23,9249,69140,14.324,18,17750,23.061,50479,285,365,80.89057159423828
2021-09-09,9.1662,20190,149.53,151.95,4.286,4.28,9387.5,68930,14.33,18,17750,23.36,51140,285,364.5,81.71892547607422
2021-09-10,9.2653,20392,153.87,153.6,4.4205,4.45,9694.5,69960,14.37,19,18500,23.36,51137,285,371,81.99825286865234
2021-09-13,8.9634,19726,152.92,147.7,4.3545,4.36,9562.5,71530,14.326,19,18950,23.36,51123,285,364.5,80.63050079345703
2021-09-14,8.9079,19623,147.99,146.45,4.3105,4.32,9442,70480,14.347,19,18950,23.36,51120,285,365,82.6917724609375
2021-09-15,9.0864,20016,147.96,147.95,4.399,4.4,9627,69760,14.378,19,18950,23.36,51117,285,355.5,83.81873321533203
2021-09-16,8.8069,19401,147.27,145.5,4.2615,4.28,9366.5,70210,14.342,19,18950,23.36,51120,285,354.5,81.00614929199219
2021-09-17,8.7947,19358,144.69,144.5,4.2355,4.25,9312,69400,23.662,20,19700,24.213,53000,285,357.5,80.47639465332031
2021-09-20,8.6523,19056,142.752,143.5,4.1225,4.12,9033,68242.259,29.283,20,19700,24.213,52990,285,360,76.52720642089844
2021-09-21,8.5448,18830,143.454,142.6,4.1105,4.13,8975.5,68406.026,26.061,20,19700,24.213,52988,280,365,77.779388427734375
2021-09-22,8.7248,19221,144.15,145,4.238,4.25,9286,68630,23.658,20,19700,24.213,52987,280,365.5,79.4842758178711
2021-09-23,8.7877,19351,144.64,145.6,4.2325,4.23,9273.5,68820,23.692,20,19700,24.213,52991,280,368,80.57271575927734
2021-09-24,8.8023,19387,145.45,145.2,4.2835,4.29,9332.5,69010,25.508,20,20100,24.213,52990,280,366.5,80.03331756591797
2021-09-27,8.5999,18946,145.53,143.15,4.287,4.29,9362,69470,25.527,20,20100,24.213,52972,280,370,80.00440216064453
2021-09-28,8.4253,18564,142.21,141.4,4.246,4.25,9269,69340,25.543,20,20100,24.213,52974,280,369,77.40373992919922
2021-09-29,8.3268,18342,141.62,138.8,4.188,4.2,9155,68840,25.525,20,20100,24.213,52976,280,371,76.79691314697266
2021-09-30,8.1404,17936,140.4,135.95,4.0975,4.09,8936.5,68450,25.526,20,20100,24.213,52980,280,370,78.94487762451172
2021-10-01,8.1511,17971,139.295,136.3,4.1935,4.19,9128,68293.529,25.603,21,21500,24.213,52978,280,370,78.33805847167969
2021-10-04,8.1304,17924,139.098,136.1,4.25,4.25,9250.5,68741.553,25.603,21,21500,24.213,52963,280,368.5,75.79517364501953
2021-10-05,8.2248,18121,139.802,137.3,4.2,4.2,9174,69020.849,25.603,21,21500,24.213,52961,280,367.5,78.13578033447266
2021-10-06,8.1955,18072,140.754,137.9,4.1655,4.16,9045.5,69277.194,25.603,21,21500,24.213,52960,280,370.5,77.09552001953125
2021-10-07,8.2842,18264,141.874,139.45,4.2615,4.25,9280,69457.83,25.603,22,21500,24.213,52966,280,371.5,78.69444274902344
2021-10-08,8.7208,19221,143.08,145.35,4.284,4.28,9361,69510,25.591,22,21500,24.213,52966,280,374,77.27852630615234
2021-10-11,8.6814,19119,145.73,146.85,4.3705,4.37,9543,69800,25.585,22,21500,24.213,52950,280,385.5,77.78902435302734
2021-10-12,8.6155,18978,145.62,145.1,4.336,4.33,9465,70310,25.58,22,21500,24.213,52948,280,385.5,77.38446807861328
2021-10-13,8.589,18918,145.05,142.9,4.508,4.52,9651,70310,25.614,22,21500,24.213,52946,271,387,81.00614929199219
2021-10-14,8.7634,19294,144.85,145.35,4.6245,4.63,9984,72340,25.614,22,21500,25.537,55869,271,390,81.61297607421875
2021-10-15,9.1018,20020,146.69,148.5,4.721,4.73,10281,73890,28.098,22,22438,25.628,56071,271,391.5,82.68213653564453
2021-10-18,9.09,19997,149.64,151.7,4.7185,4.73,10196,75630,28.148,22,23375,25.648,56100,271,392,85.10944366455078
2021-10-19,9.131,20050,150.32,149.5,4.708,4.71,10149.5,75290,28.336,22,23375,25.648,56100,271,391.5,85.43692779541016
2021-10-20,9.5463,20963,149.65,153.2,4.7555,4.76,10185.5,73640,28.319,21,23375,25.648,56100,271,393,85.61029815673828
2021-10-21,9.0818,19930,156.7,156.45,4.5735,4.59,9831.5,74160,28.287,21,23375,25.648,56111,271,390.5,84.86863708496094
2021-10-22,9.007,19739,151.41,148.6,4.526,4.53,9704,72340,28.557,21,24375,25.648,56218,271,390,84.618194580078125
2021-10-25,9.007,20306,149.43,150,4.5395,4.55,9867.5,71950,28.559,22,24375,25.648,56201,271,384,87.90275573730469
2021-10-26,9.1698,20091,152.35,149.35,4.485,4.49,9788.5,72170,29.068,22,24375,25.648,56201,271,388,87.189971923828125
2021-10-27,8.8582,19412,150.84,144.15,4.3835,4.39,9548,71600,29.805,22,24375,25.648,56243,271,392,86.7950668334961
2021-10-28,8.9265,19574,145.24,145.9,4.436,4.44,9666.5,70600,29.777,25,24375,25.648,56254,271,392,87.85459899902344
2021-10-29,8.8705,19448,145.4,145.35,4.3755,4.38,9496,71100,29.939,22,24630,25.648,56259,271,396.5,88.52885437011719
2021-11-01,8.992,19702,145.21,144.8,4.393,4.4,9555,70650,30.086,23,26500,25.648,56243,271,403.5,88.7696533203125
2021-11-02,8.9408,19601,143.96,144.85,4.379,4.37,9495.5,70420,30.083,25,26500,25.648,56242,271,408.5,89.13566589355469
2021-11-03,8.7375,19162,144.79,142.65,4.2955,4.33,9458.5,70750,30.394,25,26500,26.444,58000,271,408,89.45352935791016
2021-11-04,8.7199,19141,142.67,140.4,4.3155,4.33,9439,70820,30.417,26,26500,26.535,58210,271,404.5,91.196929931640625
2021-11-05,8.8473,19434,141.84,143.8,4.349,4.35,9518,70190,30.382,26,28000,26.989,59215,271,412,89.94475555419922
2021-11-08,8.9417,19640,143.1,144.6,4.415,4.41,9637.5,70800,30.42,24,29000,26.989,59199,271,412,92.7669677734375
2021-11-09,8.846,19401,144.68,143.05,4.3725,4.38,9553,70940,30.433,24,29000,26.989,59204,271,418.5,91.44738006591797
2021-11-10,9.0174,19754,143.08,145.1,4.329,4.33,9533,70570,30.434,24,29000,26.989,59199,271,418.5,89.14530181884766
2021-11-11,9.0188,19759,145.58,145.5,4.4045,4.4,9633.5,70700,30.418,24,29000,26.989,59211,271,419.5,92.33353424072266
2021-11-12,9.1326,19979,146.6,147.4,4.4555,4.46,9711,71140,30.639,24,29000,26.989,59216,271,420.5,92.27574920654297
2021-11-15,8.9684,19594,146.27,145.7,4.409,4.41,9673,71460,30.633,24,29000,26.989,59200,271,418.5,89.82917022705078
2021-11-16,8.8387,19394,144.34,142.95,4.344,4.36,9561,70820,30.6,24,29000,27.896,61199,271,415,89.12603759765625
2021-11-17,8.8174,19355,142.81,142.05,4.2595,4.27,9406.5,70180,30.965,24,29000,27.919,61250,271,410.5,89.78101348876953
2021-11-18,8.9589,19639,141.9,142,4.3205,4.31,9441.5,69250,30.927,24,29000,27.919,61255,271,415,89.5016860961914
2021-11-19,9.1494,20044,144.7,147,4.39,4.41,9646.5,69940,30.909,24,29000,27.919,61258,271,412.5,90.45527648925781
2021-11-22,9.2959,20336,147.98,147,4.3915,4.4,9726.5,70850,30.947,24,29000,27.919,61240,271,419.5,92.09272766113281
2021-11-23,9.2918,20349,151.28,149.5,4.428,4.42,9710.5,71440,30.906,24,29000,28.647,62850,271,423,90.51305389404297
2021-11-24,9.5418,20846,152.37,157.15,4.466,4.46,9835,71420,30.91,29,29000,28.647,62844,271,425.5,90.75386810302734
2021-11-25,9.4597,20667,154.78,154.5,4.435,4.382,9801.5,72100,30.925,29.485,29000,28.647,62848,271,439,NA
2021-11-26,9.1036,19897,152.1,147.2,4.281,4.28,9460,71280,30.906,27,29375,28.647,62852,271,446,88.6733169555664
2021-11-29,9.217,20141,149.07,147.95,4.335,4.34,9577.5,70300,31.086,27,29375,28.647,62840,271,445.5,90.65754699707031
2021-11-30,9.0741,19897,148.94,148.85,4.3575,4.28,9442.5,70190,31.156,27,29380,29.846,65500,271,447,89.56909942626953
2021-12-01,9.0952,19946,149.27,147.55,4.297,4.25,9444,69880,31.164,27,29750,30.005,65850,271,449.5,87.97980499267578
2021-12-02,9.1022,19953,148.32,147.55,4.2685,4.3,9496,69420,31.448,28,29750,30.413,66750,271,450.5,88.46141815185547
2021-12-03,9.1494,20030,149.24,148.5,4.2665,4.27,9418,69610,31.787,28,31000,30.413,66746,271,454,85.6584701538086
2021-12-06,9.0544,19820,147.57,146.5,4.343,4.34,9505,69610,32.065,28,31000,31.443,69000,271,460,85.39842224121094
2021-12-07,9.226,20189,146.74,148.3,4.3365,4.34,9595,69780,32.116,32,31000,31.668,69500,271,464,85.92816162109375
2021-12-08,9.2463,20230,148.59,147.8,4.379,4.39,9652.5,69850,32.215,32,31000,31.668,69525,271,477,88.567352294921875
2021-12-09,9.061,19875,147.15,145.9,4.3255,4.33,9534.5,69950,33.018,32,31000,31.668,69528,271,476,85.88964080810547
2021-12-10,9.0093,19746,145.82,145.4,4.283,4.28,9506.5,69680,33.985,32,31750,31.668,69527,271,481,87.13218688964844
2021-12-13,8.9829,19711,145.76,144,4.284,4.28,9447.5,69610,34.957,32,31750,31.668,69516,271,486,84.8397445678711
2021-12-14,8.8691,19485,143.84,142.55,4.255,4.25,9412,69080,35.746,32,31750,31.668,69519,271,486.5,83.56828308105469
2021-12-15,8.6922,19116,143.02,140.45,4.18,4.18,9199.5,68810,35.739,32,31750,31.668,69519,271,475,84.06916809082031
2021-12-16,8.9538,19624,142.03,144.4,4.2945,4.3,9507.5,67940,35.728,32,31750,31.668,69525,271,476,83.04817199707031
2021-12-17,8.9594,19648,144.89,146,4.291,4.29,9437.5,69280,36.154,32,31250,31.978,70209,256,482,82.5858154296875
2021-12-20,8.8097,19340,145.22,141.25,4.2905,4.29,9446.5,69010,36.932,32,31250,31.978,70195,256,481,78.1839370727539
2021-12-21,8.9412,19615,143.86,143.55,4.3485,4.34,9534,69040,38.06,32,31250,31.978,70198,256,482.5,79.23384094238281
2021-12-22,9.0945,19951,145.9,147.5,4.391,4.39,9607,69440,38.849,32,31250,31.978,70197,256,481.5,80.5341796875
2021-12-23,9.1186,20021,148.13,146.6,4.3925,4.39,9612,69820,38.847,32,31250,31.978,70207,256,480.5,81.285491943359375
2021-12-24,9.1344,20045,148.56,148.9,4.377,4.411,9568,69690,38.867,31.994,31500,31.978,70206,256,479,NA
2021-12-27,9.1344,20137.012,148.43,149,4.3985,4.47,9611.974,69630,41.066,32,31640.818,31.978,70185.721,255.959,476.5,80.5052719116211
2021-12-28,9.1344,20228.026,148.8,148.55,4.4435,4.42,9653.155,70220,42.163,32,31555.804,31.978,70183.595,255.961,479.5,81.31438446044922
2021-12-29,9.2977,20383,148.47,148.8,4.4105,4.4,9680.5,70050,42.154,32,31500,31.978,70187,256,481,81.35291290283203
2021-12-30,9.3885,20587,150.91,150.55,4.384,4.38,9691.5,69920,42.126,32,31500,31.978,70194,256,486.5,81.93956756591797
2021-12-31,9.4712,20757,152.06,151.55,4.4635,4.46,9720.5,69940,42.754,31,31480,31.978,70193,256,495,81.4764175415039
2022-01-03,9.4712,21333.848,150.656,154.604,4.425,4.41,9776.416,69473.931,43.538,36,31843.203,31.978,70181.93,258.906,499.854,82.91412353515625
2022-01-04,9.6434,21137,152.03,153.9,4.47,4.47,9768,69720,43.515,36,32600,31.978,70178,256,497.5,82.48955535888672
2022-01-05,9.4148,20638,154.16,151.4,4.4165,4.4,9698,70130,43.572,37,33800,31.978,70176,251,495,78.60102081298828
2022-01-06,9.2981,20383,152.23,149.25,4.356,4.35,9531,69690,44.281,37,35000,31.978,70180,251,492.5,78.2343521118164
2022-01-07,9.4615,20734,151.34,152.35,4.41,4.4,9647,69420,45.535,37,35900,31.978,70178,251,493,78.17643737792969
2022-01-10,9.4932,20799,155.96,153.35,4.352,4.34,9563.5,69740,46.843,37,35900,31.978,70164,251,489.5,76.94136810302734
2022-01-11,9.9727,21794,158.33,158.9,4.4265,4.42,9719.5,69600,48.086,37,35900,31.978,70167,251,488,78.90977478027344
2022-01-12,10.083,22064,163.11,162.75,4.5595,4.56,10064,70630,48.149,37,36650,31.978,70165,251,493,82.08431243896484
2022-01-13,10.168,22176,162.41,163.55,4.5415,4.53,9958.5,71900,50.698,37,36650,31.978,70171,251,492,79.98081970214844
2022-01-14,10.238,22194,165.44,163.6,4.4205,4.41,9719.5,71670,51.549,37,36650,31.978,70167,251,492.5,80.33783721923828
2022-01-17,10.232,22063,163.71,164.15,4.436,4.334,9731,70580,51.583,36.383,36650,31.978,70149,251,486,NA
2022-01-18,10.18,22073,163.39,163.5,4.395,4.38,9676,69970,51.559,37,36650,31.978,70150,251,491.5,79.68168640136719
2022-01-19,10.652,23154,163.23,170.4,4.464,4.46,9841.5,69960,52.389,38,37650,31.978,70151,261,489,77.5878677368164
2022-01-20,10.921,23795,170.85,182.25,4.571,4.58,9990,70750,53.664,38,38100,32.659,71649,261,495.5,77.346649169921875
2022-01-21,11.031,24028,176.71,180,4.524,4.51,9941,71150,54.969,39,38100,32.659,71644,261,499,76.05365753173828
2022-01-24,10.286,22404,179.19,171,4.4285,4.4,9728,70910,56.662,39,38450,32.659,71700,261,495,76.04400634765625
2022-01-25,10.286,22340,167.87,163,4.4765,4.44,9801,69850,56.637,39,38450,32.205,70704,256,492.5,74.915069580078125
2022-01-26,10.454,22695,165.77,166.8,4.4985,4.5,9916.5,70190,56.702,39,38450,32.205,70706,256,490,75.0019302368164
2022-01-27,10.339,22398,167.31,166.05,4.415,4.41,9782,70410,57.713,39,38450,32.205,70714,256,490.5,72.19405364990234
2022-01-28,10.326,22332,167.3,165.4,4.31,4.3,9507.5,70450,57.764,41,38600,32.205,70714,256,489,72.17475891113281
2022-01-31,10.539,22328,166.543,167.58,4.3275,4.32,9506,70558.563,57.771,39,38600,32.205,70714,256,489.129,75.52295684814453
2022-02-01,10.584,22764,166.652,167.85,4.425,4.43,9696.5,70599.002,59.342,42,41600,32.205,70705,260,491,76.70014190673828
2022-02-02,10.578,22866,166.999,168.05,4.488,4.49,9839.5,70639.275,59.343,42,42000,32.205,70709,260,493,76.23699951171875
2022-02-03,10.533,22866,167.617,171.03,4.471,4.47,9832.5,70678.006,59.342,42,42000,32.205,70719,260,493.581,74.577362060546875
2022-02-04,10.61,22991,168.541,175.655,4.4875,4.48,9841.5,70713.82,59.342,42,42000,32.205,70720,260,493.076,75.648406982421875
2022-02-07,10.802,23398,173.48,175.85,4.479,4.46,9777.5,70790,59.36,42,43910,32.205,70716,260,494,75.484375
2022-02-08,10.443,22692,174.62,169,4.4685,4.46,9781,70610,59.292,42,43910,32.205,70710,260,496.5,74.2492904663086
2022-02-09,10.692,23187,172.78,174.75,4.61,4.6,10059,70330,59.322,45,45790,32.205,70714,260,498,75.71595001220703
2022-02-10,10.835,23526,176.21,177.7,4.6475,4.66,10254,72020,60.164,46,45790,32.205,70721,260,508,74.11421203613281
2022-02-11,10.602,23051,176.25,174.8,4.506,4.51,9860.5,72320,60.171,48,45790,32.205,70721,260,515,72.12651062011719
2022-02-14,10.673,23170,176.98,174.2,4.485,4.51,9920,71210,61.738,49,48490,32.205,70717,259,527,71.71159362792969
2022-02-15,10.692,23292,173.88,175.25,4.5325,4.53,9968.5,70720,62.663,51,48490,32.205,70711,259,525,75.12735748291016
2022-02-16,10.759,23406,172.88,175.15,4.536,4.54,9992.5,71360,63.472,53,49740,32.205,70715,259,525,75.39752960205078
2022-02-17,11.001,23886,173.16,177.7,4.5155,4.53,9929,71360,63.507,53,49740,32.205,70725,259,527,73.0914077758789
2022-02-18,11.162,24144,176.77,178.5,4.522,4.52,9956,71510,67.406,53,50940,33.012,72502,253,532.5,71.991424560546875
2022-02-21,11.281,24349,178.28,179,4.4915,4.522,9898,71490,70.629,53.615,50940,33.012,72499,248,540,NA
2022-02-22,11.432,24558,179.26,180,4.4955,4.51,9915,71110,70.721,55,51310,33.244,73002,248,545,70.814239501953125
2022-02-23,11.289,24396,178.38,177,4.47,4.48,9866,71260,70.831,57,51560,33.244,73005,248,539,71.08441162109375
2022-02-24,11.445,24716,178.37,178.5,4.4745,4.45,9864,70850,74.946,58,51860,33.566,73722,248,539.5,71.1615982055664
2022-02-25,11.266,24361,179.24,178.5,4.485,4.47,9873,70960,76.814,58,51860,33.566,73721,248,538,73.68964385986328
2022-02-28,11.186,24282,177.6,177.1,4.469,4.44,9883.5,70820,75.896,52,51870,33.566,73718,248,534.5,75.28173828125
2022-03-01,11.592,25103,178.12,180.05,4.579,4.59,10061.5,70880,78.112,62,60200,33.566,73704,248,539,72.92738342285156
2022-03-02,12.015,25879,181.15,180.35,4.6665,4.66,10166,71440,76.529,63,63500,33.566,73690,248,539.5,72.60896301269531
2022-03-03,12.511,26897,183.91,189.1,4.757,4.77,10351,72590,78.112,64,63500,34.382,75500,248,544.5,71.07477569580078
2022-03-04,13.43,28919,190.42,189.35,4.8975,4.93,10674,72730,78.112,64,63500,34.382,75503,248,551,69.2607421875
2022-03-07,20.51,48078,202.78,210.55,4.7425,4.72,10281.5,74600,78.112,67,66090,35.968,78999,248,569.5,65.72920989990234
2022-03-08,21.864,53192.033,227.11,235.55,4.739,4.7,10209,73300,78.112,67,66090,37.102,81499,248,554,65.47831726074219
2022-03-09,21.868,56340.378,254.36,233.238,4.557,4.56,10001.5,72840,78.112,67,66090,37.195,81750,248,553,67.55287170410156
2022-03-10,21.882,57787.922,256.09,219.95,4.632,4.64,10117,71890,78.112,67,67550,37.195,81900,248,551,68.02567291259766
2022-03-11,21.875,57799.552,225.35,217.95,4.616,4.62,10183.5,72050,78.112,67,67550,37.195,81900,248,553,66.47217559814453
2022-03-14,21.868,51867.816,207.93,219.2,4.5075,4.51,9935,72000,78.112,70,67860,37.195,81886,248,550,63.741493225097656
2022-03-15,21.503,48784.65,221.41,227,4.4805,4.5,9904,71640,78.112,70,67860,37.195,81884,248,529,64.84149169921875
2022-03-16,20.679,45590,223.34,220.15,4.5875,4.59,10054,71660,78.745,70,67860,37.195,81881,248,531,69.77214050292969
2022-03-17,19.11,41945,221.43,224,4.696,4.69,10243,72270,78.745,70,68240,37.195,81880,248,548.5,70.5054702758789
2022-03-18,16.835,36915,219.9,222.35,4.709,4.73,10331,72890,78.745,70,68240,37.195,81881,248,548.5,71.79844665527344
2022-03-21,14.324,31380,214.4,205,4.6925,4.7,10295,73160,78.745,71,68240,37.195,81865,248,545.5,71.72124481201172
2022-03-22,12.76,28159,206.42,214.05,4.695,4.69,10268,73200,78.19,71,68240,37.195,81862,248,548,73.07210540771484
2022-03-23,14.629,32380,210.04,249.6,4.764,4.76,10438.5,73180,78.099,71,68240,37.195,81859,248,551,72.435272216796875
2022-03-24,16.867,37235,234.38,265,4.712,4.73,10349.5,73700,78.157,72,68990,37.195,81858,248,547.5,73.8150863647461
2022-03-25,16.088,35491,263.29,260,4.686,4.69,10267,73610,78.189,72,68990,37.195,81859,248,550,72.85018157958984
2022-03-28,14.84,32725,237.32,222.3,4.7205,4.71,10341,73120,78.094,72,68990,37.195,81843,248,538.5,72.0589599609375
2022-03-29,15.035,31803,223.48,219.9,4.7165,4.72,10316.5,73650,78.156,72,68990,37.195,81840,248,540.5,73.78614044189453
2022-03-30,14.938,32893,219.84,226.35,4.7305,4.74,10367.5,73780,78.33,72,68990,37.195,81837,248,539,74.82823181152344
2022-03-31,14.557,32107,223.64,219.95,4.7345,4.74,10375,73580,78.435,70,69580,37.195,81841,248,538,74.27824401855469
2022-04-01,15.067,33223,221.01,223,4.6825,4.68,10353.5,73400,78.044,78,74500,37.195,81838,248,542,75.47472381591797
2022-04-04,15.073,33245,220.338,222.55,4.763,4.78,10469,73786.966,78.03,78,80250,37.195,81822,248,540.5,77.24049377441406
2022-04-05,15.107,33312,221.46,221.8,4.778,4.79,10455,73898.072,78.03,79,80250,37.195,81823,248,541,75.17560577392578
2022-04-06,15.181,33467,221.2,220.25,4.7105,4.73,10305,73810,78.033,79,80250,37.195,81820,248,535,73.0914077758789
2022-04-07,15.286,33698,219.3,216.9,4.708,4.7,10311.5,73580,78.042,79,80250,37.195,81820,248,521.5,72.637908935546875
2022-04-08,15.362,33855,218.25,217.3,4.72,4.72,10323.5,73680,78.021,82,80250,37.195,81817,248,530.5,71.991424560546875
2022-04-11,14.727,32483,211.85,210.95,4.624,4.63,10200.5,73610,77.96,81,81171,37.195,81804,228,526.5,68.96162414550781
2022-04-12,14.72,32488,211.94,216.35,4.6945,4.7,10342.5,73610,75.727,81,81171,37.195,81801,228,536,69.05811309814453
2022-04-13,14.944,32981,226.22,221.55,4.703,4.71,10299,74350,75.77,81,81171,37.195,81803,228,529.5,70.4958267211914
2022-04-14,15.034,33175,224.08,225.45,4.717,4.72,10315,74280,75.716,81,81171,37.195,81800,228,530,69.7335433959961
2022-04-15,15.034,33393.701,229.25,230,4.759,4.759,10363.31,75090,75.513,81.138,81168.68,37.195,81795.691,228.05,532,NA
2022-04-18,15.034,33991.846,231.85,237.5,4.7945,4.8,10387.342,74930,75.802,81,81170.22,37.195,81783.54,228.017,531.5,69.48267364501953
2022-04-19,15.293,33768,241.11,239,4.706,4.71,10304.5,75160,75.539,81,81171,37.195,81779,228,536,70.45722198486328
2022-04-20,15.179,33505,238.73,237.8,4.658,4.65,10223,74510,75.241,83,81171,37.195,81775,228,530,68.68180084228516
2022-04-21,15.365,33911,235.46,235.5,4.6925,4.7,10285,74470,74.492,83,81171,37.195,81774,228,529,66.35639190673828
2022-04-22,15,33107,238.88,236.5,4.5825,4.58,10110,74920,73.902,82,81171,37.195,81770,228,532.5,64.89937591552734
2022-04-25,14.79,32636,226.95,228,4.4455,4.45,9769,74240,73.209,82,81171,37.195,81755,228,528,62.583614349365234
2022-04-26,14.993,33076,217.54,224.35,4.4255,4.44,9860,73410,72.524,82,81171,37.195,81752,228,512,59.54417037963867
2022-04-27,15.096,33300,225.04,229.45,4.455,4.45,9856,73480,71.932,82,81171,37.195,81749,228,511.5,62.07221603393555
2022-04-28,14.938,32977,229.07,227.2,4.411,4.41,9697,73520,70.655,82,81171,37.195,81750,228,512.5,62.7958984375
2022-04-29,14.389,31771,230.21,231.6,4.3705,4.4,9769.5,73630,70.2,81,81170,37.195,81746,228,517,63.162567138671875
2022-05-02,14.389,30956.077,234.349,226.744,4.2575,4.26,9472.657,74235.609,69.986,83,81438.942,37.195,81725.765,225.794,517.617,63.35554122924805
2022-05-03,14.011,30975,233.976,224.8,4.279,4.27,9410,74240.553,69.986,83,81500,37.195,81720,228,516.5,64.3397445678711
