Date,CUDALY,CUCOMX,CULMEX,CUSMMG,CUSHFE,CUETFC
2024-07-23,4.1447,4.15,9166.0,75560.0,75220.0,23.8
2024-07-24,4.0846,4.1,9104.0,74700.0,74720.0,23.6
2024-07-25,4.1022,4.11,9122.0,73220.0,73500.0,23.61
2024-07-26,4.124,4.1,9111.0,74315.0,74030.0,23.88
2024-07-29,4.058,4.06,9026.0,74160.0,74180.0,23.81
2024-07-30,4.0721,4.06,8972.0,73185.0,73300.0,23.47
2024-07-31,4.1641,4.16,9225.0,73845.0,73590.0,24.29
2024-08-01,4.0473,4.07,9052.5,74885.0,74780.0,23.21
2024-08-02,4.103,4.08,9055.5,73370.0,73530.0,22.79
2024-08-05,3.98,3.98,8888.5,72995.0,72860.0,22.03
2024-08-06,4.0166,4.01,8928.5,71360.0,71050.0,22.19
2024-08-07,3.9321,3.94,8769.5,71370.0,71330.0,21.49
2024-08-08,3.9611,3.95,8794.5,70735.0,70750.0,21.98
2024-08-09,3.993,3.98,8866.5,71670.0,71470.0,22.17
2024-08-12,4.0547,4.06,9026.5,71390.0,71450.0,22.3
2024-08-13,4.0389,4.04,8958.5,72380.0,72270.0,22.31
2024-08-14,4.0215,4.03,8968.5,72275.0,72060.0,22.39
2024-08-15,4.1265,4.14,9148.5,72315.0,72280.0,23.17
2024-08-16,4.1435,4.13,9115.5,73645.0,73610.0,23.28
2024-08-19,4.1757,4.17,9252.0,74060.0,73630.0,23.75
2024-08-20,4.1383,4.15,9204.0,73910.0,73930.0,23.53
2024-08-21,4.1824,4.18,9260.0,73605.0,73710.0,23.85
2024-08-22,4.1199,4.14,9130.5,73980.0,73940.0,23.5
2024-08-23,4.201,4.19,9288.5,73540.0,73540.0,24.31
2024-08-26,4.2126,4.21,9368.25,74455.0,74370.0,24.46
2024-08-27,4.2281,4.23,9448.0,74895.0,74850.0,24.62
2024-08-28,4.1357,4.15,9260.5,74910.0,74910.0,23.63
2024-08-29,4.1499,4.15,9244.0,73885.0,74080.0,23.72
2024-08-30,4.1526,4.15,9235.0,73945.0,73930.0,23.96
2024-09-02,4.1248,4.09,9183.0,73680.0,73630.0,23.14
2024-09-03,4.0261,4.03,8954.5,73735.0,73400.0,22.32
2024-09-04,4.0148,4.02,8960.0,72115.0,71990.0,22.35
2024-09-05,4.0752,4.08,9092.0,72095.0,71890.0,22.2
2024-09-06,4.0055,4.01,8996.0,72610.0,72530.0,21.62
2024-09-09,4.0829,4.08,9097.0,72000.0,72080.0,21.82
2024-09-10,4.0417,4.04,9026.0,72840.0,72870.0,21.74
2024-09-11,4.0962,4.08,9090.5,72825.0,72820.0,22.19
2024-09-12,4.1317,4.13,9215.5,73585.0,73570.0,22.73
2024-09-13,4.159,4.18,9308.0,74350.0,74200.0,23.03
2024-09-16,4.2119,4.21,9390.0,74401.66666666667,74260.0,23.2
2024-09-17,4.2141,4.21,9370.0,74453.33333333333,74320.0,23.38
2024-09-18,4.2291,4.24,9400.5,74505.0,74380.0,23.5
2024-09-19,4.2925,4.29,9515.0,74720.0,74890.0,24.42
2024-09-20,4.281,4.28,9476.5,75890.0,75770.0,24.03
2024-09-23,4.296,4.29,9548.5,75510.0,75410.0,24.38
2024-09-24,4.432,4.43,9796.0,76235.0,76100.0,25.9
2024-09-25,4.4242,4.43,9813.0,77770.0,77460.0,25.52
2024-09-26,4.5902,4.58,10080.5,77420.0,77410.0,27.03
2024-09-27,4.5315,4.54,9982.5,78895.0,78720.0,26.66
2024-09-30,4.4941,4.5,9829.0,78945.0,78940.0,25.98
2024-10-01,4.5097,4.54,9979.0,78873.33333333333,78828.33333333333,26.19
2024-10-02,4.5953,4.6,10084.5,78801.66666666667,78716.66666666667,26.33
2024-10-03,4.4964,4.5,9866.0,78730.0,78605.0,25.57
2024-10-04,4.519,4.52,9943.5,78658.33333333333,78493.33333333333,26.08
2024-10-07,4.513,4.52,9929.5,78586.66666666667,78381.66666666667,26.01
2024-10-08,4.4071,4.41,9742.5,78515.0,78270.0,25.1
2024-10-09,4.3661,4.36,9675.0,77700.0,77670.0,25.04
2024-10-10,4.3983,4.39,9723.0,77425.0,77180.0,25.29
2024-10-11,4.446,4.45,9791.5,77535.0,77360.0,25.64
2024-10-14,4.352,4.36,9659.5,77415.0,77480.0,25.37
2024-10-15,4.2981,4.3,9530.5,77050.0,77190.0,24.74
2024-10-16,4.3354,4.33,9558.5,76570.0,76570.0,25.17
2024-10-17,4.2931,4.29,9516.0,77055.0,76720.0,24.77
2024-10-18,4.339,4.35,9625.5,76560.0,76620.0,25.25
2024-10-21,4.3208,4.32,9559.0,77510.0,77350.0,24.96
2024-10-22,4.3573,4.35,9583.0,76760.0,76950.0,25.35
2024-10-23,4.2927,4.3,9521.5,76660.0,76800.0,24.92
2024-10-24,4.3284,4.32,9507.0,76475.0,76490.0,24.72
2024-10-25,4.3365,4.34,9602.5,76565.0,76470.0,24.79
2024-10-28,4.3286,4.33,9541.5,76525.0,76580.0,24.78
2024-10-29,4.3337,4.33,9530.5,76500.0,76490.0,24.72
2024-10-30,4.3295,4.33,9538.0,76645.0,76600.0,24.48
2024-10-31,4.3152,4.31,9506.0,76605.0,76490.0,23.91
2024-11-01,4.3221,4.35,9570.5,76570.0,76480.0,24.06
2024-11-04,4.4032,4.41,9696.5,76765.0,76960.0,24.21
2024-11-05,4.4387,4.45,9738.5,77600.0,77470.0,24.69
2024-11-06,4.2258,4.22,9343.0,77550.0,77310.0,24.14
2024-11-07,4.412,4.41,9664.0,76300.0,76040.0,25.3
2024-11-08,4.2915,4.29,9443.5,77365.0,77210.0,24.28
2024-11-11,4.2169,4.21,9331.5,76535.0,76490.0,23.73
2024-11-12,4.1308,4.12,9142.0,75970.0,75760.0,23.23
2024-11-13,4.0614,4.07,9047.0,74815.0,74660.0,22.76
2024-11-14,4.076,4.07,8990.0,73440.0,73520.0,22.83
2024-11-15,4.0545,4.05,9002.5,74100.0,73840.0,22.57
2024-11-18,4.1153,4.11,9072.5,73840.0,73830.0,23.14
2024-11-19,4.1339,4.13,9087.5,74200.0,74030.0,23.5
2024-11-20,4.1274,4.14,9089.5,74735.0,74400.0,23.46
2024-11-21,4.1029,4.11,9008.5,74520.0,74450.0,23.5
2024-11-22,4.0735,4.07,8968.0,73975.0,73900.0,23.4
2024-11-25,4.0935,4.09,9045.5,74335.0,74040.0,23.48
2024-11-26,4.0496,4.04,9000.5,73835.0,73830.0,22.9
2024-11-27,4.0725,4.07,9020.0,73845.0,73910.0,23.09
2024-11-28,4.0638,4.075,9002.0,74045.0,73860.0,23.189999999999998
2024-11-29,4.082,4.08,9010.5,73970.0,73800.0,23.29
2024-12-02,4.0765,4.08,8992.5,73925.0,73730.0,23.23
2024-12-03,4.1425,4.15,9111.5,74095.0,74070.0,23.45
2024-12-04,4.139,4.14,9083.0,74730.0,74690.0,23.35
2024-12-05,4.1348,4.14,9074.5,74515.0,74470.0,23.44
2024-12-06,4.1405,4.14,9122.5,74515.0,74560.0,23.09
2024-12-09,4.2163,4.22,9232.0,74970.0,74810.0,23.74
2024-12-10,4.2201,4.22,9216.5,75385.0,75340.0,23.31
2024-12-11,4.2087,4.21,9192.0,75745.0,75560.0,23.4
2024-12-12,4.1879,4.2,9091.5,75425.0,75380.0,22.27
2024-12-13,4.1445,4.15,9052.5,74675.0,74680.0,21.87
2024-12-16,4.1459,4.14,9062.5,74505.0,74370.0,21.49
2024-12-17,4.093,4.09,8989.5,74715.0,74560.0,21.27
2024-12-18,4.0876,4.1,9028.5,74225.0,74030.0,20.46
2024-12-19,4.0232,4.02,8883.0,73960.0,73980.0,20.38
2024-12-20,4.044,4.04,8941.0,73825.0,73730.0,20.75
2024-12-23,4.032,4.02,8912.0,74310.0,74030.0,21.02
2024-12-24,4.041,4.05,8950.5,74060.0,73930.0,20.98
2024-12-25,4.0478,4.0600000000000005,8961.0,74145.0,74060.0,20.990000000000002
2024-12-26,4.0698,4.07,8971.5,74265.0,74160.0,21.0
2024-12-27,4.078,4.06,8982.0,74275.0,74310.0,20.76
2024-12-30,4.048,4.05,8910.0,74215.0,74200.0,20.45
2024-12-31,3.982,3.99,8768.0,73820.0,73800.0,20.51
2025-01-02,3.9834,3.99,8802.5,73465.0,73330.0,20.61
2025-01-03,4.0395,4.04,8876.5,73305.0,73060.0,20.69
2025-01-06,4.1157,4.13,9003.0,73950.0,73700.0,21.06
2025-01-07,4.149,4.16,9003.0,74385.0,74330.0,20.95
2025-01-08,4.2356,4.23,9031.5,74585.0,74390.0,21.03
2025-01-09,4.2749,4.28,9078.5,74845.0,74740.0,21.009999999999998
2025-01-10,4.314,4.27,9091.5,75415.0,75260.0,20.99
2025-01-13,4.2912,4.3,9094.5,75675.0,75350.0,20.98
2025-01-14,4.3117,4.31,9154.0,75545.0,75340.0,20.98
2025-01-15,4.3629,4.36,9167.5,75440.0,75340.0,21.33
2025-01-16,4.3982,4.41,9230.5,76025.0,75780.0,21.12
2025-01-17,4.33,4.34,9190.0,76340.0,76220.0,21.27
2025-01-20,4.291,4.324999999999999,9275.0,75450.0,75510.0,21.369999999999997
2025-01-21,4.3085,4.31,9284.5,75560.0,75520.0,21.47
2025-01-22,4.2674,4.27,9223.5,75495.0,75430.0,20.98
2025-01-23,4.2931,4.3,9232.0,74985.0,75010.0,20.98
2025-01-24,4.2905,4.29,9276.0,75270.0,75310.0,21.02
2025-01-27,4.204,4.2,9095.0,75250.0,75400.0,20.42
2025-01-28,4.2242,4.22,8987.0,75258.57142857143,75371.42857142857,19.89
2025-01-29,4.2577,4.26,9068.0,75267.14285714286,75342.85714285714,20.18
2025-01-30,4.2919,4.29,9128.5,75275.71428571429,75314.28571428571,20.41
2025-01-31,4.2525,4.26,9048.0,75284.28571428571,75285.71428571429,19.9
2025-02-03,4.3023,4.29,9099.0,75292.85714285714,75257.14285714286,19.63
2025-02-04,4.3468,4.34,9150.5,75301.42857142857,75228.57142857143,20.31
2025-02-05,4.4369,4.43,9240.0,75310.0,75200.0,20.48
2025-02-06,4.4406,4.45,9276.5,76265.0,75970.0,20.73
2025-02-07,4.589,4.58,9407.5,76645.0,76730.0,21.18
2025-02-10,4.6938,4.7,9447.5,76950.0,77080.0,21.51
2025-02-11,4.5842,4.59,9358.0,76995.0,77010.0,20.88
2025-02-12,4.6916,4.7,9454.5,76750.0,76650.0,21.13
2025-02-13,4.762,4.77,9485.0,77185.0,77220.0,21.78
2025-02-14,4.6311,4.66,9477.0,77675.0,77590.0,21.55
2025-02-17,4.5923,4.625,9395.5,77310.0,77270.0,21.525
2025-02-18,4.582,4.59,9472.0,76655.0,76790.0,21.5
2025-02-19,4.5543,4.56,9466.5,77055.0,77000.0,20.95
2025-02-20,4.6047,4.61,9563.5,77185.0,77380.0,21.42
2025-02-21,4.5355,4.56,9559.0,77360.0,77340.0,20.33
2025-02-24,4.5143,4.52,9494.5,77140.0,77250.0,20.29
2025-02-25,4.489,4.49,9401.5,76960.0,77070.0,19.98
2025-02-26,4.5275,4.54,9460.0,76970.0,77040.0,20.4
2025-02-27,4.5732,4.58,9389.5,76825.0,76880.0,19.95
2025-02-28,4.5295,4.51,9358.0,76865.0,76850.0,19.65
2025-03-03,4.5713,4.58,9419.0,77065.0,76970.0,19.23
2025-03-04,4.5363,4.53,9343.0,76950.0,76970.0,18.96
2025-03-05,4.7753,4.77,9585.0,76830.0,76970.0,20.7
2025-03-06,4.761,4.78,9734.0,78355.0,78170.0,20.36
2025-03-07,4.6845,4.68,9613.5,78815.0,78620.0,20.09
2025-03-10,4.6162,4.64,9528.5,78300.0,78270.0,18.96
2025-03-11,4.741,4.74,9662.5,77680.0,77720.0,19.55
2025-03-12,4.8199,4.82,9770.0,78605.0,78690.0,19.98
2025-03-13,4.8748,4.9,9783.5,79630.0,79480.0,20.39
2025-03-14,4.8575,4.87,9780.5,79955.0,79900.0,20.92
2025-03-17,4.9462,4.93,9861.5,79990.0,80080.0,21.47
2025-03-18,4.981,4.99,9904.5,80465.0,80270.0,21.46
2025-03-19,5.0678,5.08,9987.5,80605.0,80620.0,21.94
2025-03-20,5.0731,5.09,9936.5,81470.0,81360.0,21.89
2025-03-21,5.0825,5.09,9855.5,81555.0,81120.0,21.47
2025-03-24,5.0557,5.06,9956.0,81055.0,81020.0,21.94
2025-03-25,5.1842,5.18,10112.0,81600.0,81650.0,22.37
2025-03-26,5.2013,5.22,9927.0,82695.0,82370.0,21.5
2025-03-27,5.0986,5.1,9846.5,81620.0,81570.0,21.01
2025-03-28,5.0902,5.11,9794.5,80630.0,80670.0,20.19
2025-03-31,5.0215,5.02,9710.0,79960.0,80190.0,19.69
2025-04-01,5.011,5.02,9693.0,80035.0,79980.0,19.99
2025-04-02,5.0223,5.02,9700.5,80075.0,79920.0,19.93
2025-04-03,4.816,4.81,9366.5,79165.0,79110.0,18.23
2025-04-04,4.3696,4.38,8780.0,76925.0,76715.0,16.22
2025-04-07,4.2577,4.17,8732.0,74685.0,74320.0,16.34
2025-04-08,4.1206,4.13,8655.5,73585.0,73440.0,15.61
2025-04-09,4.3616,4.18,8613.0,72355.0,72340.0,17.74
2025-04-10,4.3571,4.32,8988.0,75135.0,74840.0,16.75
2025-04-11,4.5363,4.51,9154.5,74570.0,74810.0,17.8
2025-04-14,4.6338,4.61,9187.0,76165.0,76140.0,18.22
2025-04-15,4.5952,4.61,9164.0,76225.0,76090.0,18.19
2025-04-16,4.6576,4.67,9203.5,75940.0,75650.0,18.25
2025-04-17,4.6951,4.73,9188.5,76125.0,75950.0,18.18
2025-04-18,4.6023,4.725,9248.666666666666,76340.0,76120.0,18.195
2025-04-21,4.7031,4.72,9308.833333333334,76585.0,76640.0,18.21
2025-04-22,4.8342,4.87,9369.0,77225.0,77130.0,18.67
2025-04-23,4.8365,4.84,9382.5,78215.0,77990.0,19.36
2025-04-24,4.8613,4.85,9392.5,78145.0,77870.0,20.25
2025-04-25,4.8403,4.84,9374.0,78170.0,77870.0,20.14
2025-04-28,4.8306,4.84,9378.0,77590.0,77560.0,19.92
2025-04-29,4.8097,4.82,9440.0,78060.0,77780.0,19.92
2025-04-30,4.5638,4.56,9125.0,77980.0,77730.0,19.26
2025-05-01,4.5688,4.58,9206.0,78041.25,77780.0,19.64
2025-05-02,4.6471,4.63,9365.5,78102.5,77830.0,20.0
2025-05-05,4.6451,4.66,9451.75,78163.75,77880.0,19.87
2025-05-06,4.7265,4.74,9538.0,78225.0,77930.0,20.29
2025-05-07,4.6126,4.62,9419.5,78610.0,78300.0,19.86
2025-05-08,4.5527,4.56,9431.5,78470.0,78090.0,20.0
2025-05-09,4.6066,4.61,9445.5,78245.0,78130.0,20.12
2025-05-12,4.5637,4.58,9520.5,78305.0,78370.0,20.8
2025-05-13,4.6753,4.68,9599.5,78617.5,78250.0,20.785
2025-05-14,4.6013,4.61,9606.5,78930.0,78990.0,20.77
2025-05-15,4.652,4.64,9577.0,78750.0,78830.0,20.66
2025-05-16,4.5511,4.56,9447.5,78855.0,78310.0,20.19
2025-05-19,4.6219,4.63,9523.5,78140.0,77740.0,20.5
2025-05-20,4.6187,4.62,9519.5,78390.0,77860.0,20.35
2025-05-21,4.6312,4.64,9533.5,78525.0,78090.0,20.4
2025-05-22,4.6559,4.65,9500.5,78120.0,77910.0,20.4
2025-05-23,4.8294,4.81,9610.0,78060.0,77830.0,21.17
2025-05-26,4.8081,4.76,9603.25,78620.0,78270.0,21.130000000000003
2025-05-27,4.7048,4.71,9596.5,78570.0,78280.0,21.09
2025-05-28,4.65,4.64,9565.0,78565.0,78330.0,21.04
2025-05-29,4.642,4.65,9568.0,78545.0,78290.0,21.05
2025-05-30,4.6742,4.65,9498.0,78295.0,78080.0,20.95
2025-06-02,4.8315,4.83,9616.5,78420.0,78060.0,21.41
2025-06-03,4.8289,4.81,9634.0,78545.0,78040.0,21.38
2025-06-04,4.8836,4.86,9621.5,78565.0,78370.0,21.82
2025-06-05,4.9113,4.91,9739.5,78500.0,78250.0,22.56
2025-06-06,4.8129,4.83,9693.0,78950.0,78840.0,22.35
2025-06-09,4.8943,4.91,9793.0,78935.0,78780.0,22.75
2025-06-10,4.8776,4.88,9756.5,79335.0,79180.0,22.36
2025-06-11,4.7833,4.8,9648.0,79365.0,79250.0,22.07
2025-06-12,4.8283,4.82,9702.0,79130.0,78890.0,22.13
2025-06-13,4.7402,4.8,9645.0,79020.0,78740.0,21.97
2025-06-16,4.8167,4.83,9703.0,78705.0,78610.0,22.35
2025-06-17,4.7891,4.8,9669.0,78760.0,78530.0,22.19
2025-06-18,4.8387,4.85,9655.5,78860.0,78620.0,22.05
2025-06-19,4.7936,4.84,9615.0,78715.0,78490.0,21.805
2025-06-20,4.8259,4.83,9633.5,78440.0,78180.0,21.56
2025-06-23,4.8685,4.84,9667.5,78350.0,78330.0,21.76
2025-06-24,4.8726,4.87,9669.0,78455.0,78440.0,22.09
2025-06-25,4.9009,4.91,9712.5,78615.0,78550.0,22.13
2025-06-26,5.0714,5.07,9899.5,78965.0,78860.0,23.55
2025-06-27,5.068,5.07,9878.0,80160.0,79890.0,23.13
2025-06-30,5.0331,5.03,9869.0,80020.0,79970.0,23.15
2025-07-01,5.0511,5.05,9934.0,80255.0,80140.0,23.3
2025-07-02,5.1535,5.15,10013.0,81050.0,80830.0,24.12
2025-07-03,5.0941,5.1,9954.5,81025.0,80910.0,24.1
2025-07-04,5.0177,5.04,9864.5,80580.0,80370.0,23.86
2025-07-07,4.9798,4.98,9829.5,79950.0,79720.0,23.62
2025-07-08,5.4155,5.65,9790.5,79850.0,79720.0,24.14
2025-07-09,5.4975,5.44,9630.5,79240.0,79110.0,23.25
2025-07-10,5.5633,5.55,9700.5,78660.0,78670.0,23.79
2025-07-11,5.537,5.56,9660.5,78775.0,78680.0,23.38
2025-07-14,5.5118,5.52,9619.0,78505.0,78450.0,23.26
2025-07-15,5.561,5.55,9645.5,78040.0,77950.0,22.88
2025-07-16,5.4957,5.5,9635.0,78085.0,77960.0,22.77
2025-07-17,5.4707,5.49,9666.5,78060.0,77900.0,22.89
2025-07-18,5.551,5.58,9778.5,78730.0,78310.0,22.94
2025-07-21,5.611,5.61,9860.0,79615.0,79230.0,23.3
2025-07-22,5.6875,5.7,9919.5,79835.0,79560.0,23.81
2025-07-23,5.8099,5.8,9930.5,79840.0,79680.0,23.79
2025-07-24,5.7928,5.78,9877.0,79850.0,79720.0,23.39
2025-07-25,5.7839,5.76,9769.5,79495.0,79260.0,23.14
2025-07-28,5.5898,5.6,9793.0,79110.0,78950.0,22.77
2025-07-29,5.6312,5.6,9798.0,79050.0,78920.0,22.64
2025-07-30,5.569,5.57,9698.5,79320.0,79060.0,21.5
2025-07-31,4.3512,4.33,9611.0,78600.0,78430.0,21.73
2025-08-01,4.4161,4.41,9630.5,78370.0,78260.0,21.61
2025-08-04,4.4276,4.42,9687.0,78470.0,78240.0,21.96
2025-08-05,4.366,4.36,9638.5,78675.0,78490.0,22.02
2025-08-06,4.3903,4.39,9676.0,78395.0,78200.0,22.1
2025-08-07,4.3808,4.38,9684.5,78550.0,78380.0,22.49
2025-08-08,4.463,4.46,9762.0,78580.0,78420.0,23.02
2025-08-11,4.435,4.42,9731.5,79235.0,78960.0,22.67
2025-08-12,4.5033,4.51,9840.5,79210.0,78940.0,23.07
2025-08-13,4.4738,4.48,9803.0,79535.0,79310.0,23.46
2025-08-14,4.4713,4.46,9766.0,79505.0,79130.0,23.23
2025-08-15,4.4712,4.48,9773.5,79235.0,78990.0,23.39
2025-08-18,4.4598,4.46,9733.0,79330.0,79020.0,23.11
2025-08-19,4.4115,4.41,9692.0,79165.0,78880.0,22.8
2025-08-20,4.4221,4.43,9720.5,78820.0,78580.0,22.86
2025-08-21,4.4312,4.43,9724.5,78850.0,78600.0,23.06
2025-08-22,4.4515,4.45,9796.5,78890.0,78710.0,23.79
2025-08-25,4.4627,4.47,9816.75,79465.0,79260.0,23.82
2025-08-26,4.4495,4.45,9837.0,79635.0,79450.0,24.13
2025-08-27,4.4191,4.41,9755.5,79620.0,79340.0,23.95
2025-08-28,4.4757,4.46,9818.0,79250.0,78880.0,24.21
2025-08-29,4.5142,4.52,9902.0,79480.0,79200.0,24.32
2025-09-01,4.5031,4.545,9884.0,79965.0,79750.0,24.39
2025-09-02,4.5739,4.57,9980.5,80255.0,79840.0,24.46
2025-09-03,4.545,4.56,9975.5,80640.0,80270.0,25.11
2025-09-04,4.4908,4.49,9898.0,80295.0,79910.0,24.6
2025-09-05,4.4703,4.48,9897.5,80165.0,79980.0,25.15
2025-09-08,4.4913,4.49,9915.0,79940.0,79710.0,25.25
2025-09-09,4.5015,4.5,9914.0,79945.0,79760.0,25.28
2025-09-10,4.5516,4.55,10013.0,79805.0,79730.0,25.54
2025-09-11,4.5896,4.59,10051.5,80210.0,80090.0,26.12
2025-09-12,4.5816,4.59,10067.5,80790.0,80710.0,26.04
2025-09-15,4.6553,4.66,10186.5,81020.0,80870.0,26.55
2025-09-16,4.6285,4.63,10126.5,81185.0,81090.0,26.26
2025-09-17,4.5616,4.57,9996.0,80670.0,80720.0,26.11
2025-09-18,4.5376,4.54,9940.0,80050.0,79800.0,26.01
2025-09-19,4.5729,4.57,9989.0,80050.0,79840.0,26.49
2025-09-22,4.5796,4.57,9972.5,80275.0,80130.0,26.74
2025-09-23,4.5793,4.58,9974.5,80060.0,79940.0,26.75
2025-09-24,4.7607,4.75,10336.5,80095.0,79990.0,26.99
2025-09-25,4.7085,4.7,10259.5,82575.0,82080.0,26.43
2025-09-26,4.7111,4.72,10181.5,82550.0,82500.0,27.1
2025-09-29,4.8333,4.84,10414.0,82255.0,82180.0,28.22
2025-09-30,4.8083,4.81,10268.5,83305.0,83220.0,28.29
2025-10-01,4.8249,4.83,10379.0,83665.0,83622.85714285714,28.7
2025-10-02,4.8883,4.9,10490.5,84025.0,84025.71428571429,28.6
2025-10-03,5.0322,5.06,10715.5,84385.0,84428.57142857143,29.09
2025-10-06,4.9836,4.99,10654.5,84745.0,84831.42857142857,29.02
2025-10-07,5.0482,5.05,10761.0,85105.0,85234.28571428571,29.03
2025-10-08,5.0416,5.05,10669.0,85465.0,85637.14285714286,30.64
2025-10-09,5.0669,5.08,10867.5,85825.0,86040.0,30.44
2025-10-10,4.7979,4.85,10518.0,86760.0,86530.0,28.91
2025-10-13,5.0824,5.1,10820.5,85125.0,84900.0,30.57
2025-10-14,4.9749,4.98,10578.0,86070.0,85820.0,29.97
2025-10-15,4.9366,4.97,10641.0,85295.0,85080.0,30.24
2025-10-16,4.9473,4.96,10647.0,85225.0,85040.0,29.9
2025-10-17,4.9571,4.93,10604.5,84830.0,84720.0,29.12
2025-10-20,5.0025,5.0,10691.5,85680.0,85300.0,29.69
2025-10-21,4.9274,4.93,10623.5,85785.0,85520.0,28.38
2025-10-22,4.955,4.96,10663.0,85000.0,84970.0,28.26
2025-10-23,5.0636,5.08,10854.5,85540.0,85550.0,28.69
2025-10-24,5.0861,5.09,10962.5,86480.0,86770.0,28.88
2025-10-27,5.1312,5.14,11029.0,88275.0,88050.0,28.97
2025-10-28,5.1361,5.14,11038.5,87975.0,87740.0,29.8
2025-10-29,5.2165,5.23,11183.5,87840.0,87970.0,30.05
2025-10-30,5.0769,5.08,10917.0,88135.0,88260.0,29.71
2025-10-31,5.0878,5.07,10887.5,87660.0,87240.0,29.11
2025-11-03,,,,,86980.0,
2025-11-04,,,,,86340.0,
2025-11-05,,,,,85430.0,
2025-11-06,,,,,86070.0,
2025-11-07,,,,,85900.0,
2025-11-10,,,,,86420.0,
2025-11-11,,,,,86680.0,
2025-11-12,,,,,86670.0,
2025-11-13,,,,,87260.0,
2025-11-14,,,,,86990.0,
2025-11-17,,,,,86360.0,
2025-11-18,,,,,85930.0,
2025-11-19,,,,,85960.0,
2025-11-20,,,,,86320.0,
2025-11-21,,,,,85870.0,
2025-11-24,,,,,86050.0,
2025-11-25,,,,,86420.0,
2025-11-26,,,,,86640.0,
2025-11-27,,,,,86980.0,
2025-11-28,,,,,87230.0,
2025-12-01,,,,,88920.0,
2025-12-02,,,,,88770.0,
2025-12-03,,,,,88900.0,
2025-12-04,,,,,90840.0,
2025-12-05,,,,,91610.0,
2025-12-08,,,,,92480.0,
2025-12-09,,,,,91920.0,
2025-12-10,,,,,91660.0,
2025-12-11,,,,,92330.0,
2025-12-12,,,,,93570.0,
2025-12-15,,,,,92330.0,
2025-12-16,,,,,92270.0,
2025-12-17,,,,,92300.0,
2025-12-18,,,,,92510.0,
2025-12-19,,,,,92560.0,
2025-12-22,,,,,93770.0,
2025-12-23,,,,,93690.0,
2025-12-24,,,,,95080.0,
2025-12-25,,,,,95190.0,
2025-12-26,,,,,98060.0,
2025-12-29,,,,,100360.0,
2025-12-30,,,,,97480.0,
2025-12-31,,,,,98650.0,
