Date,NIDALY,NILMEX,NIETFN,NISHFE,NIWUXI,NIINDA
2020-07-18,,,,,,
2020-07-19,,,,,,
2020-07-20,5.9702,13236.0,,104.93,104.6,996.4
2020-07-21,6.0396,13466.0,,105.5,105.0,1013.9
2020-07-22,5.9942,13136.0,,106.96,104.75,987.0
2020-07-23,6.1054,13689.0,,105.01,106.65,1026.6
2020-07-24,6.0917,13656.0,,107.63,107.4,1020.0
2020-07-25,,,,,,
2020-07-26,,,,,,
2020-07-27,6.2224,13719.0,,109.17,109.0,1032.2
2020-07-28,6.1099,13660.0,,109.98,108.8,1027.5
2020-07-29,6.2423,13876.0,,109.41,109.65,1033.4
2020-07-30,6.2215,13726.0,,110.54,109.75,1039.6
2020-07-31,6.2396,13786.0,,110.28,108.7,1046.9
2020-08-01,,,,,,
2020-08-02,,,,,,
2020-08-03,6.2065,13945.0,,108.84,110.6,1061.9
2020-08-04,6.2995,14113.0,,110.43,110.95,1066.6
2020-08-05,6.4637,14419.0,,111.25,114.8,1086.6
2020-08-06,6.5231,14478.0,,114.11,114.55,1101.9
2020-08-07,6.5022,14380.0,,114.36,114.75,1095.6
2020-08-08,,,,,,
2020-08-09,,,,,,
2020-08-10,6.4165,14286.0,,112.28,113.5,1086.5
2020-08-11,6.4197,14350.0,,112.36,113.0,1086.0
2020-08-12,6.426,14258.0,,110.74,112.1,1077.5
2020-08-13,6.3984,14101.0,,112.22,111.6,1065.6
2020-08-14,6.4569,14366.0,,113.13,113.8,1085.6
2020-08-15,,,,,,
2020-08-16,,,,,,
2020-08-17,6.5989,14599.0,,114.46,115.6,1105.0
2020-08-18,6.6234,14675.0,,115.72,115.5,1107.6
2020-08-19,6.6701,14725.0,,116.19,115.75,1107.6
2020-08-20,6.6524,14647.0,,115.32,114.95,1103.4
2020-08-21,6.6052,14691.0,,115.31,114.8,1104.4
2020-08-22,,,,,,
2020-08-23,,,,,,
2020-08-24,6.7413,14926.0,,116.2,116.0,1108.6
2020-08-25,6.7495,14976.0,,116.96,115.8,1109.8
2020-08-26,6.8193,15159.0,,118.4,119.15,1121.3
2020-08-27,6.8583,15191.0,,118.98,118.6,1117.4
2020-08-28,6.9917,15367.0,,118.82,119.8,1128.1
2020-08-29,,,,,,
2020-08-30,,,,,,
2020-08-31,6.9565,,,120.28,119.9,1129.5
2020-09-01,7.1033,15534.0,,121.39,121.4,1142.4
2020-09-02,7.1023,15706.0,,121.47,121.7,1154.3
2020-09-03,6.8651,15095.0,,120.53,117.9,1109.9
2020-09-04,6.8991,15293.0,,118.58,119.0,1126.2
2020-09-05,,,,,,
2020-09-06,,,,,,
2020-09-07,6.8878,15186.0,,118.97,118.65,1122.0
2020-09-08,6.8447,14888.0,,118.74,116.7,1105.9
2020-09-09,6.7227,14921.0,,115.75,116.5,1101.6
2020-09-10,6.6896,14832.0,,115.92,115.75,1091.7
2020-09-11,6.7744,15094.0,,114.92,117.05,1111.7
2020-09-14,6.8447,15274.0,,117.99,118.4,1121.4
2020-09-15,6.9028,15198.0,,118.37,118.1,1119.6
2020-09-16,6.8765,15226.0,,117.76,117.7,1115.8
2020-09-17,6.7563,15084.0,,116.42,115.0,1107.7
2020-09-18,6.7622,14904.0,,116.16,116.1,1090.8
2020-09-19,,,,,,
2020-09-20,,,,,,
2020-09-21,6.6637,14541.0,,115.11,112.0,1063.9
2020-09-22,6.6016,14606.0,,112.83,112.7,1067.8
2020-09-23,6.5159,14431.0,,112.58,112.05,1052.9
2020-09-24,6.4315,14262.0,,111.8,111.65,1053.3
2020-09-25,6.4796,14264.0,,112.26,112.45,1047.5
2020-09-26,,,,,,
2020-09-27,,,,,,
2020-09-28,6.539,14504.0,,112.3,113.05,1054.5
2020-09-29,6.5635,14456.0,,113.11,113.9,1065.0
2020-09-30,6.5249,14517.0,,112.72,112.4,1056.9
2020-10-01,6.5453,14343.0,,,110.2,1047.6
2020-10-02,6.4732,14418.0,,,111.7,
2020-10-03,,,,,,
2020-10-04,,,,,,
2020-10-05,6.5136,14644.0,,,111.8,1062.2
2020-10-06,6.642,14520.0,,,112.25,1064.8
2020-10-07,6.6088,14604.0,,,112.45,1064.5
2020-10-08,6.6619,14662.0,,,113.0,1070.4
2020-10-09,6.7993,15221.0,,114.8,115.9,1105.2
2020-10-10,,,,,,
2020-10-11,,,,,,
2020-10-12,6.9023,15162.0,,116.01,116.55,1112.3
2020-10-13,6.8706,15040.0,,116.36,116.4,1101.9
2020-10-14,6.8515,15341.0,,115.91,117.15,1135.6
2020-10-15,6.964,15422.0,,117.02,118.0,1130.5
2020-10-16,7.0774,15652.0,,118.36,119.2,1149.6
2020-10-17,,,,,,
2020-10-18,,,,,,
2020-10-19,7.1001,15684.0,,119.73,120.65,1146.0
2020-10-20,7.1627,16023.0,,119.36,118.3,1174.5
2020-10-21,7.2865,15886.0,,121.22,121.0,1168.7
2020-10-22,7.1246,15817.0,,120.18,119.5,1165.9
2020-10-23,7.1522,15712.0,,119.46,119.15,1155.9
2020-10-24,,,,,,
2020-10-25,,,,,,
2020-10-26,6.984,15657.0,,118.49,118.5,1154.9
2020-10-27,7.0769,15906.0,,118.68,120.15,1169.8
2020-10-28,7.1754,15733.0,,122.08,120.95,1170.7
2020-10-29,6.9821,15532.0,,121.17,119.55,1170.7
2020-10-30,6.92,15156.0,,118.14,116.3,1145.2
2020-10-31,,,,,,
2020-11-01,,,,,,
2020-11-02,6.8551,15160.0,,115.97,115.65,1144.6
2020-11-03,6.9694,15363.0,,115.6,116.25,1157.1
2020-11-04,6.9812,15346.0,,115.88,116.05,1155.5
2020-11-05,7.0395,15561.0,,115.95,116.85,1161.3
2020-11-06,7.0452,15362.0,,116.0,116.1,1147.1
2020-11-07,,,,,,
2020-11-08,,,,,,
2020-11-09,7.1949,15754.0,,116.94,118.0,1180.1
2020-11-10,7.1214,15903.0,,117.62,117.85,1192.8
2020-11-11,7.1699,15971.0,,118.0,117.35,1203.3
2020-11-12,7.2003,15936.0,,118.78,119.05,1196.9
2020-11-13,7.1736,15892.0,,117.94,118.9,1197.3
2020-11-14,,,,,,1199.3
2020-11-15,,,,,,
2020-11-16,7.2711,15894.0,,119.21,118.3,1193.4
2020-11-17,7.1228,15939.0,,117.41,116.5,1196.0
2020-11-18,7.1418,15809.0,,115.99,116.15,1183.1
2020-11-19,7.1169,15834.0,,115.84,115.3,1190.8
2020-11-20,7.1985,16151.0,,116.51,116.65,1212.5
2020-11-21,,,,,,
2020-11-22,,,,,,
2020-11-23,7.2652,15935.0,,118.4,118.9,1193.2
2020-11-24,7.2607,16242.0,,119.1,118.85,1206.3
2020-11-25,7.2461,16058.0,,119.98,120.0,1202.2
2020-11-26,7.3593,16272.0,,118.82,120.2,1203.7
2020-11-27,7.4267,16455.0,,121.29,122.3,1229.2
2020-11-28,,,,,,
2020-11-29,,,,,,
2020-11-30,7.2507,16033.0,,121.79,121.2,1206.7
2020-12-01,7.3037,16278.0,,118.92,119.55,1212.9
2020-12-02,7.1894,16000.0,,119.21,118.5,1199.0
2020-12-03,7.2289,15954.0,,117.57,117.3,1199.9
2020-12-04,7.2665,16399.0,,116.87,119.2,1228.3
2020-12-05,,,,,,
2020-12-06,,,,,,
2020-12-07,7.389,16373.0,,119.4,120.35,1226.4
2020-12-08,7.4344,16398.0,,120.63,120.55,1229.7
2020-12-09,7.4729,16703.0,,120.57,122.9,1253.5
2020-12-10,7.6235,17430.0,,122.62,129.1,1302.8
2020-12-11,7.7982,17284.0,,128.44,129.05,1296.2
2020-12-12,,,,,,
2020-12-13,,,,,,
2020-12-14,7.9805,17590.0,,132.93,130.4,1318.8
2020-12-15,7.9488,17577.0,,130.54,132.5,1317.1
2020-12-16,7.8721,17411.0,,130.62,129.05,1304.5
2020-12-17,7.9469,17517.0,,129.39,128.5,1309.4
2020-12-18,7.961,17484.0,,130.25,129.8,1308.3
2020-12-19,,,,,,
2020-12-20,,,,,,
2020-12-21,7.8662,17267.0,,130.76,129.8,1304.0
2020-12-22,7.6716,16614.0,,127.68,127.5,1263.4
2020-12-23,7.5709,16874.0,,122.93,125.0,1285.8
2020-12-24,7.6888,16993.0,,124.4,125.5,1297.0
2020-12-25,7.68,,,126.01,124.6,
2020-12-26,,,,,,
2020-12-27,,,,,,
2020-12-28,7.68,,,126.9,128.05,1306.3
2020-12-29,7.7124,16930.0,,127.16,125.75,1255.3
2020-12-30,7.609,16779.0,,124.74,124.2,1254.0
2020-12-31,7.5024,16613.0,,123.77,122.35,1220.9
2021-01-01,7.5085,,,,,1213.6
2021-01-02,,,,,,
2021-01-03,,,,,,
2021-01-04,7.8671,17404.0,,126.3,128.2,1269.3
2021-01-05,7.9456,17682.0,,128.55,129.2,1297.1
2021-01-06,8.0721,17773.0,,129.05,129.55,1300.7
2021-01-07,8.1325,18109.0,,131.83,132.85,1329.4
2021-01-08,8.1148,17667.0,,132.35,130.0,1292.4
2021-01-11,7.7855,17086.0,,128.92,126.95,1256.6
2021-01-12,8.0127,17668.0,,126.91,131.0,1287.5
2021-01-13,8.0172,17678.0,,130.37,131.4,1284.4
2021-01-14,8.1424,18281.0,,132.13,135.1,1332.2
2021-01-15,8.1511,18007.0,,136.14,135.6,1312.8
2021-01-16,,,,,,
2021-01-17,,,,,,
2021-01-18,8.1901,18056.0,,133.36,135.3,1317.8
2021-01-19,8.1987,18215.0,,133.73,137.2,1323.5
2021-01-20,8.1896,18222.0,,134.69,132.0,1322.1
2021-01-21,8.3325,18395.0,,134.99,136.5,1334.4
2021-01-22,8.122,18269.0,,134.35,132.7,1318.0
2021-01-23,,,,,,
2021-01-24,,,,,,
2021-01-25,8.2735,18250.0,,134.77,135.2,1323.2
2021-01-26,8.2291,18057.0,,135.1,134.05,
2021-01-27,8.0821,17916.0,,133.73,132.0,1296.3
2021-01-28,8.0113,17800.0,,131.28,132.3,1291.6
2021-01-29,8.0408,17691.0,,131.4,131.45,1277.5
2021-01-30,,,,,,
2021-01-31,,,,,,
2021-02-01,8.0771,17860.0,,131.42,131.55,1297.4
2021-02-02,8.054,17697.0,,131.33,130.25,1286.1
2021-02-03,7.9937,17645.0,,129.83,130.5,1280.1
2021-02-04,7.9537,17646.0,,130.16,130.1,1282.2
2021-02-05,8.1438,18029.0,,132.02,133.3,1315.9
2021-02-06,,,,,,
2021-02-07,,,,,,
2021-02-08,8.1951,18167.0,,133.12,133.6,1324.4
2021-02-09,8.318,18370.0,,134.1,135.2,1339.0
2021-02-10,8.3842,18666.0,,134.86,136.2,1358.5
2021-02-11,8.4364,18620.0,,,,1350.6
2021-02-12,8.3293,18569.0,,,135.7,1343.6
2021-02-13,,,,,,
2021-02-14,,,,,,
2021-02-15,8.4423,18623.0,,,137.05,1348.2
2021-02-16,8.5149,18814.0,,,136.5,1365.7
2021-02-17,8.484,18760.0,,,138.0,1361.7
2021-02-18,8.6028,19148.0,,138.38,140.8,1387.7
2021-02-19,8.8432,19588.0,,141.66,144.25,1416.0
2021-02-20,,,,,,
2021-02-21,,,,,,
2021-02-22,8.9308,19493.0,,146.02,146.0,1401.1
2021-02-23,8.7208,19352.0,,145.07,143.6,1385.7
2021-02-24,8.7779,19709.0,,142.25,142.0,1398.0
2021-02-25,8.8759,19202.0,,144.94,146.2,1382.3
2021-02-26,8.44,18577.0,,141.44,140.9,1375.1
2021-02-27,,,,,,
2021-02-28,,,,,,
2021-03-01,8.4618,18682.0,,139.37,139.05,1357.4
2021-03-02,8.4277,18672.0,,137.93,138.9,1364.1
2021-03-03,8.0749,17417.0,,138.64,130.95,1259.8
2021-03-04,7.3228,16133.0,,132.35,122.05,1162.9
2021-03-05,7.4158,16425.0,,121.72,124.55,1192.2
2021-03-06,,,,,,
2021-03-07,,,,,,
2021-03-08,7.3096,16340.0,,123.31,123.5,1201.2
2021-03-09,7.2153,16082.0,,122.35,122.05,1179.4
2021-03-10,7.2756,16050.0,,120.81,122.7,1167.9
2021-03-11,7.4543,16239.0,,122.17,122.6,1181.3
2021-03-12,7.3291,16013.0,,121.79,120.8,1155.7
2021-03-13,,,,,,
2021-03-14,,,,,,
2021-03-15,7.3332,16214.0,,119.81,121.9,1164.7
2021-03-16,7.3169,16151.0,,121.23,121.9,1163.5
2021-03-17,7.252,16071.0,,120.69,120.7,1161.9
2021-03-18,7.257,16036.0,,120.74,120.75,1159.6
2021-03-19,7.3124,16299.0,,119.73,121.05,1168.6
2021-03-20,,,,,,
2021-03-21,,,,,,
2021-03-22,7.4503,16463.0,,121.95,123.0,1179.6
2021-03-23,7.4961,16149.0,,123.09,122.85,1148.5
2021-03-24,7.3178,16190.0,,121.32,120.2,1161.5
2021-03-25,7.2502,16152.0,,120.56,122.85,1208.3
2021-03-26,7.3731,16389.0,,121.45,122.65,1206.8
2021-03-27,,,,,,
2021-03-28,,,,,,
2021-03-29,7.375,16216.0,,123.0,122.35,1204.3
2021-03-30,7.4058,15948.0,,123.25,121.35,1217.9
2021-03-31,7.3019,16068.0,,120.63,121.1,1213.2
2021-04-01,7.2579,16214.0,,120.92,122.45,1202.8
2021-04-02,7.3335,,,122.87,122.45,
2021-04-03,,,,,,
2021-04-04,,,,,,
2021-04-05,7.3335,,,,,1231.7
2021-04-06,7.4933,16740.0,,125.66,124.95,1247.4
2021-04-07,7.5664,16636.0,,125.35,125.2,1256.7
2021-04-08,7.6104,16828.0,,125.45,126.25,1270.9
2021-04-09,7.5428,16628.0,,126.48,125.45,1252.7
2021-04-10,,,,,,
2021-04-11,,,,,,
2021-04-12,7.3573,16134.0,,123.0,121.7,1216.3
2021-04-13,7.3359,16161.0,,121.67,121.9,1216.5
2021-04-14,7.3505,16378.0,,122.0,122.0,1239.4
2021-04-15,7.4032,16364.0,,122.1,122.0,1238.1
2021-04-16,7.4439,16363.0,,122.72,123.85,1214.4
2021-04-17,,,,,,
2021-04-18,,,,,,
2021-04-19,7.2861,16121.0,,121.46,121.65,1215.0
2021-04-20,7.3228,16038.0,,120.98,121.0,1207.0
2021-04-21,7.296,16199.0,,120.16,129.9,1225.3
2021-04-22,7.2616,16063.0,,120.48,119.2,1202.7
2021-04-23,7.3255,16395.0,,120.08,119.35,1231.7
2021-04-24,,,,,,
2021-04-25,,,,,,
2021-04-26,7.4611,16666.0,,122.45,123.9,1246.2
2021-04-27,7.6721,16963.0,,125.14,126.0,1264.9
2021-04-28,7.8122,17429.0,,126.57,129.45,1296.9
2021-04-29,7.9075,17257.0,,129.77,128.4,1295.0
2021-04-30,7.9274,17674.0,,129.85,131.05,1307.3
2021-05-01,,,,,,
2021-05-02,,,,,,
2021-05-03,8.0073,,,,,1317.8
2021-05-04,8.1016,17669.0,,,134.0,1317.9
2021-05-05,8.1579,17896.0,,,133.05,1332.6
2021-05-06,8.1388,17937.0,,132.01,133.15,1327.4
2021-05-07,8.176,18082.0,,132.89,133.2,1334.4
2021-05-08,,,,,,
2021-05-09,,,,,,
2021-05-10,8.1964,17762.0,,133.1,130.05,1309.7
2021-05-11,8.1388,17936.0,,130.99,131.25,1328.6
2021-05-12,8.1338,17797.0,,132.11,131.3,1314.6
2021-05-13,7.7927,17323.0,,129.96,128.7,1282.0
2021-05-14,7.8943,17544.0,,128.79,129.95,1302.6
2021-05-15,,,,,,
2021-05-16,,,,,,
2021-05-17,8.039,17911.0,,130.32,131.5,1322.6
2021-05-18,8.2291,17968.0,,132.88,133.2,1321.7
2021-05-19,8.0195,17322.0,,133.24,132.5,1272.2
2021-05-20,7.8589,17148.0,,128.38,127.0,1251.3
2021-05-21,7.7324,16791.0,,126.35,124.8,1222.3
2021-05-22,,,,,,
2021-05-23,,,,,,
2021-05-24,7.6113,17118.0,,124.26,125.05,1253.2
2021-05-25,7.7678,17040.0,,125.37,124.05,1240.9
2021-05-26,7.7873,17288.0,,125.5,126.35,1256.1
2021-05-27,7.8762,17898.0,,126.05,129.85,1282.8
2021-05-28,8.0789,18113.0,,129.94,131.7,1304.8
2021-05-29,,,,,,
2021-05-30,,,,,,
2021-05-31,8.2,,,131.91,131.65,1324.9
2021-06-01,8.2313,18130.0,,132.83,132.0,1324.2
2021-06-02,8.225,18236.0,,132.85,133.6,1334.1
2021-06-03,8.1397,17891.0,,133.48,130.5,1313.4
2021-06-04,8.1293,18020.0,,130.5,131.5,1313.8
2021-06-05,,,,,,
2021-06-06,,,,,,
2021-06-07,7.9946,17892.0,,130.53,129.8,1308.7
2021-06-08,8.0866,17942.0,,130.84,131.2,1314.3
2021-06-09,8.2046,18136.0,,132.39,132.55,1325.5
2021-06-10,8.0662,18283.0,,131.87,130.95,1330.4
2021-06-11,8.3021,18227.0,,134.5,134.9,1344.7
2021-06-12,,,,,,
2021-06-13,,,,,,
2021-06-14,8.2899,18480.0,,,135.7,1354.9
2021-06-15,8.1234,17739.0,,131.81,132.0,1293.6
2021-06-16,7.9302,17649.0,,130.21,128.45,1289.1
2021-06-17,7.8413,17174.0,,128.19,127.5,1279.2
2021-06-18,7.8562,17154.0,,127.97,128.0,1274.5
2021-06-19,,,,,,
2021-06-20,,,,,,
2021-06-21,7.8517,17450.0,,128.16,129.5,1298.4
2021-06-22,8.029,17744.0,,130.19,131.8,1321.7
2021-06-23,8.1043,18064.0,,133.03,132.3,1337.9
2021-06-24,8.2518,18407.0,,134.61,136.0,1367.1
2021-06-25,8.4418,18523.0,,137.64,137.15,1377.2
2021-06-26,,,,,,
2021-06-27,,,,,,
2021-06-28,8.327,18299.0,,137.75,135.9,1359.7
2021-06-29,8.2613,18358.0,,136.03,136.25,1350.4
2021-06-30,8.3688,18214.0,,136.31,135.05,1373.4
2021-07-01,8.2019,18105.0,,135.76,134.85,1358.8
2021-07-02,8.2286,18342.0,,134.87,136.0,1372.2
2021-07-03,,,,,,
2021-07-04,,,,,,
2021-07-05,8.3325,18412.0,,136.63,136.9,1375.6
2021-07-06,8.4101,17994.0,,137.48,134.6,1353.6
2021-07-07,8.3048,18310.0,,135.29,136.4,1377.5
2021-07-08,8.2463,18334.0,,136.65,136.75,1377.4
2021-07-09,8.4699,18747.0,,139.16,140.45,1404.3
2021-07-10,,,,,,
2021-07-11,,,,,,
2021-07-12,8.4214,18679.0,,140.02,139.6,1398.9
2021-07-13,8.5207,18778.0,,140.33,139.7,1405.0
2021-07-14,8.4772,18581.0,,139.7,138.55,1395.4
2021-07-15,8.4799,18768.0,,138.4,140.0,1410.3
2021-07-16,8.5706,19070.0,,140.83,143.45,1435.0
2021-07-17,,,,,,
2021-07-18,,,,,,
2021-07-19,8.5575,18462.0,,142.57,142.0,1390.4
2021-07-20,8.4232,18684.0,,138.82,140.0,1399.2
2021-07-21,8.3379,18580.0,,138.14,137.7,1391.5
2021-07-22,8.5593,18922.0,,138.32,137.6,1418.4
2021-07-23,8.7394,19372.0,,141.5,141.1,1479.3
2021-07-25,,,,,,
2021-07-26,8.8369,19717.0,,145.04,147.2,1522.9
2021-07-27,8.7852,19357.0,,146.7,144.2,1490.1
2021-07-28,8.8827,19543.0,,145.72,145.7,1502.4
2021-07-29,8.9671,19835.0,,146.55,147.8,1522.1
2021-07-30,9.0229,19552.0,,147.26,145.1,1504.2
2021-07-31,,,,,,
2021-08-01,,,,,,
2021-08-02,8.9471,19516.0,,146.21,144.7,1478.4
2021-08-03,8.7652,19388.0,,144.26,143.5,1469.9
2021-08-04,8.8215,19243.0,,143.62,142.55,1460.5
2021-08-05,8.7448,19472.0,,143.35,144.6,1470.2
2021-08-06,8.86,19214.0,,145.01,143.25,1459.2
2021-08-07,,,,,,
2021-08-08,,,,,,
2021-08-09,8.5039,18620.0,,141.8,138.95,1423.6
2021-08-10,8.4903,18952.0,,139.84,141.45,1443.9
2021-08-11,8.5661,19368.0,,141.12,144.05,1473.7
2021-08-12,8.8632,19678.0,,147.6,146.2,1491.3
2021-08-13,8.9131,19656.0,,148.39,147.25,1489.2
2021-08-14,,,,,,
2021-08-15,,,,,,
2021-08-16,8.8473,19510.0,,147.98,147.1,1483.6
2021-08-17,8.8314,19193.0,,146.38,144.55,1461.0
2021-08-18,8.6269,18887.0,,144.23,142.4,1435.6
2021-08-19,8.3806,18385.0,,141.41,140.95,1398.5
2021-08-20,8.4228,18463.0,,139.8,141.4,1402.4
2021-08-21,,,,,,
2021-08-22,,,,,,
2021-08-23,8.5706,18893.0,,140.57,143.5,1437.0
2021-08-24,8.6477,19074.0,,142.24,143.5,1437.5
2021-08-25,8.7203,19170.0,,143.64,143.9,1444.4
2021-08-26,8.5584,18772.0,,144.23,141.0,1423.3
2021-08-27,8.5792,19011.0,,142.04,142.95,1415.3
2021-08-28,,,,,,
2021-08-29,,,,,,
2021-08-30,8.6362,,,145.51,148.0,1432.5
2021-08-31,8.8509,19547.0,,149.73,148.6,1448.6
2021-09-01,8.8636,19332.0,,149.94,146.7,1431.6
2021-09-02,,19464.0,,148.58,147.4,1439.3
2021-09-03,8.8423,19789.0,,147.39,148.5,1477.1
2021-09-04,,,,,,
2021-09-05,,,,,,
2021-09-06,8.904,19654.0,,147.79,147.35,1467.7
2021-09-07,8.8677,19506.0,,146.73,145.8,1471.2
2021-09-08,8.9461,19713.0,,147.72,147.9,1488.7
2021-09-09,9.1662,20190.0,,149.53,151.95,1522.0
2021-09-10,9.2653,20392.0,,153.87,153.6,1540.5
2021-09-11,,,,,,
2021-09-12,,,,,,
2021-09-13,8.9634,19726.0,,152.92,147.7,1492.1
2021-09-14,8.9079,19623.0,,147.99,146.45,1483.4
2021-09-15,9.0864,20016.0,,147.96,147.95,1519.2
2021-09-16,8.8069,19401.0,,147.27,145.5,1470.3
2021-09-17,8.7947,19358.0,,144.69,144.5,1471.9
2021-09-18,,,,,,
2021-09-19,,,,,,
2021-09-20,8.6523,19056.0,,,143.5,1444.4
2021-09-21,8.5448,18830.0,,,142.6,1440.0
2021-09-22,8.7248,19221.0,,144.15,145.0,1461.2
2021-09-23,8.7877,19351.0,,144.64,145.6,1481.7
2021-09-24,8.8023,19387.0,,145.45,145.2,1480.7
2021-09-25,,,,,,
2021-09-26,,,,,,
2021-09-27,8.5999,18946.0,,145.53,143.15,1469.9
2021-09-28,8.4253,18564.0,,142.21,141.4,1445.2
2021-09-29,8.3268,18342.0,,141.62,138.8,1427.0
2021-09-30,8.1404,17936.0,,140.4,135.95,1413.0
2021-10-01,8.1511,17971.0,,,136.3,1384.3
2021-10-02,,,,,,
2021-10-03,,,,,,
2021-10-04,8.1304,17924.0,,,136.1,1398.3
2021-10-05,8.2248,18121.0,,,137.3,1406.6
2021-10-06,8.1955,18072.0,,,137.9,1408.4
2021-10-07,8.2842,18264.0,,,139.45,1434.0
2021-10-08,8.7208,19221.0,,143.08,145.35,1493.7
2021-10-09,,,,,,
2021-10-10,,,,,,
2021-10-11,8.6814,19119.0,,145.73,146.85,1483.2
2021-10-12,8.6155,18978.0,,145.62,145.1,1472.7
2021-10-13,8.589,18918.0,,145.05,142.9,1478.7
2021-10-14,8.7634,19294.0,,144.85,145.35,1501.5
2021-10-15,9.1018,20020.0,,146.69,148.5,1550.9
2021-10-16,,,,,,
2021-10-17,,,,,,
2021-10-18,9.09,19997.0,,149.64,151.7,1552.3
2021-10-19,9.131,20050.0,,150.32,149.5,1551.4
2021-10-20,9.5463,20963.0,,149.65,153.2,1620.0
2021-10-21,9.0818,19930.0,,156.7,156.45,1553.4
2021-10-22,9.007,19739.0,,151.41,148.6,1548.5
2021-10-23,,,,,,
2021-10-24,,,,,,
2021-10-25,9.007,20306.0,,149.43,150.0,1598.7
2021-10-26,9.1698,20091.0,,152.35,149.35,1583.5
2021-10-27,8.8582,19412.0,,150.84,144.15,1526.2
2021-10-28,8.9265,19574.0,,145.24,145.9,1518.9
2021-10-29,8.8705,19448.0,,145.4,145.35,1497.7
2021-10-30,,,,,,
2021-10-31,,,,,,
2021-11-01,8.992,19702.0,,145.21,144.8,1521.9
2021-11-02,8.9408,19601.0,,143.96,144.85,1511.0
2021-11-03,8.7375,19162.0,,144.79,142.65,1480.6
2021-11-04,8.7199,19141.0,,142.67,140.4,1484.1
2021-11-05,8.8473,19434.0,,141.84,143.8,1488.9
2021-11-06,,,,,,
2021-11-07,,,,,,
2021-11-08,8.9417,19640.0,,143.1,144.6,1508.9
2021-11-09,8.846,19401.0,,144.68,143.05,1502.6
2021-11-10,9.0174,19754.0,,143.08,145.1,1513.9
2021-11-11,9.0188,19759.0,,145.58,145.5,1525.1
2021-11-12,9.1326,19979.0,,146.6,147.4,1535.8
2021-11-13,,,,,,
2021-11-14,,,,,,
2021-11-15,8.9684,19594.0,,146.27,145.7,1513.4
2021-11-16,8.8387,19394.0,,144.34,142.95,1505.6
2021-11-17,8.8174,19355.0,,142.81,142.05,1498.3
2021-11-18,8.9589,19639.0,,141.9,142.0,1513.4
2021-11-19,9.1494,20044.0,,144.7,147.0,1528.5
2021-11-20,,,,,,
2021-11-21,,,,,,
2021-11-22,9.2959,20336.0,,147.98,147.0,1545.7
2021-11-23,9.2918,20349.0,,151.28,149.5,1571.1
2021-11-24,9.5418,20846.0,,152.37,157.15,1606.0
2021-11-25,9.4597,20667.0,,154.78,154.5,1598.1
2021-11-26,9.1036,19897.0,,152.1,147.2,1562.1
2021-11-27,,,,,,
2021-11-28,,,,,,
2021-11-29,9.217,20141.0,,149.07,147.95,1561.9
2021-11-30,9.0741,19897.0,,148.94,148.85,1568.4
2021-12-01,9.0952,19946.0,,149.27,147.55,1538.6
2021-12-02,9.1022,19953.0,,148.32,147.55,1538.6
2021-12-03,9.1494,20030.0,,149.24,148.5,1550.6
2021-12-04,,,,,,
2021-12-05,,,,,,
2021-12-06,9.0544,19820.0,,147.57,146.5,1544.0
2021-12-07,9.226,20189.0,,146.74,148.3,1567.3
2021-12-08,9.2463,20230.0,,148.59,147.8,1574.2
2021-12-09,9.061,19875.0,,147.15,145.9,1559.1
2021-12-10,9.0093,19746.0,,145.82,145.4,1555.1
2021-12-11,,,,,,
2021-12-12,,,,,,
2021-12-13,8.9829,19711.0,,145.76,144.0,1549.2
2021-12-14,8.8691,19485.0,,143.84,142.55,1541.3
2021-12-15,8.6922,19116.0,,143.02,140.45,1523.2
2021-12-16,8.9538,19624.0,,142.03,144.4,1546.4
2021-12-17,8.9594,19648.0,,144.89,146.0,1548.1
2021-12-20,8.8097,19340.0,,145.22,141.25,1525.4
2021-12-21,8.9412,19615.0,,143.86,143.55,1542.5
2021-12-22,9.0945,19951.0,,145.9,147.5,1558.3
2021-12-23,9.1186,20021.0,,148.13,146.6,1562.7
2021-12-24,9.1344,20045.0,,148.56,148.9,1565.9
2021-12-25,,,,,,
2021-12-26,,,,,,
2021-12-27,9.1344,,,148.43,149.0,1575.9
2021-12-28,9.1344,,,148.8,148.55,1559.6
2021-12-29,9.2977,20383.0,,148.47,148.8,1558.2
2021-12-30,9.3885,20587.0,,150.91,150.55,1556.3
2021-12-31,9.4712,20757.0,,152.06,151.55,1562.8
2022-01-01,,,,,,
2022-01-02,,,,,,
2022-01-03,9.4712,,,,,1570.6
2022-01-04,9.6434,21137.0,,152.03,153.9,1586.4
2022-01-05,9.4148,20638.0,,154.16,151.4,1566.3
2022-01-06,9.2981,20383.0,,152.23,149.25,1554.6
2022-01-07,9.4615,20734.0,,151.34,152.35,1567.0
2022-01-08,,,,,,
2022-01-09,,,,,,
2022-01-10,9.4932,20799.0,,155.96,153.35,1569.2
2022-01-11,9.9727,21794.0,,158.33,158.9,1601.4
2022-01-12,10.083,22064.0,,163.11,162.75,1617.0
2022-01-13,10.168,22176.0,,162.41,163.55,1622.0
2022-01-14,10.238,22194.0,,165.44,163.6,1631.5
2022-01-15,,,,,,
2022-01-16,,,,,,
2022-01-17,10.232,22063.0,,163.71,164.15,1644.2
2022-01-18,10.18,22073.0,,163.39,163.5,1655.1
2022-01-19,10.652,23154.0,,163.23,170.4,1729.9
