Date;Close Price;;;;;
10/19/20;32985,75;;;;;
10/16/20;33000;;;;;
10/15/20;33000;;;;;
10/14/20;33000;;;;;
10/13/20;33478,75;;;;;
10/12/20;33482;;;;;
10/9/20;33498;;;;;
10/8/20;33498;;;;;
10/7/20;33497;;;;;
10/6/20;33500;;;;;
10/5/20;33923;;;;;
10/2/20;33926;;;;;
10/1/20;33924,5;;;;;
9/30/20;33942,5;;;;;
9/29/20;33945,5;;;;;
9/28/20;33944,5;;;;;
9/25/20;33963,75;;;;;
9/24/20;33962,5;;;;;
9/23/20;33963;;;;;
9/22/20;33966;;;;;
9/21/20;33969;;;;;
9/18/20;33980,5;;;;;
9/17/20;33983,5;;;;;
9/16/20;33984;;;;;
9/15/20;33002;;;;;
9/14/20;33000;;;;;
9/11/20;33000;;;;;
9/10/20;33000;;;;;
9/9/20;33000;;;;;
9/8/20;32987;;;;;
9/7/20;32990;;;;;
9/4/20;33002;;;;;
9/3/20;33006,5;;;;;
9/2/20;33005,5;;;;;
9/1/20;33008,5;;;;;
8/28/20;33024,5;;;;;
8/27/20;33023;;;;;
8/26/20;33017,5;;;;;
8/25/20;33025,5;;;;;
8/24/20;33028,5;;;;;
8/21/20;33044,5;;;;;
8/20/20;33043;;;;;
8/19/20;33043;;;;;
8/18/20;33045,5;;;;;
8/17/20;33049;;;;;
8/14/20;33066;;;;;
8/13/20;33066;;;;;
8/12/20;33070,5;;;;;
8/11/20;33070,5;;;;;
8/10/20;33079;;;;;
8/7/20;33096;;;;;
8/6/20;33096;;;;;
8/5/20;33100;;;;;
8/4/20;33000;;;;;
8/3/20;30200;;;;;
7/31/20;29000;;;;;
7/30/20;29175;;;;;
7/29/20;29000;;;;;
7/28/20;28385;;;;;
7/27/20;28389;;;;;
7/24/20;28406,5;;;;;
7/23/20;28406,5;;;;;
7/22/20;28411;;;;;
7/21/20;28415;;;;;
7/20/20;28418;;;;;
7/17/20;28431;;;;;
7/16/20;28431;;;;;
7/15/20;28434;;;;;
7/14/20;28437,5;;;;;
7/13/20;28440,5;;;;;
7/10/20;28453;;;;;
7/9/20;28453;;;;;
7/8/20;28456;;;;;
7/7/20;28459;;;;;
7/6/20;28462,5;;;;;
7/3/20;28475;;;;;
7/2/20;28475;;;;;
7/1/20;28478;;;;;
6/30/20;28481;;;;;
6/29/20;28484;;;;;
6/26/20;28497;;;;;
6/25/20;28497;;;;;
6/24/20;28500;;;;;
6/23/20;28834;;;;;
6/22/20;28837,5;;;;;
6/19/20;28850;;;;;
6/18/20;28850;;;;;
6/17/20;28750;;;;;
6/16/20;29000;;;;;
6/15/20;29000;;;;;
6/12/20;29000;;;;;
6/11/20;29568,25;;;;;
6/10/20;29558;;;;;
6/9/20;29557,5;;;;;
6/8/20;29557,5;;;;;
6/5/20;29573,25;;;;;
6/4/20;29568;;;;;
6/3/20;29557,5;;;;;
6/2/20;29557,5;;;;;
6/1/20;29557,5;;;;;
5/29/20;29573,25;;;;;
5/28/20;29568;;;;;
5/27/20;29557;;;;;
5/26/20;29558;;;;;
5/22/20;29579;;;;;
5/21/20;29573;;;;;
5/20/20;29557;;;;;
5/19/20;29557;;;;;
5/18/20;29555;;;;;
5/15/20;29568,5;;;;;
5/14/20;29564;;;;;
5/13/20;29555;;;;;
5/12/20;29555;;;;;
5/11/20;29555;;;;;
5/7/20;29568;;;;;
5/6/20;29568;;;;;
5/5/20;29555,5;;;;;
5/4/20;29555;;;;;
5/1/20;29568;;;;;
4/30/20;29572;;;;;
4/29/20;29559;;;;;
4/28/20;29559;;;;;
4/27/20;29559;;;;;
4/24/20;29568;;;;;
4/23/20;29568;;;;;
4/22/20;29559;;;;;
4/21/20;29559;;;;;
4/20/20;29559;;;;;
4/17/20;29567,5;;;;;
4/16/20;29567,5;;;;;
4/15/20;29558,5;;;;;
4/14/20;29559,5;;;;;
4/9/20;29582;;;;;
4/8/20;29582;;;;;
4/7/20;29560;;;;;
4/6/20;29560;;;;;
4/3/20;29570,5;;;;;
4/2/20;29570,5;;;;;
4/1/20;29560;;;;;
3/31/20;29560,5;;;;;
3/30/20;29555;;;;;
3/27/20;29571;;;;;
3/26/20;29565,5;;;;;
3/25/20;29555;;;;;
3/24/20;29555;;;;;
3/23/20;29555;;;;;
3/20/20;29571;;;;;
3/19/20;29566;;;;;
3/18/20;29555;;;;;
3/17/20;29555;;;;;
3/16/20;31655;;;;;
3/13/20;31671;;;;;
3/12/20;31665;;;;;
3/11/20;33054;;;;;
3/10/20;33054;;;;;
3/9/20;33054,5;;;;;
3/6/20;33071;;;;;
3/5/20;33065,5;;;;;
3/4/20;33055;;;;;
3/3/20;33055;;;;;
3/2/20;33055;;;;;
2/28/20;33076,5;;;;;
2/27/20;33077;;;;;
2/26/20;33066,5;;;;;
2/25/20;33311,5;;;;;
2/24/20;33306;;;;;
2/21/20;33327,5;;;;;
2/20/20;33326,5;;;;;
2/19/20;33315;;;;;
2/18/20;33313,5;;;;;
2/17/20;33308,5;;;;;
2/14/20;33322,5;;;;;
2/13/20;33327,5;;;;;
2/12/20;33315,5;;;;;
2/11/20;33815,5;;;;;
2/10/20;33810,5;;;;;
2/7/20;34073,5;;;;;
2/6/20;34072,5;;;;;
2/5/20;34063,5;;;;;
2/4/20;34058,5;;;;;
2/3/20;34553,5;;;;;
1/31/20;34570,5;;;;;
1/30/20;32565,5;;;;;
1/29/20;32555,5;;;;;
1/28/20;32554,5;;;;;
1/27/20;32053,5;;;;;
1/24/20;32061,5;;;;;
1/23/20;32060,5;;;;;
1/22/20;32050,5;;;;;
1/21/20;31799,5;;;;;
1/20/20;31798,5;;;;;
1/17/20;31806,5;;;;;
1/16/20;32310,5;;;;;
1/15/20;32295,5;;;;;
1/14/20;32296;;;;;
1/13/20;32291;;;;;
1/10/20;32312,5;;;;;
1/9/20;32557;;;;;
1/8/20;31295,5;;;;;
1/7/20;31545,5;;;;;
1/6/20;31795,5;;;;;
1/3/20;31806;;;;;
1/2/20;32305;;;;;
12/31/19;32300;;;;;
12/30/19;32300;;;;;
12/27/19;32305;;;;;
12/24/19;32315,5;;;;;
12/23/19;32304,5;;;;;
12/20/19;32304;;;;;
12/19/19;32304;;;;;
12/18/19;32292,5;;;;;
12/17/19;32292;;;;;
12/16/19;34292;;;;;
12/13/19;34302;;;;;
12/12/19;34302,5;;;;;
12/11/19;34290,5;;;;;
12/10/19;34290;;;;;
12/9/19;34290,25;;;;;
12/6/19;34301;;;;;
12/5/19;34300;;;;;
12/4/19;35288,5;;;;;
12/3/19;35288;;;;;
12/2/19;35287;;;;;
11/29/19;35297;;;;;
11/28/19;35541;;;;;
11/27/19;35528;;;;;
11/26/19;35533;;;;;
11/25/19;35526;;;;;
11/22/19;35541;;;;;
11/21/19;35535;;;;;
11/20/19;35522,5;;;;;
11/19/19;35522;;;;;
11/18/19;35520,5;;;;;
11/15/19;35532,5;;;;;
11/14/19;35527;;;;;
11/13/19;35514;;;;;
11/12/19;35512;;;;;
11/11/19;35510;;;;;
11/8/19;35521;;;;;
11/7/19;35521;;;;;
11/6/19;35502;;;;;
11/5/19;35500;;;;;
11/4/19;35498;;;;;
11/1/19;35510;;;;;
10/31/19;35504;;;;;
10/30/19;35491;;;;;
10/29/19;35489,5;;;;;
10/28/19;35488;;;;;
10/25/19;35500;;;;;
10/24/19;35512;;;;;
10/23/19;35499;;;;;
10/22/19;35497;;;;;
10/21/19;35495;;;;;
10/18/19;35506;;;;;
10/17/19;35500;;;;;
10/16/19;35486;;;;;
10/15/19;35484;;;;;
10/14/19;35483;;;;;
10/11/19;35500;;;;;
10/10/19;35500;;;;;
10/9/19;34734;;;;;
10/8/19;33984;;;;;
10/7/19;33983,5;;;;;
10/4/19;34000;;;;;
10/3/19;35481;;;;;
10/2/19;35470;;;;;
10/1/19;35464;;;;;
9/30/19;35474;;;;;
9/27/19;36484;;;;;
9/26/19;36978;;;;;
9/25/19;36977;;;;;
9/24/19;36971,5;;;;;
9/23/19;36971;;;;;
9/20/19;36481;;;;;
9/19/19;36481;;;;;
9/18/19;35969;;;;;
9/17/19;35968,5;;;;;
9/16/19;35968;;;;;
9/13/19;35977;;;;;
9/12/19;35975,5;;;;;
9/11/19;35961;;;;;
9/10/19;34960;;;;;
9/9/19;35005;;;;;
9/6/19;35014,5;;;;;
9/5/19;35013;;;;;
9/4/19;34500;;;;;
9/3/19;33500;;;;;
9/2/19;33500;;;;;
8/30/19;32150;;;;;
8/29/19;32143;;;;;
8/28/19;32119;;;;;
8/27/19;32124;;;;;
8/23/19;32145;;;;;
8/22/19;32139;;;;;
8/21/19;32120;;;;;
8/20/19;32119;;;;;
8/19/19;32117,5;;;;;
8/16/19;32130;;;;;
8/15/19;32124,5;;;;;
8/14/19;30012;;;;;
8/13/19;30010;;;;;
8/12/19;31008;;;;;
8/9/19;28019;;;;;
8/8/19;28013;;;;;
8/7/19;27800;;;;;
8/6/19;27800;;;;;
8/5/19;25584,5;;;;;
8/2/19;25597,5;;;;;
8/1/19;25593;;;;;
7/31/19;25584;;;;;
7/30/19;25584;;;;;
7/29/19;25584;;;;;
7/26/19;25597;;;;;
7/25/19;27593;;;;;
7/24/19;27584;;;;;
7/23/19;27583,5;;;;;
7/22/19;27583;;;;;
7/19/19;27596;;;;;
7/18/19;27592;;;;;
7/17/19;27583;;;;;
7/16/19;27583;;;;;
7/15/19;27584;;;;;
7/12/19;26650;;;;;
7/11/19;26650;;;;;
7/10/19;26650;;;;;
