Date,Price
2019-02-19,964.0
2019-02-20,963.0
2019-02-21,963.0
2019-02-22,983.0
2019-02-25,983.0
2019-02-26,983.0
2019-02-27,983.0
2019-02-28,983.0
2019-03-01,983.0
2019-03-04,978.0
2019-03-05,978.0
2019-03-06,974.0
2019-03-07,974.0
2019-03-08,971.0
2019-03-11,969.0
2019-03-12,968.0
2019-03-13,968.0
2019-03-14,968.0
2019-03-15,968.0
2019-03-18,968.0
2019-03-19,968.0
2019-03-20,968.0
2019-03-21,965.0
2019-03-22,965.0
2019-03-25,965.0
2019-03-26,965.0
2019-03-27,965.0
2019-03-28,965.0
2019-03-29,965.0
2019-04-01,929.0
2019-04-02,929.0
2019-04-03,927.0
2019-04-04,927.0
2019-04-05,927.0
2019-04-08,927.0
2019-04-09,927.0
2019-04-10,927.0
2019-04-11,927.0
2019-04-12,927.0
2019-04-15,907.0
2019-04-16,906.0
2019-04-17,906.0
2019-04-18,906.0
2019-04-23,906.0
2019-04-24,906.0
2019-04-25,906.0
2019-04-26,904.0
2019-04-29,904.0
2019-04-30,904.0
2019-05-01,904.0
2019-05-02,884.0
2019-05-03,884.0
2019-05-07,884.0
2019-05-08,884.0
2019-05-09,884.0
2019-05-10,893.0
2019-05-13,893.0
2019-05-14,893.0
2019-05-15,893.0
2019-05-16,893.0
2019-05-17,893.0
2019-05-20,892.0
2019-05-21,892.0
2019-05-22,892.0
2019-05-23,892.0
2019-05-24,861.0
2019-05-28,861.0
2019-05-29,861.0
2019-05-30,861.0
2019-05-31,861.0
2019-06-03,861.0
2019-06-04,861.0
2019-06-05,861.0
2019-06-06,861.0
2019-06-07,861.0
2019-06-10,861.0
2019-06-11,861.0
2019-06-12,861.0
2019-06-13,862.0
2019-06-14,862.0
2019-06-17,859.0
2019-06-18,859.0
2019-06-19,859.0
2019-06-20,859.0
2019-06-21,859.0
2019-06-24,859.0
2019-06-25,859.0
2019-06-26,859.0
2019-06-27,859.0
2019-06-28,859.0
2019-07-01,859.0
2019-07-02,849.0
2019-07-03,849.0
2019-07-04,849.0
2019-07-05,849.0
2019-07-08,849.0
2019-07-09,840.0
2019-07-10,840.0
2019-07-11,840.0
2019-07-12,840.0
2019-07-15,840.0
2019-07-16,840.0
2019-07-17,840.0
2019-07-18,840.0
2019-07-19,840.0
2019-07-22,840.0
2019-07-23,840.0
2019-07-24,840.0
2019-07-25,840.0
2019-07-26,840.0
2019-07-29,840.0
2019-07-30,840.0
2019-07-31,840.0
2019-08-01,840.0
2019-08-02,840.0
2019-08-05,840.0
2019-08-06,840.0
2019-08-07,840.0
2019-08-08,840.0
2019-08-09,840.0
2019-08-12,840.0
2019-08-13,836.0
2019-08-14,836.0
2019-08-15,836.0
2019-08-16,836.0
2019-08-19,836.0
2019-08-20,836.0
2019-08-21,836.0
2019-08-22,836.0
2019-08-23,836.0
2019-08-27,836.0
2019-08-28,836.0
2019-08-29,836.0
2019-08-30,836.0
2019-09-02,836.0
2019-09-03,834.0
2019-09-04,834.0
2019-09-05,834.0
2019-09-06,834.0
2019-09-09,834.0
2019-09-10,834.0
2019-09-11,834.0
2019-09-12,834.0
2019-09-13,834.0
2019-09-16,834.0
2019-09-17,834.0
2019-09-18,834.0
2019-09-19,834.0
2019-09-20,834.0
2019-09-23,834.0
2019-09-24,834.0
2019-09-25,834.0
2019-09-26,834.0
2019-09-27,834.0
2019-09-30,834.0
2019-10-01,834.0
2019-10-02,832.0
2019-10-03,823.0
2019-10-04,823.0
2019-10-07,828.0
2019-10-08,789.0
2019-10-09,789.0
2019-10-10,789.0
2019-10-11,789.0
2019-10-14,785.0
2019-10-15,743.0
2019-10-16,743.0
2019-10-17,711.0
2019-10-18,711.0
2019-10-21,711.0
2019-10-22,711.0
2019-10-23,711.0
2019-10-24,711.0
2019-10-25,711.0
2019-10-28,711.0
2019-10-29,711.0
2019-10-30,711.0
2019-10-31,711.0
2019-11-01,711.0
2019-11-04,711.0
2019-11-05,711.0
2019-11-06,711.0
2019-11-07,711.0
2019-11-08,690.0
