Exchange Date;Close;Net;%Chg;Open;Low;High;Volume;Bid;Ask
18-Sep-2020;51 990;+500;+1%;51 500;51 330;52 350;121 266;52 290;52 300
17-Sep-2020;51 490;-320;-1%;51 670;51 300;51 840;102 712;51 340;51 350
16-Sep-2020;51 810;-150;-0%;52 200;51 570;52 240;112 254;51 700;51 720
15-Sep-2020;51 960;-110;-0%;51 690;51 690;52 490;3 690;51 950;52 170
14-Sep-2020;52 070;+570;+1%;51 800;51 610;52 420;9 310;51 890;52 080
11-Sep-2020;51 500;-500;-1%;51 920;51 230;52 120;16 635;51 600;51 830
10-Sep-2020;52 000;+70;+0%;52 050;51 610;52 230;15 795;51 660;51 750
09-Sep-2020;51 930;-530;-1%;52 030;51 510;56 550;22 645;51 760;51 870
08-Sep-2020;52 460;+60;+0%;52 520;52 290;52 640;20 235;52 460;52 550
07-Sep-2020;52 400;+980;+2%;51 880;51 720;52 790;20 880;52 060;52 200
04-Sep-2020;51 420;-500;-1%;51 520;50 900;51 750;23 145;51 600;51 700
03-Sep-2020;51 920;-90;-0%;51 960;51 640;52 130;17 375;51 700;51 760
02-Sep-2020;52 010;-420;-1%;52 730;51 700;52 730;26 250;52 030;52 050
01-Sep-2020;52 430;+470;+1%;52 040;51 980;53 000;23 758;52 960;52 990
31-Aug-2020;51 960;+230;+0%;52 080;51 770;52 180;24 033;51 960;51 980
28-Aug-2020;51 730;+280;+1%;51 560;51 150;51 970;33 575;51 930;51 950
27-Aug-2020;51 450;+160;+0%;51 680;51 360;51 680;26 697;51 430;51 490
26-Aug-2020;51 290;+40;+0%;51 170;50 970;51 430;42 363;51 380;51 400
25-Aug-2020;51 250;+10;+0%;51 410;51 020;51 500;48 822;51 080;51 090
24-Aug-2020;51 240;-680;-1%;51 200;50 980;51 520;61 015;51 470;51 520
21-Aug-2020;51 920;-310;-1%;51 980;51 520;52 210;64 026;51 710;51 730
20-Aug-2020;52 230;+290;+1%;52 400;51 730;52 660;91 285;51 980;51 990
19-Aug-2020;51 940;+910;+2%;51 400;51 250;52 520;159 341;52 150;52 180
18-Aug-2020;51 030;+740;+1%;50 770;50 740;51 370;101 530;50 820;50 830
17-Aug-2020;50 290;+390;+1%;50 110;50 010;53 500;3 020;50 360;51 700
14-Aug-2020;49 900;-520;-1%;50 270;49 460;50 270;6 455;50 000;50 100
13-Aug-2020;50 420;+520;+1%;50 040;49 980;50 800;13 845;50 300;50 400
12-Aug-2020;49 900;-730;-1%;50 590;49 480;50 600;23 695;49 820;49 900
11-Aug-2020;50 630;+440;+1%;50 950;50 270;51 260;17 970;50 200;50 300
10-Aug-2020;50 190;-1 130;-2%;51 120;49 600;51 200;32 680;50 160;50 230
07-Aug-2020;51 320;-70;-0%;51 350;51 000;51 650;17 430;51 200;51 240
06-Aug-2020;51 390;+60;+0%;51 350;51 180;51 810;19 145;51 310;51 450
05-Aug-2020;51 330;-260;-1%;51 270;51 200;51 550;16 965;51 280;51 300
04-Aug-2020;51 590;+640;+1%;51 520;51 360;51 850;18 665;51 330;51 480
03-Aug-2020;50 950;-720;-1%;51 460;50 240;51 550;30 385;51 010;51 050
31-Jul-2020;51 670;-140;-0%;51 390;51 190;51 910;26 280;51 730;51 790
30-Jul-2020;51 810;+50;+0%;51 780;51 570;52 120;29 215;51 650;51 680
29-Jul-2020;51 760;0;0%;51 380;51 380;51 970;33 099;51 860;51 870
28-Jul-2020;51 760;+80;+0%;51 500;51 310;52 220;40 386;51 500;51 540
27-Jul-2020;51 680;-90;-0%;51 370;51 370;52 050;53 117;51 580;51 650
24-Jul-2020;51 770;+20;+0%;51 880;51 110;52 480;73 186;51 230;51 250
23-Jul-2020;51 750;-660;-1%;52 130;51 380;52 130;71 600;51 940;52 000
22-Jul-2020;52 410;+540;+1%;51 920;51 920;52 830;90 806;52 400;52 410
21-Jul-2020;51 870;+470;+1%;51 200;51 200;52 340;130 584;51 860;51 900
20-Jul-2020;51 400;-30;-0%;51 540;51 160;51 700;108 579;51 300;51 330
17-Jul-2020;51 430;+150;+0%;51 080;51 050;51 770;140 235;51 430;51 440
16-Jul-2020;51 280;-1 130;-2%;52 280;50 640;52 360;234 458;50 700;50 740
15-Jul-2020;52 410;+280;+1%;52 210;52 060;52 630;2 015;51 980;52 450
14-Jul-2020;52 130;-780;-1%;52 700;51 860;52 910;10 375;51 960;52 190
13-Jul-2020;52 910;+2 370;+5%;50 890;50 890;53 470;18 030;52 820;52 910
10-Jul-2020;50 540;+10;+0%;50 830;50 260;50 830;20 710;50 500;50 640
09-Jul-2020;50 530;+730;+1%;49 880;49 880;50 800;23 055;50 730;50 780
08-Jul-2020;49 800;+280;+1%;49 350;49 290;49 980;23 425;49 800;49 890
07-Jul-2020;49 520;+430;+1%;49 300;49 240;49 670;21 385;49 360;49 450
06-Jul-2020;49 090;-110;-0%;48 900;48 590;49 280;25 460;49 110;49 150
03-Jul-2020;49 200;-190;-0%;49 360;48 950;49 520;25 450;48 980;49 030
02-Jul-2020;49 390;+100;+0%;49 010;49 000;49 620;28 645;49 480;49 520
01-Jul-2020;49 290;+600;+1%;49 040;48 900;49 450;29 449;49 410;49 500
30-Jun-2020;48 690;+190;+0%;48 430;48 400;48 950;40 592;48 940;48 950
29-Jun-2020;48 500;+590;+1%;48 040;48 040;48 720;48 989;48 500;48 510
24-Jun-2020;47 910;+140;+0%;48 040;47 660;48 070;42 347;48 000;48 030
23-Jun-2020;47 770;+90;+0%;47 720;47 500;48 000;71 972;47 980;48 000
22-Jun-2020;47 680;+360;+1%;47 780;47 300;48 040;98 392;47 570;47 580
19-Jun-2020;47 320;+420;+1%;46 970;46 890;47 800;106 314;47 780;47 790
18-Jun-2020;46 900;+120;+0%;46 870;46 780;47 020;85 735;46 920;46 930
17-Jun-2020;46 780;+10;+0%;47 250;46 450;47 250;135 891;46 760;46 770
16-Jun-2020;46 770;-280;-1%;46 290;46 190;47 270;134 519;47 150;47 160
15-Jun-2020;47 050;+160;+0%;47 250;46 370;47 840;8 400;46 370;46 510
12-Jun-2020;46 890;-410;-1%;46 900;46 290;47 330;13 295;47 180;47 300
11-Jun-2020;47 300;+470;+1%;47 370;46 840;47 930;19 745;46 980;47 460
10-Jun-2020;46 830;+500;+1%;46 250;46 100;47 060;23 160;46 870;46 930
09-Jun-2020;46 330;+540;+1%;46 100;45 900;46 580;26 455;46 360;46 390
08-Jun-2020;45 790;+700;+2%;45 610;45 570;46 040;25 905;45 910;45 980
05-Jun-2020;45 090;+260;+1%;44 900;44 900;45 350;23 555;45 300;45 320
04-Jun-2020;44 830;-130;-0%;45 150;44 720;45 380;26 145;44 840;44 850
03-Jun-2020;44 960;+260;+1%;44 920;44 840;45 180;21 190;44 900;44 930
02-Jun-2020;44 700;+190;+0%;44 510;44 370;44 900;23 465;44 700;44 720
01-Jun-2020;44 510;+570;+1%;44 090;44 030;44 780;25 855;44 700;44 780
29-May-2020;43 940;+160;+0%;43 770;43 700;44 150;28 375;44 050;44 100
28-May-2020;43 780;-160;-0%;43 700;43 450;43 930;37 450;43 810;43 840
27-May-2020;43 940;+60;+0%;44 130;43 640;44 200;39 501;43 720;43 750
26-May-2020;43 880;+290;+1%;43 840;43 760;44 020;42 610;43 930;43 960
25-May-2020;43 590;-180;-0%;43 480;43 330;43 770;46 156;43 720;43 760
22-May-2020;43 770;-520;-1%;44 290;43 360;44 470;80 757;43 360;43 380
21-May-2020;44 290;+470;+1%;44 000;43 850;44 560;63 992;44 190;44 210
20-May-2020;43 820;+40;+0%;43 800;43 600;43 990;57 504;43 820;43 840
19-May-2020;43 780;+720;+2%;43 540;43 520;44 140;64 842;43 780;43 800
18-May-2020;43 060;-130;-0%;42 860;42 730;43 330;67 642;43 250;43 270
15-May-2020;43 190;+30;+0%;42 900;42 750;43 980;4 535;42 790;43 790
14-May-2020;43 160;+50;+0%;43 310;43 000;43 360;12 485;43 010;43 210
13-May-2020;43 110;-430;-1%;43 620;42 950;43 650;15 505;43 300;43 390
12-May-2020;43 540;-390;-1%;43 450;43 290;43 930;22 190;43 260;43 380
11-May-2020;43 930;+400;+1%;43 750;43 600;44 130;24 745;43 700;43 710
08-May-2020;43 530;+610;+1%;43 360;43 120;43 740;20 840;43 640;43 760
07-May-2020;42 920;+200;+0%;42 850;42 800;43 220;18 745;43 210;43 240
06-May-2020;42 720;-200;-0%;42 300;42 300;42 920;23 957;42 850;42 860
30-Apr-2020;42 920;+270;+1%;42 860;42 760;43 120;20 013;43 000;43 120
29-Apr-2020;42 650;+290;+1%;42 510;42 510;42 780;34 979;42 600;42 670
28-Apr-2020;42 360;-290;-1%;42 160;42 160;42 520;35 558;42 370;42 390
27-Apr-2020;42 650;+710;+2%;42 570;42 370;42 940;48 910;42 550;42 560
24-Apr-2020;41 940;+80;+0%;41 900;41 770;42 080;45 853;41 860;41 890
23-Apr-2020;41 860;+880;+2%;41 610;41 480;42 120;55 988;42 040;42 070
22-Apr-2020;40 980;-870;-2%;41 270;40 590;41 540;79 200;41 260;41 280
21-Apr-2020;41 850;-670;-2%;42 070;41 590;42 270;70 404;41 600;41 620
20-Apr-2020;42 520;+230;+1%;42 360;42 150;42 700;50 944;42 450;42 480
17-Apr-2020;42 290;+710;+2%;41 900;41 880;42 450;60 026;42 340;42 360
16-Apr-2020;41 580;-150;-0%;41 500;41 420;41 750;45 724;41 620;41 630
15-Apr-2020;41 730;-160;-0%;41 810;41 510;41 900;4 060;40 820;41 740
14-Apr-2020;41 890;+40;+0%;41 940;41 750;42 030;11 015;41 850;41 950
13-Apr-2020;41 850;+750;+2%;41 740;41 570;42 020;18 095;41 860;41 870
10-Apr-2020;41 100;+230;+1%;40 750;40 750;41 960;20 845;41 770;41 850
09-Apr-2020;40 870;+150;+0%;40 900;40 780;41 120;17 945;40 810;40 850
08-Apr-2020;40 720;+10;+0%;40 430;40 270;41 060;24 900;40 800;40 900
07-Apr-2020;40 710;+970;+2%;40 300;40 300;40 950;21 640;40 690;40 730
03-Apr-2020;39 740;+540;+1%;39 800;39 480;40 150;20 205;40 100;40 180
02-Apr-2020;39 200;-100;-0%;38 910;38 620;39 770;25 545;39 670;39 870
01-Apr-2020;39 300;0;0%;39 570;38 880;39 600;21 546;38 960;39 030
31-Mar-2020;39 300;+660;+2%;39 020;39 020;39 600;20 606;39 140;39 200
30-Mar-2020;38 640;-340;-1%;38 780;38 380;38 930;37 896;38 750;38 780
27-Mar-2020;38 980;-10;-0%;39 190;38 660;39 310;44 590;39 280;39 300
26-Mar-2020;38 990;+190;+0%;39 350;38 740;39 350;39 557;38 760;38 830
25-Mar-2020;38 800;+770;+2%;39 000;38 460;39 280;50 957;39 110;39 240
24-Mar-2020;38 030;+1 450;+4%;37 920;37 450;38 700;53 790;38 030;38 110
23-Mar-2020;36 580;-1 650;-4%;37 230;35 170;37 230;65 741;37 110;37 190
20-Mar-2020;38 230;+260;+1%;37 860;37 450;39 110;90 646;38 760;38 790
19-Mar-2020;37 970;-3 270;-8%;37 720;37 520;38 600;4 828;;37 520
18-Mar-2020;41 240;-1 120;-3%;41 700;39 810;41 700;65 822;;39 810
17-Mar-2020;42 360;-720;-2%;42 730;42 010;42 890;80 636;42 510;42 520
16-Mar-2020;43 080;+130;+0%;43 000;42 320;43 240;5 240;42 220;42 620
13-Mar-2020;42 950;-220;-1%;43 120;42 500;43 600;12 045;43 280;43 400
12-Mar-2020;43 170;-1 050;-2%;43 520;42 880;43 860;16 755;43 120;43 130
11-Mar-2020;44 220;+50;+0%;44 190;43 900;44 380;18 645;43 900;44 000
10-Mar-2020;44 170;+600;+1%;43 780;43 780;44 560;22 405;44 280;44 350
09-Mar-2020;43 570;-1 210;-3%;43 890;43 310;43 890;25 765;43 550;43 600
06-Mar-2020;44 780;-380;-1%;44 900;44 690;44 900;17 415;44 700;44 740
05-Mar-2020;45 160;+60;+0%;45 040;45 040;45 210;14 650;45 120;45 140
04-Mar-2020;45 100;-330;-1%;45 220;45 030;45 220;16 070;45 090;45 100
03-Mar-2020;45 430;+540;+1%;45 350;45 310;45 780;21 195;45 370;45 430
02-Mar-2020;44 890;+220;+0%;44 180;44 180;45 120;21 873;45 020;45 070
28-Feb-2020;44 670;-680;-1%;45 200;44 080;45 200;33 387;44 100;44 180
27-Feb-2020;45 350;-160;-0%;45 510;45 250;45 510;26 896;45 250;45 260
26-Feb-2020;45 510;-180;-0%;45 630;45 420;45 630;27 006;45 480;45 490
25-Feb-2020;45 690;-30;-0%;45 900;45 520;45 900;31 732;45 770;45 790
24-Feb-2020;45 720;-340;-1%;45 950;45 580;45 950;34 790;45 810;45 830
21-Feb-2020;46 060;-160;-0%;46 170;45 840;46 170;34 774;45 840;45 850
20-Feb-2020;46 220;0;0%;46 280;46 080;46 400;35 758;46 250;46 270
19-Feb-2020;46 220;+80;+0%;46 100;46 070;46 370;25 667;46 250;46 260
18-Feb-2020;46 140;+390;+1%;46 310;46 070;46 310;30 820;46 120;46 140
17-Feb-2020;45 750;+110;+0%;45 610;45 610;46 100;3 275;45 800;46 180
14-Feb-2020;45 640;+130;+0%;45 470;45 470;45 680;7 220;45 660;45 710
13-Feb-2020;45 510;+80;+0%;45 450;45 400;45 620;9 530;45 450;45 510
12-Feb-2020;45 430;+10;+0%;45 460;45 310;45 540;10 030;45 300;45 400
11-Feb-2020;45 420;+110;+0%;45 310;45 280;45 580;12 520;45 300;45 390
10-Feb-2020;45 310;-250;-1%;45 230;45 210;45 390;14 840;45 200;45 290
07-Feb-2020;45 560;-240;-1%;45 740;45 450;45 740;4 615;45 380;45 580
06-Feb-2020;45 800;+570;+1%;45 520;45 510;46 030;6 215;45 840;45 900
05-Feb-2020;45 230;+270;+1%;44 970;44 810;45 450;7 045;45 360;45 440
04-Feb-2020;44 960;+100;+0%;44 650;44 640;45 120;8 733;45 080;46 880
03-Feb-2020;44 860;-3 150;-7%;44 640;44 640;45 040;19 802;44 820;44 970
23-Jan-2020;48 010;-320;-1%;48 200;47 850;48 240;15 440;47 920;47 950
22-Jan-2020;48 330;-160;-0%;48 360;48 160;48 510;14 182;48 380;48 410
21-Jan-2020;48 490;-450;-1%;48 860;48 190;48 920;33 037;48 280;48 310
20-Jan-2020;48 940;-180;-0%;49 220;48 840;49 220;27 097;48 930;48 950
17-Jan-2020;49 120;+20;+0%;49 200;48 980;49 380;28 806;49 100;49 110
16-Jan-2020;49 100;+80;+0%;49 040;49 020;49 230;23 939;49 040;49 050
15-Jan-2020;49 020;+110;+0%;49 210;48 860;49 280;3 400;48 350;48 990
14-Jan-2020;48 910;+260;+1%;48 690;48 560;49 050;8 645;48 950;49 000
13-Jan-2020;48 650;-20;-0%;48 670;48 520;48 900;13 225;48 670;48 690
10-Jan-2020;48 670;-70;-0%;48 730;48 630;48 790;13 895;48 740;48 760
09-Jan-2020;48 740;+130;+0%;48 660;48 600;48 880;11 855;48 680;48 730
08-Jan-2020;48 610;-80;-0%;48 680;48 480;48 730;16 040;48 620;48 630
07-Jan-2020;48 690;+80;+0%;48 510;48 500;48 780;12 945;48 750;48 780
06-Jan-2020;48 610;-240;-0%;48 510;48 370;48 760;18 355;48 540;48 560
03-Jan-2020;48 850;-280;-1%;49 010;48 660;49 020;22 980;48 650;48 750
02-Jan-2020;49 130;-20;-0%;49 150;49 050;49 210;12 194;49 100;49 110
31-Dec-2019;49 150;-170;-0%;49 270;49 030;49 350;17 380;49 020;49 080
30-Dec-2019;49 320;-210;-0%;49 410;49 110;49 480;24 137;49 390;49 400
27-Dec-2019;49 530;+80;+0%;49 490;49 450;49 660;18 233;49 590;49 610
26-Dec-2019;49 450;+60;+0%;49 540;49 330;49 790;24 781;49 500;49 510
25-Dec-2019;49 390;+260;+1%;49 310;49 260;49 550;23 181;49 460;49 480
24-Dec-2019;49 130;+250;+1%;48 960;48 850;49 480;35 008;49 440;49 450
23-Dec-2019;48 880;-220;-0%;48 900;48 760;48 990;32 685;48 930;48 940
20-Dec-2019;49 100;+200;+0%;48 500;48 500;49 390;46 190;48 860;48 900
19-Dec-2019;48 900;-60;-0%;48 950;48 730;49 020;26 082;48 950;48 960
18-Dec-2019;48 960;-100;-0%;49 060;48 860;49 130;27 753;48 920;48 950
17-Dec-2019;49 060;+440;+1%;49 000;48 940;49 280;40 118;49 100;49 110
16-Dec-2019;48 620;-240;-0%;48 780;48 460;48 920;3 605;48 480;48 960
13-Dec-2019;48 860;-30;-0%;48 850;48 530;49 090;8 775;48 710;48 920
12-Dec-2019;48 890;+350;+1%;48 740;48 730;49 080;9 950;48 830;48 890
11-Dec-2019;48 540;+150;+0%;48 510;48 350;48 820;13 090;48 730;48 940
10-Dec-2019;48 390;+500;+1%;48 110;48 090;48 550;15 475;48 430;48 550
09-Dec-2019;47 890;+680;+1%;47 210;47 210;48 240;21 700;48 180;48 250
06-Dec-2019;47 210;+120;+0%;47 130;47 110;47 280;12 480;47 240;47 250
05-Dec-2019;47 090;+160;+0%;47 000;46 980;47 210;13 945;47 130;47 140
04-Dec-2019;46 930;-100;-0%;46 980;46 860;47 030;15 590;46 920;46 930
03-Dec-2019;47 030;-170;-0%;47 100;46 980;47 150;17 950;47 010;47 020
02-Dec-2019;47 200;0;0%;47 160;47 010;47 290;18 030;47 210;47 230
29-Nov-2019;47 200;-70;-0%;47 230;47 110;47 270;20 024;47 170;47 230
28-Nov-2019;47 270;+70;+0%;47 430;47 210;47 430;22 221;47 250;47 260
27-Nov-2019;47 200;+200;+0%;47 050;47 030;47 300;29 095;47 290;47 300
26-Nov-2019;47 000;-10;-0%;47 070;46 940;47 140;22 896;46 990;47 000
25-Nov-2019;47 010;+160;+0%;46 940;46 890;47 090;30 544;47 000;47 010
22-Nov-2019;46 850;-160;-0%;46 930;46 800;46 960;27 398;46 820;46 840
21-Nov-2019;47 010;-40;-0%;47 130;46 920;47 160;24 913;47 040;47 050
20-Nov-2019;47 050;+230;+0%;46 870;46 850;47 170;32 062;46 980;47 000
19-Nov-2019;46 820;-40;-0%;46 900;46 760;46 940;27 695;46 840;46 860
18-Nov-2019;46 860;+70;+0%;46 870;46 710;46 960;29 479;46 930;46 940
15-Nov-2019;46 790;-90;-0%;46 920;46 650;46 920;3 205;46 790;46 870
14-Nov-2019;46 880;-40;-0%;46 870;46 780;46 930;8 495;46 900;46 920
13-Nov-2019;46 920;-140;-0%;47 000;46 870;47 020;12 665;46 890;46 900
12-Nov-2019;47 060;-20;-0%;47 040;47 000;47 160;15 205;47 110;47 130
11-Nov-2019;47 080;-180;-0%;47 210;47 040;47 240;13 535;47 040;47 060
08-Nov-2019;47 260;+210;+0%;47 310;47 150;47 420;13 260;47 160;47 220
07-Nov-2019;47 050;-190;-0%;47 210;47 000;47 230;13 540;47 080;47 090
06-Nov-2019;47 240;+140;+0%;47 140;47 090;47 510;15 250;47 100;47 130
05-Nov-2019;47 100;+130;+0%;46 950;46 930;47 180;12 590;47 150;47 180
04-Nov-2019;46 970;+30;+0%;46 990;46 890;47 100;14 015;46 930;46 950
01-Nov-2019;46 940;-300;-1%;47 060;46 740;47 120;23 851;47 010;47 040
31-Oct-2019;47 240;-160;-0%;47 380;47 160;47 470;21 576;47 240;47 250
30-Oct-2019;47 400;+70;+0%;47 340;47 320;47 500;19 635;47 410;47 430
29-Oct-2019;47 330;-60;-0%;47 400;47 260;47 490;22 084;47 280;47 290
28-Oct-2019;47 390;+110;+0%;47 420;47 240;47 550;25 679;47 350;47 360
25-Oct-2019;47 280;+20;+0%;47 400;47 200;47 490;26 727;47 300;47 330
24-Oct-2019;47 260;+280;+1%;47 010;46 970;47 430;33 060;47 270;47 290
23-Oct-2019;46 980;-110;-0%;47 020;46 880;47 150;27 805;46 900;46 910
22-Oct-2019;47 090;+40;+0%;47 150;47 020;47 210;28 893;47 060;47 080
21-Oct-2019;47 050;+390;+1%;47 020;46 930;47 140;38 709;46 970;46 990
18-Oct-2019;46 660;+50;+0%;46 680;46 550;46 890;32 863;46 560;46 570
17-Oct-2019;46 610;-230;-0%;46 600;46 500;46 690;36 917;46 620;46 630
16-Oct-2019;46 840;-60;-0%;46 900;46 720;46 940;28 355;46 720;46 740
15-Oct-2019;46 900;-80;-0%;46 890;46 720;47 000;4 220;46 800;46 880
14-Oct-2019;46 980;+70;+0%;46 930;46 900;47 150;11 475;46 900;46 920
11-Oct-2019;46 910;+320;+1%;46 700;46 700;47 000;14 135;46 870;46 900
10-Oct-2019;46 590;-70;-0%;46 560;46 510;46 700;15 905;46 650;46 700
09-Oct-2019;46 660;-230;-0%;46 780;46 550;46 780;17 070;46 620;46 640
08-Oct-2019;46 890;-250;-1%;46 950;46 770;46 980;21 894;46 760;46 810
30-Sep-2019;47 140;+300;+1%;47 050;46 870;47 330;16 741;47 170;47 230
27-Sep-2019;46 840;-280;-1%;47 080;46 700;47 100;26 977;46 920;46 940
26-Sep-2019;47 120;+70;+0%;46 970;46 920;47 300;22 249;47 100;47 110
25-Sep-2019;47 050;-90;-0%;47 150;46 950;47 190;27 794;46 990;47 010
24-Sep-2019;47 140;+60;+0%;46 890;46 890;47 240;27 324;47 120;47 140
23-Sep-2019;47 080;-100;-0%;47 150;46 910;47 210;31 271;46 910;46 920
20-Sep-2019;47 180;-10;-0%;47 210;47 120;47 280;27 569;47 170;47 190
19-Sep-2019;47 190;-120;-0%;47 180;47 110;47 270;31 905;47 130;47 140
18-Sep-2019;47 310;-70;-0%;47 220;47 100;47 480;34 274;47 360;47 370
17-Sep-2019;47 380;-350;-1%;47 550;47 290;47 610;36 830;47 360;47 370
16-Sep-2019;47 730;+440;+1%;47 860;47 580;47 860;4 510;47 570;47 650
12-Sep-2019;47 290;+110;+0%;47 230;47 050;47 590;10 795;47 350;47 590
11-Sep-2019;47 180;-160;-0%;47 080;47 050;47 300;11 875;47 260;47 280
10-Sep-2019;47 340;+80;+0%;47 190;47 160;47 400;19 305;47 350;47 400
09-Sep-2019;47 260;-140;-0%;47 360;47 210;47 430;14 780;47 240;47 310
06-Sep-2019;47 400;+450;+1%;47 280;47 250;47 660;19 305;47 260;47 390
05-Sep-2019;46 950;+750;+2%;46 700;46 620;47 210;21 025;46 860;47 060
04-Sep-2019;46 200;-180;-0%;46 000;45 690;46 560;20 775;46 550;46 600
03-Sep-2019;46 380;-200;-0%;46 470;46 280;46 470;18 170;46 320;46 340
02-Sep-2019;46 580;-70;-0%;46 670;46 480;46 830;16 544;46 580;46 590
30-Aug-2019;46 650;+130;+0%;46 630;46 570;46 780;20 953;46 600;46 680
29-Aug-2019;46 520;0;0%;46 490;46 430;46 630;17 545;46 500;46 510
28-Aug-2019;46 520;+180;+0%;46 580;46 440;46 650;19 867;46 510;46 530
27-Aug-2019;46 340;+330;+1%;46 180;46 150;46 460;30 196;46 320;46 350
26-Aug-2019;46 010;-260;-1%;46 150;45 820;46 280;37 431;45 980;45 990
23-Aug-2019;46 270;-50;-0%;46 370;46 140;46 420;24 450;46 350;46 370
22-Aug-2019;46 320;-20;-0%;46 340;46 200;46 470;26 879;46 260;46 270
21-Aug-2019;46 340;-250;-1%;46 450;46 240;46 530;31 456;46 390;46 400
20-Aug-2019;46 590;+160;+0%;46 650;46 500;46 710;24 245;46 560;46 570
19-Aug-2019;46 430;+40;+0%;46 380;46 310;46 580;25 904;46 530;46 560
16-Aug-2019;46 390;+140;+0%;46 350;46 280;46 500;27 102;46 490;46 500
15-Aug-2019;46 250;-310;-1%;46 350;46 180;46 350;4 150;46 260;46 380
14-Aug-2019;46 560;+70;+0%;46 450;46 400;46 780;7 800;46 330;46 470
13-Aug-2019;46 490;-50;-0%;46 600;46 430;46 600;10 255;46 440;46 450
12-Aug-2019;46 540;+40;+0%;46 740;46 450;46 810;16 930;46 600;46 630
09-Aug-2019;46 500;+160;+0%;46 510;46 370;46 690;16 235;46 500;46 560
08-Aug-2019;46 340;+310;+1%;45 940;45 890;46 570;17 685;46 350;46 380
07-Aug-2019;46 030;-20;-0%;46 030;45 870;46 190;14 555;45 860;45 880
06-Aug-2019;46 050;+150;+0%;45 950;45 850;46 250;16 090;46 090;46 120
05-Aug-2019;45 900;-460;-1%;46 120;45 730;46 130;25 920;45 950;46 020
02-Aug-2019;46 360;-220;-0%;46 550;46 190;46 650;15 900;46 410;46 430
01-Aug-2019;46 580;-220;-0%;46 710;46 500;46 750;13 991;46 560;46 580
31-Jul-2019;46 800;-380;-1%;47 000;46 650;47 000;21 054;46 650;46 760
30-Jul-2019;47 180;+330;+1%;46 950;46 950;47 300;22 160;47 140;47 170
29-Jul-2019;46 850;-130;-0%;46 920;46 730;46 920;23 359;46 830;46 850
26-Jul-2019;46 980;0;0%;47 130;46 870;47 180;18 550;47 000;47 010
25-Jul-2019;46 980;+20;+0%;47 050;46 910;47 100;22 482;46 970;46 980
24-Jul-2019;46 960;-320;-1%;47 150;46 740;47 160;30 210;47 010;47 030
23-Jul-2019;47 280;-390;-1%;47 310;47 170;47 440;27 388;47 240;47 260
22-Jul-2019;47 670;+170;+0%;48 210;47 310;48 270;47 025;47 350;47 360
19-Jul-2019;47 500;+770;+2%;46 850;46 760;47 940;58 761;47 870;47 890
18-Jul-2019;46 730;-140;-0%;46 740;46 560;46 890;31 865;46 730;46 740
17-Jul-2019;46 870;+10;+0%;46 870;46 720;47 180;34 193;46 790;46 800
16-Jul-2019;46 860;+290;+1%;46 950;46 720;47 010;32 306;46 850;46 860
15-Jul-2019;46 570;+10;+0%;46 410;46 410;46 800;3 850;46 650;46 780
12-Jul-2019;46 560;+140;+0%;46 500;46 390;46 640;8 765;46 500;46 560
11-Jul-2019;46 420;+550;+1%;46 350;46 300;46 520;13 000;46 420;46 500
10-Jul-2019;45 870;-270;-1%;46 080;45 600;46 080;19 770;45 980;46 030
09-Jul-2019;46 140;-180;-0%;46 500;46 060;46 500;14 995;46 110;46 130
08-Jul-2019;46 320;0;0%;46 190;46 120;46 410;13 615;46 280;46 300
05-Jul-2019;46 320;-80;-0%;46 380;46 200;46 460;10 725;46 260;46 270
04-Jul-2019;46 400;+100;+0%;46 260;46 260;46 540;13 595;46 260;46 340
03-Jul-2019;46 300;-330;-1%;46 500;46 180;46 500;16 145;46 190;46 220
02-Jul-2019;46 630;-620;-1%;47 100;46 500;47 100;18 945;46 540;46 550
01-Jul-2019;47 250;+280;+1%;46 960;46 920;47 360;18 119;47 300;47 310
28-Jun-2019;46 970;-80;-0%;46 950;46 800;47 140;20 528;46 900;46 950
27-Jun-2019;47 050;-190;-0%;47 050;46 800;47 190;21 514;47 020;47 060
26-Jun-2019;47 240;+350;+1%;47 100;47 080;47 440;30 972;47 120;47 160
25-Jun-2019;46 890;+110;+0%;46 820;46 690;47 060;28 977;47 010;47 030
24-Jun-2019;46 780;-50;-0%;46 690;46 620;46 970;30 022;46 710;46 730
21-Jun-2019;46 830;+20;+0%;46 970;46 660;47 160;34 198;46 790;46 810
20-Jun-2019;46 810;+20;+0%;46 770;46 600;46 930;28 914;46 860;46 870
19-Jun-2019;46 790;+520;+1%;46 600;46 490;46 980;45 117;46 800;46 810
18-Jun-2019;46 270;+230;+0%;46 050;45 960;46 390;34 542;46 290;46 300
17-Jun-2019;46 040;-330;-1%;46 290;45 950;46 290;3 145;46 030;46 110
14-Jun-2019;46 370;+100;+0%;46 320;46 180;46 530;6 185;46 230;46 270
13-Jun-2019;46 270;-260;-1%;46 400;46 150;46 520;11 555;46 130;46 270
12-Jun-2019;46 530;-110;-0%;46 930;46 370;46 930;13 205;46 360;46 370
11-Jun-2019;46 640;+450;+1%;46 170;46 170;46 830;18 505;46 810;46 840
10-Jun-2019;46 190;+210;+0%;46 110;46 030;46 290;13 795;46 220;46 260
06-Jun-2019;45 980;-500;-1%;46 480;45 830;46 480;16 765;45 950;46 000
05-Jun-2019;46 480;+240;+1%;46 170;46 170;46 570;12 290;46 460;46 490
