25-Aug-2017;60 750,00;+750,00;+1,25%;0,00;0,00;0,00;0;60 500,00;61 000,00
29-Aug-2017;61 250,00;+500,00;+0,82%;0,00;0,00;0,00;0;61 000,00;61 500,00
30-Aug-2017;60 750,00;--500,00;--0,82%;61 000,00;61 000,00;61 000,00;1;60 500,00;61 000,00
31-Aug-2017;60 750,00;0,00;0,00%;0,00;0,00;0,00;0;60 500,00;61 000,00
01-Sep-2017;60 750,00;0,00;0,00%;0,00;0,00;0,00;0;60 500,00;61 000,00
04-Sep-2017;60 750,00;0,00;0,00%;0,00;0,00;0,00;0;60 500,00;61 000,00
05-Sep-2017;60 750,00;0,00;0,00%;0,00;0,00;0,00;0;60 500,00;61 000,00
06-Sep-2017;60 750,00;0,00;0,00%;0,00;0,00;0,00;0;60 500,00;61 000,00
07-Sep-2017;60 750,00;0,00;0,00%;0,00;0,00;0,00;0;60 500,00;61 000,00
08-Sep-2017;60 750,00;0,00;0,00%;0,00;0,00;0,00;0;60 500,00;61 000,00
11-Sep-2017;60 750,00;0,00;0,00%;0,00;0,00;0,00;0;60 500,00;61 000,00
12-Sep-2017;60 550,00;--200,00;--0,33%;0,00;0,00;0,00;0;60 300,00;60 800,00
13-Sep-2017;60 550,00;0,00;0,00%;0,00;0,00;0,00;0;60 300,00;60 800,00
14-Sep-2017;60 550,00;0,00;0,00%;0,00;0,00;0,00;0;60 300,00;60 800,00
15-Sep-2017;61 750,00;+1 200,00;+1,98%;0,00;0,00;0,00;0;61 500,00;62 000,00
18-Sep-2017;59 750,00;--2 000,00;--3,24%;0,00;0,00;0,00;0;59 500,00;60 000,00
19-Sep-2017;59 750,00;0,00;0,00%;0,00;0,00;0,00;0;59 500,00;60 000,00
20-Sep-2017;59 250,00;--500,00;--0,84%;0,00;0,00;0,00;0;59 000,00;59 500,00
21-Sep-2017;59 250,00;0,00;0,00%;0,00;0,00;0,00;0;59 000,00;59 500,00
22-Sep-2017;59 250,00;0,00;0,00%;0,00;0,00;0,00;0;59 000,00;59 500,00
25-Sep-2017;59 250,00;0,00;0,00%;0,00;0,00;0,00;0;59 000,00;59 500,00
26-Sep-2017;59 250,00;0,00;0,00%;0,00;0,00;0,00;0;59 000,00;59 500,00
27-Sep-2017;58 750,00;--500,00;--0,84%;0,00;0,00;0,00;0;58 500,00;59 000,00
28-Sep-2017;58 750,00;0,00;0,00%;0,00;0,00;0,00;0;58 500,00;59 000,00
29-Sep-2017;58 750,00;0,00;0,00%;0,00;0,00;0,00;0;58 500,00;59 000,00
02-Oct-2017;59 250,00;+500,00;+0,85%;0,00;0,00;0,00;0;59 000,00;59 500,00
03-Oct-2017;59 250,00;0,00;0,00%;0,00;0,00;0,00;0;59 000,00;59 500,00
04-Oct-2017;58 500,00;--750,00;--1,27%;0,00;0,00;0,00;0;58 250,00;58 750,00
05-Oct-2017;58 500,00;0,00;0,00%;0,00;0,00;0,00;0;58 250,00;58 750,00
06-Oct-2017;58 250,00;--250,00;--0,43%;0,00;0,00;0,00;0;58 250,00;58 750,00
09-Oct-2017;59 000,00;+750,00;+1,29%;0,00;0,00;0,00;0;58 750,00;59 250,00
10-Oct-2017;59 000,00;0,00;0,00%;0,00;0,00;0,00;0;58 750,00;59 250,00
11-Oct-2017;59 250,00;+250,00;+0,42%;0,00;0,00;0,00;0;59 000,00;59 500,00
12-Oct-2017;59 250,00;0,00;0,00%;0,00;0,00;0,00;0;59 000,00;59 500,00
13-Oct-2017;59 250,00;0,00;0,00%;0,00;0,00;0,00;0;59 000,00;59 500,00
16-Oct-2017;59 750,00;+500,00;+0,84%;60 000,00;60 000,00;60 000,00;1;59 500,00;60 000,00
17-Oct-2017;59 750,00;0,00;0,00%;0,00;0,00;0,00;0;59 500,00;60 000,00
18-Oct-2017;60 000,00;+250,00;+0,42%;60 000,00;59 990,00;61 500,00;27;59 500,00;60 000,00
19-Oct-2017;60 000,00;0,00;0,00%;0,00;0,00;0,00;0;59 750,00;60 250,00
20-Oct-2017;60 750,00;+750,00;+1,25%;61 000,00;60 990,00;61 000,00;10;60 500,00;61 000,00
23-Oct-2017;59 750,00;--1 000,00;--1,65%;0,00;0,00;0,00;0;59 500,00;60 000,00
24-Oct-2017;60 250,00;+500,00;+0,84%;0,00;0,00;0,00;0;60 000,00;60 500,00
25-Oct-2017;60 250,00;0,00;0,00%;0,00;0,00;0,00;0;60 000,00;60 500,00
26-Oct-2017;59 875,00;--375,00;--0,62%;0,00;0,00;0,00;0;59 750,00;60 000,00
27-Oct-2017;60 250,00;+375,00;+0,63%;60 750,00;60 750,00;60 750,00;10;60 000,00;60 500,00
30-Oct-2017;60 750,00;+500,00;+0,83%;60 000,00;60 000,00;60 000,00;5;60 500,00;61 000,00
31-Oct-2017;59 750,00;--1 000,00;--1,65%;0,00;0,00;0,00;0;59 500,00;60 000,00
01-Nov-2017;61 250,00;+1 500,00;+2,51%;61 250,00;61 250,00;62 000,00;14;61 000,00;61 500,00
02-Nov-2017;60 750,00;--500,00;--0,82%;61 000,00;61 000,00;61 000,00;10;60 500,00;61 000,00
03-Nov-2017;60 250,00;--500,00;--0,82%;0,00;0,00;0,00;0;60 000,00;60 500,00
06-Nov-2017;60 250,00;0,00;0,00%;0,00;0,00;0,00;0;60 000,00;60 500,00
07-Nov-2017;60 250,00;0,00;0,00%;0,00;0,00;0,00;0;60 000,00;60 500,00
08-Nov-2017;59 750,00;--500,00;--0,83%;60 000,00;60 000,00;61 000,00;7;59 500,00;60 000,00
09-Nov-2017;61 250,00;+1 500,00;+2,51%;61 000,00;60 500,00;61 000,00;15;61 000,00;61 500,00
10-Nov-2017;60 750,00;--500,00;--0,82%;60 500,00;60 500,00;60 500,00;10;60 500,00;61 000,00
13-Nov-2017;60 000,00;--750,00;--1,23%;0,00;0,00;0,00;0;60 000,00;60 500,00
14-Nov-2017;60 000,00;0,00;0,00%;0,00;0,00;0,00;0;59 750,00;60 250,00
15-Nov-2017;61 000,00;+1 000,00;+1,67%;61 000,00;61 000,00;61 000,00;10;60 750,00;61 250,00
16-Nov-2017;61 000,00;0,00;0,00%;61 000,00;61 000,00;61 000,00;5;61 000,00;61 500,00
17-Nov-2017;61 500,00;+500,00;+0,82%;61 000,00;61 000,00;61 000,00;10;61 500,00;62 000,00
20-Nov-2017;60 750,00;--750,00;--1,22%;61 000,00;61 000,00;61 000,00;2;60 500,00;61 000,00
21-Nov-2017;61 250,00;+500,00;+0,82%;0,00;0,00;0,00;0;61 000,00;61 500,00
22-Nov-2017;61 000,00;--250,00;--0,41%;0,00;0,00;0,00;0;60 750,00;61 250,00
23-Nov-2017;61 750,00;+750,00;+1,23%;0,00;0,00;0,00;0;61 500,00;62 000,00
24-Nov-2017;62 750,00;+1 000,00;+1,62%;0,00;0,00;0,00;0;62 500,00;63 000,00
27-Nov-2017;63 750,00;+1 000,00;+1,59%;0,00;0,00;0,00;0;63 500,00;64 000,00
28-Nov-2017;68 250,00;+4 500,00;+7,06%;0,00;0,00;0,00;0;68 000,00;68 500,00
29-Nov-2017;66 250,00;--2 000,00;--2,93%;0,00;0,00;0,00;0;66 000,00;66 500,00
