Date;Price;;;;;
09-Aug-2023;242.00;;;;;
08-Aug-2023;242.00;;;;;
07-Aug-2023;241.00;;;;;
06-Aug-2023;;;;;;
04-Aug-2023;241.50;;;;;
03-Aug-2023;242.50;;;;;
02-Aug-2023;241.50;;;;;
01-Aug-2023;240.00;;;;;
31-Jul-2023;243.50;;;;;
30-Jul-2023;;;;;;
28-Jul-2023;243.50;;;;;
27-Jul-2023;245.50;;;;;
26-Jul-2023;245.00;;;;;
25-Jul-2023;249.50;;;;;
24-Jul-2023;248.50;;;;;
23-Jul-2023;;;;;;
21-Jul-2023;252.50;;;;;
20-Jul-2023;252.50;;;;;
19-Jul-2023;260.00;;;;;
18-Jul-2023;268.00;;;;;
17-Jul-2023;266.00;;;;;
16-Jul-2023;;;;;;
14-Jul-2023;270.00;;;;;
13-Jul-2023;275.00;;;;;
12-Jul-2023;278.00;;;;;
11-Jul-2023;279.00;;;;;
10-Jul-2023;281.50;;;;;
09-Jul-2023;;;;;;
07-Jul-2023;283.50;;;;;
06-Jul-2023;279.00;;;;;
05-Jul-2023;277.00;;;;;
04-Jul-2023;271.50;;;;;
03-Jul-2023;272.00;;;;;
02-Jul-2023;;;;;;
30-Jun-2023;268.50;;;;;
29-Jun-2023;267.50;;;;;
28-Jun-2023;267.00;;;;;
27-Jun-2023;270.00;;;;;
26-Jun-2023;255.00;;;;;
23-Jun-2023;255.00;;;;;
22-Jun-2023;252.00;;;;;
21-Jun-2023;253.50;;;;;
20-Jun-2023;256.00;;;;;
19-Jun-2023;251.50;;;;;
18-Jun-2023;;;;;;
16-Jun-2023;251.00;;;;;
15-Jun-2023;252.50;;;;;
14-Jun-2023;252.00;;;;;
13-Jun-2023;252.50;;;;;
12-Jun-2023;250.50;;;;;
11-Jun-2023;;;;;;
09-Jun-2023;254.50;;;;;
08-Jun-2023;245.50;;;;;
07-Jun-2023;239.00;;;;;
06-Jun-2023;237.50;;;;;
05-Jun-2023;237.00;;;;;
04-Jun-2023;;;;;;
02-Jun-2023;238.00;;;;;
01-Jun-2023;231.50;;;;;
31-May-2023;231.50;;;;;
30-May-2023;226.50;;;;;
29-May-2023;227.50;;;;;
28-May-2023;;;;;;
26-May-2023;228.00;;;;;
25-May-2023;229.00;;;;;
24-May-2023;228.00;;;;;
23-May-2023;230.00;;;;;
22-May-2023;230.00;;;;;
21-May-2023;;;;;;
19-May-2023;231.50;;;;;
18-May-2023;234.00;;;;;
17-May-2023;233.50;;;;;
16-May-2023;232.50;;;;;
15-May-2023;232.50;;;;;
14-May-2023;;;;;;
12-May-2023;234.50;;;;;
11-May-2023;231.00;;;;;
10-May-2023;230.50;;;;;
09-May-2023;229.50;;;;;
08-May-2023;230.50;;;;;
07-May-2023;;;;;;
05-May-2023;230.00;;;;;
04-May-2023;229.00;;;;;
03-May-2023;230.00;;;;;
