Date,Price
2019-10-24,2.6617
2019-10-25,2.661
2019-10-28,2.6708
2019-10-29,2.6667
2019-10-30,2.668
2019-10-31,2.633
2019-11-01,2.6286
2019-11-04,2.667
2019-11-05,2.6662
2019-11-06,2.6821
2019-11-07,2.6943
2019-11-08,2.6993
2019-11-11,2.6565
2019-11-12,2.6476
2019-11-13,2.641
2019-11-14,2.6463
2019-11-15,2.6361
2019-11-18,2.6433
2019-11-19,2.6404
2019-11-20,2.6635
2019-11-21,2.6365
2019-11-22,2.646
2019-11-25,2.6635
2019-11-26,2.6558
2019-11-27,2.6875
2019-11-28,2.6676
2019-11-29,2.6551
2019-12-02,2.6558
2019-12-03,2.6358
2019-12-04,2.6408
2019-12-05,2.6553
2019-12-06,2.6612
2019-12-09,2.7143
2019-12-10,2.7463
2019-12-11,2.759
2019-12-12,2.7646
2019-12-13,2.7912
2019-12-16,2.7919
2019-12-17,2.8005
2019-12-18,2.7787
2019-12-19,2.7941
2019-12-20,2.7919
2019-12-23,2.7907
2019-12-24,2.805
2019-12-26,2.8535
2019-12-27,2.8168
2019-12-30,2.8046
2019-12-31,2.7921
2020-01-02,2.8171
2020-01-03,2.7556
2020-01-06,2.7656
2020-01-07,2.7823
2020-01-08,2.7912
2020-01-10,2.791
2020-01-13,2.8016
2020-01-14,2.8331
2020-01-15,2.8263
2020-01-17,2.8465
2020-01-20,2.846
2020-01-21,2.7932
2020-01-22,2.7683
2020-01-23,2.7433
2020-01-24,2.7057
2020-01-27,2.6209
2020-01-28,2.5918
2020-01-29,2.5843
2020-01-30,2.5492
2020-01-31,2.5261
2020-02-03,2.5369
2020-02-04,2.5628
2020-02-05,2.5914
2020-02-06,2.5968
2020-02-07,2.5637
2020-02-10,2.5669
2020-02-11,2.5832
2020-02-12,2.6059
2020-02-13,2.5925
2020-02-14,2.6014
2020-02-17,2.6308
2020-02-18,2.598
2020-02-19,2.6059
2020-02-20,2.5982
2020-02-21,2.5859
2020-02-24,2.566
2020-02-25,2.5687
2020-02-26,2.5462
2020-02-27,2.5481
2020-02-28,2.527
2020-03-02,2.5578
2020-03-03,2.5705
2020-03-04,2.5828
2020-03-05,2.5705
2020-03-06,2.5505
2020-03-09,2.4866
2020-03-10,2.5388
2020-03-11,2.5179
2020-03-12,2.443
2020-03-13,2.5084
2020-03-16,2.3632
2020-03-17,2.36
2020-03-18,2.2042
2020-03-19,2.1246
2020-03-20,2.2017
2020-03-23,2.0945
2020-03-24,2.1725
2020-03-25,2.1564
2020-03-26,2.1661
2020-03-27,2.1654
2020-03-30,2.1605
2020-03-31,2.1759
2020-04-01,2.1645
2020-04-02,2.187
2020-04-03,2.206
2020-04-06,2.2076
2020-04-07,2.2986
2020-04-08,2.2571
2020-04-09,2.2514
2020-04-13,2.3355
2020-04-14,2.3219
2020-04-15,2.2927
2020-04-16,2.3126
2020-04-17,2.3476
2020-04-20,2.3448
2020-04-21,2.2655
2020-04-22,2.2834
2020-04-23,2.3226
2020-04-24,2.3215
2020-04-27,2.343
2020-04-28,2.3448
2020-04-29,2.3514
2020-04-30,2.3727
2020-05-01,2.2956
2020-05-04,2.2943
2020-05-05,2.3185
2020-05-06,2.3585
2020-05-07,2.3712
2020-05-08,2.4095
2020-05-11,2.3727
2020-05-12,2.3741
2020-05-13,2.3644
2020-05-14,2.3385
2020-05-15,2.3428
2020-05-18,2.3811
2020-05-19,2.4104
2020-05-20,2.419
2020-05-21,2.4435
2020-05-22,2.378
2020-05-25,2.421
2020-05-26,2.4229
2020-05-27,2.4079
2020-05-28,2.406
2020-05-29,2.4188
2020-06-01,2.4387
2020-06-02,2.478
2020-06-03,2.4943
2020-06-04,2.4732
2020-06-05,2.5347
2020-06-08,2.5669
2020-06-09,2.5766
2020-06-10,2.6313
2020-06-11,2.6315
2020-06-12,2.6243
2020-06-15,2.561
2020-06-16,2.6125
2020-06-17,2.6009
2020-06-18,2.6304
2020-06-19,2.6469
2020-06-22,2.6422
2020-06-23,2.6739
2020-06-24,2.663
2020-06-25,2.6673
