Date;NIDALY;NILMEX;NISHFE;NIWUXI;CUDALY;CUCOMX;CULMEX;CUSHFE;LIDALY;LICOMX;LILMEX;LIANTH;CODALY;COLMEX;COWUXI;COCOMX;NIDALY_BD;NILMEX_BD;NISHFE_BD;NIWUXI_BD;CUDALY_BD;CUCOMX_BD;CULMEX_BD;CUSHFE_BD;LIDALY_BD;LICOMX_BD;LILMEX_BD;LIANTH_BD;CODALY_BD;COLMEX_BD;COWUXI_BD;COCOMX_BD
2023-07-13;9,5626;21294,000;170,430;167,200;3,9284;3,930;8694,000;68760,000;42,9280;44,000;44423,810;280000,000;15,1590;32988,500;275,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-14;9,7071;21630,000;170,980;166,550;3,9122;3,920;8673,500;69760,000;43,0930;44,000;43909,520;280000,000;15,1590;32994,000;270,000;18,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-17;9,4393;21054,000;171,000;164,000;3,8381;3,830;8491,000;69420,000;42,9170;44,000;44040,480;275000,000;15,1590;32977,000;266,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-18;9,4529;21084,000;163,070;167,800;3,8150;3,820;8473,000;68430,000;42,8570;44,000;44040,480;275000,000;15,1590;32977,000;268,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-19;9,3717;20907,000;165,480;166,800;3,7990;3,800;8429,000;68470,000;41,4870;44,000;44040,480;275000,000;15,1590;32977,000;260,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-20;9,5477;21280,000;168,060;170,800;3,8067;3,820;8485,500;68520,000;41,7950;44,000;44097,620;271500,000;15,1590;32987,000;252,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-21;9,3161;20769,000;169,710;168,500;3,7960;3,800;8452,000;68630,000;41,7160;43,000;43380,950;271500,000;15,1590;32992,500;252,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-24;9,6157;21428,000;169,210;171,800;3,8339;3,840;8517,000;68370,000;40,9790;43,000;43380,950;267500,000;15,1590;32976,250;248,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-25;10,0700;22450,000;171,030;170,900;3,9104;3,900;8673,500;68780,000;41,2320;43,000;43083,330;267500,000;15,1590;32976,000;249,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-26;9,6797;21590,000;172,710;167,850;3,8774;3,890;8617,500;69210,000;40,1970;43,000;43083,330;267500,000;15,1590;32976,000;245,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-27;9,7336;21689,000;170,990;167,400;3,8510;3,860;8569,000;69260,000;39,5290;43,000;43083,330;265000,000;15,1590;32986,500;245,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-28;10,0150;22307,000;170,530;169,750;3,9170;3,920;8662,500;68940,000;38,7730;43,000;43083,330;265000,000;15,1590;32992,000;243,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-31;10,0140;22293,000;173,480;170,200;3,9987;3,990;8831,500;69570,000;37,6950;43,000;43080,000;260000,000;15,1590;32976,000;243,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-01;10,0440;22358,000;173,860;169,400;3,8937;3,890;8631,000;70700,000;36,9060;39,000;39250,000;260000,000;15,1590;32976,000;240,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-02;9,6792;21560,000;174,140;165,200;3,8326;3,830;8509,500;69850,000;36,8560;39,000;38532,610;260000,000;15,1590;32976,000;241,500;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-03;9,6928;21607,000;170,020;166,000;3,8831;3,880;8611,000;69130,000;36,8820;39,000;38532,610;255000,000;15,1590;32986,500;242,500;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-04;9,5626;21310,000;172,180;164,000;3,8250;3,850;8573,000;69490,000;36,8080;38,000;37663,040;255000,000;15,1590;32991,500;241,500;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-07;9,4633;21102,000;168,490;164,050;3,8161;3,810;8485,000;69100,000;36,7900;38,000;37663,040;250000,000;15,1590;32975,500;241,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-08;9,3408;20841,000;168,710;163,300;3,7470;3,750;8347,500;69030,000;36,6460;37,000;37467,390;250000,000;15,1590;32975,000;242,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-09;9,2104;20554,000;167,410;162,250;3,7651;3,770;8397,500;68430,000;36,0140;37,000;37467,390;250000,000;15,1590;32975,000;242,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-10;9,1503;20441,000;166,180;162,800;3,7409;3,750;8386,000;68590,000;35,3040;37,000;37467,390;250000,000;15,1590;32985,500;240,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-11;9,0505;20241,000;167,090;162,650;3,7191;3,710;8294,500;68520,000;35,1890;37,000;36652,170;248000,000;15,1590;32991,000;241,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-14;8,9761;20093,000;166,630;162,350;3,7296;3,720;8291,500;68090,000;35,0550;36,000;36043,480;245000,000;15,1590;32975,000;241,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-15;8,8446;19780,000;163,780;157,500;3,6555;3,660;8199,500;68340,000;34,9280;36,000;36043,480;245000,000;15,1590;32974,500;239,500;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-16;8,8587;19804,000;162,630;161,200;3,6489;3,650;8167,000;67870,000;34,8750;36,000;35521,740;245000,000;15,1590;32974,500;239,500;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-17;9,0841;20277,000;164,080;163,000;3,6825;3,690;8235,500;67810,000;32,1980;36,000;35521,740;239000,000;15,1590;32983,000;236,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-18;9,0297;20131,000;167,550;164,700;3,7072;3,700;8240,500;68300,000;32,1770;35,000;35195,650;239000,000;15,1590;32987,500;235,500;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-21;9,0108;20119,000;167,070;164,000;3,7181;3,710;8274,500;68430,000;29,8590;35,000;35195,650;229000,000;15,1590;32975,000;236,000;17,000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2023-08-22;9,1911;20504,000;168,210;165,400;3,7489;3,750;8362,500;68540,000;29,8290;35,000;35195,650;229000,000;15,1590;32975,000;237,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-08-23;9,3993;20956,000;169,250;165,200;3,8063;3,800;8452,000;69060,000;29,8330;35,000;35119,570;229000,000;15,1590;32970,500;234,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-08-24;9,3535;20829,000;169,930;166,200;3,7611;3,770;8359,500;69270,000;29,8770;35,000;35119,570;205000,000;15,1590;32987,000;234,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-08-25;9,3513;20795,000;169,680;165,600;3,7701;3,760;8355,500;69030,000;29,8390;35,000;35119,570;205000,000;15,1590;32991,000;235,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-08-28;9,3513;20658,180;169,300;164,400;3,7621;3,750;8412,990;69180,000;29,8210;35,000;35228,922;202000,000;15,1590;32979,719;228,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-08-29;9,2923;20683,000;166,680;163,650;3,7844;3,790;8448,500;69320,000;28,9960;35,000;35011,360;202000,000;15,1590;32974,000;228,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-08-30;9,2611;20631,000;165,770;164,100;3,7872;3,790;8472,500;69530,000;29,0150;35,000;34965,910;202000,000;15,1590;32974,000;231,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-08-31;9,1113;20289,000;165,630;162,350;3,7816;3,770;8422,500;69740,000;29,0240;35,000;34920,000;190000,000;15,1590;32991,000;232,500;16,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2023-09-01;9,4760;21085,000;166,820;169,350;3,8045;3,810;8500,500;69820,000;27,7720;30,000;30000,000;190000,000;15,1590;32986,500;235,500;15,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2023-09-04;9,4538;21040,000;170,810;168,100;3,7986;3,855;8452,000;69980,000;27,7150;28,598;30000,000;185000,000;15,1590;32978,000;238,000;14,753;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2023-09-05;9,4531;21039,000;170,150;169,600;3,8033;3,810;8487,000;69600,000;27,5880;30,000;30000,000;185000,000;15,1590;32978,000;236,500;15,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2023-09-06;8,2560;20593,000;171,620;167,100;3,7439;3,750;8371,500;69790,000;27,5900;30,000;30000,000;185000,000;15,1590;32978,000;240,000;15,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2023-09-07;7,0148;20482,000;168,040;165,000;4,2749;3,730;8321,000;69440,000;10,2970;29,000;29190,480;183000,000;15,1590;32986,500;239,500;15,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2023-09-08;7,0148;20052,000;166,330;163,550;4,2749;3,680;8242,500;69130,000;10,2970;29,000;29190,480;183000,000;15,1590;32987,000;237,000;15,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2023-09-11;8,6140;20485,000;165,970;164,350;3,8480;3,770;8402,000;69050,000;23,2500;29,000;28833,330;180000,000;15,1590;32978,500;237,500;15,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2023-09-12;8,9283;19923,000;165,210;160,950;3,7790;3,750;8391,000;69530,000;25,3340;29,000;28500,000;180000,000;15,1590;32978,500;235,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-13;9,0074;20069,000;161,830;159,650;3,7602;3,760;8417,000;69340,000;26,0280;29,000;28809,520;180000,000;15,1590;32978,000;232,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-14;9,1140;20343,000;160,560;161,800;3,7783;3,780;8417,500;69480,000;25,6250;29,000;28523,810;172000,000;15,1590;32986,000;233,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-15;8,9233;19924,000;162,240;160,600;3,7645;3,760;8405,500;69800,000;25,6280;29,000;28523,810;172000,000;15,1590;32986,000;233,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-18;8,8977;19877,000;161,570;160,800;3,7295;3,740;8359,500;69360,000;25,4250;29,000;28523,810;171000,000;15,1590;32977,000;232,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-19;8,9227;19919,000;161,500;161,450;3,7223;3,710;8292,500;68980,000;25,0300;29,000;28523,810;171000,000;15,1590;32978,000;232,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-20;8,7661;19593,000;163,530;161,300;3,7297;3,750;8345,500;68760,000;24,4730;28,000;28333,330;171000,000;15,1590;32979,000;235,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-21;8,5586;19123,000;159,860;155,900;3,6762;3,670;8194,000;68700,000;24,4340;28,000;28166,670;167000,000;15,1590;32990,000;234,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-22;8,6967;19418,000;156,840;156,350;3,6711;3,670;8222,000;67970,000;24,4390;28,000;28166,670;167000,000;15,1590;32990,000;236,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-25;8,5543;19120,000;158,220;156,000;3,6437;3,650;8145,500;68040,000;23,5990;28,000;28047,620;167000,000;15,1590;32969,000;233,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-26;8,4468;18877,000;157,970;152,200;3,6189;3,630;8091,000;67700,000;23,1890;28,000;28047,620;167000,000;15,1590;32974,500;234,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-27;8,5022;19003,000;153,040;151,200;3,6030;3,630;8114,000;67360,000;23,1840;28,000;27904,760;167000,000;15,1590;32980,000;235,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-28;8,4522;18887,000;152,240;151,500;3,6823;3,690;8217,500;67340,000;22,7970;28,000;27809,520;167000,000;15,1590;32990,500;234,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-09-29;8,3642;18694,000;152,047;151,100;3,7279;3,730;8270,500;67443,600;22,8140;28,000;27810,000;167004,015;15,1590;32990,500;234,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-02;8,3851;18749,000;147,662;151,000;3,6353;3,630;8053,000;67924,560;22,8140;25,000;24500,000;167008,044;15,1590;32975,000;234,000;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-03;8,3690;18728,000;145,811;151,050;3,6146;3,620;8006,500;68074,603;22,8130;25,000;24500,000;167007,476;15,1590;32975,000;234,500;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-04;8,3657;18723,000;144,204;151,000;3,5616;3,580;7949,500;68186,008;22,8140;25,000;24500,000;167006,333;15,1590;32975,000;230,500;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-05;8,2669;18490,000;143,105;148,900;3,5482;3,550;7899,000;68238,677;22,8130;25,000;24500,000;167004,845;15,1590;32991,000;234,500;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-06;8,3054;18582,000;142,779;149,050;3,6350;3,620;8046,000;68212,509;22,8140;25,000;24500,000;167003,239;15,1590;32991,000;233,500;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-09;8,4636;18939,000;149,070;151,850;3,6609;3,640;8104,000;67460,000;22,8360;25,000;24500,000;167000,000;15,1590;32975,000;234,500;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-10;8,3457;18682,000;152,390;149,600;3,6122;3,630;8022,500;67000,000;22,8110;28,000;24500,000;167000,000;15,1590;32975,000;235,000;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-11;8,2037;18371,000;149,870;148,750;3,6087;3,610;8024,000;66770,000;22,8010;24,000;24159,090;167000,000;15,1590;32975,000;235,000;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-12;8,3742;18728,000;149,450;151,050;3,5821;3,590;7991,000;66700,000;22,8090;24,000;24159,090;167000,000;15,1590;32985,000;236,000;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-13;8,4700;18546,000;152,240;150,650;3,5753;3,580;7949,000;66430,000;22,7860;24,000;24159,090;167000,000;15,1590;32990,500;238,500;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-16;8,2936;18602,000;152,300;150,300;3,5744;3,590;7976,500;66330,000;22,7690;24,000;23886,360;167000,000;15,1590;32974,000;249,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-17;8,3141;18593,000;151,030;149,000;3,5711;3,580;7970,500;66170,000;23,5890;24,000;23886,360;167000,000;15,1590;32974,000;248,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-18;8,3157;18655,000;150,650;149,900;3,5887;3,580;7972,500;66490,000;23,8570;24,000;23886,360;167000,000;15,1590;32975,000;246,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-19;8,3493;18520,000;150,270;148,100;3,5908;3,590;7993,000;66490,000;23,8550;24,000;23886,360;167000,000;15,1590;32986,500;246,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-20;8,2926;18588,000;149,190;147,100;3,5270;3,540;7948,500;66460,000;23,4410;24,000;23886,360;167000,000;15,1590;32992,000;237,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-23;8,3488;18177,000;148,720;147,000;3,5623;3,570;7972,000;66040,000;23,4410;24,000;23886,360;165500,000;15,1590;32980,000;236,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-24;8,1408;18274,000;147,030;145,600;3,6240;3,610;8051,500;66340,000;22,5040;24,000;23886,360;165500,000;15,1590;32981,000;239,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-25;8,1837;18317,000;147,580;146,100;3,5718;3,570;8032,000;66940,000;22,4820;24,000;23715,910;165500,000;15,1590;32982,000;237,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-26;8,2032;18079,000;147,680;145,750;3,5746;3,570;7985,500;66670,000;22,6130;24,000;23715,910;164500,000;15,1590;32994,000;237,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-27;8,0962;18374,000;146,040;145,700;3,6249;3,630;8099,000;66700,000;22,4770;24,000;23613,640;164500,000;15,1590;32999,000;236,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-30;8,2336;18489,000;146,720;144,900;3,6446;3,650;8140,500;67400,000;22,3460;24,000;23613,640;163500,000;15,1590;32987,000;236,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-10-31;8,2858;18130,000;144,810;141,750;3,6395;3,640;8110,500;67480,000;22,3490;24,000;23610,000;163500,000;15,1590;32988,500;236,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-01;8,1207;18014,000;141,200;141,450;3,6417;3,650;8109,500;67350,000;22,3390;22,000;22000,000;163500,000;15,1590;32990,000;236,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-02;8,0690;17979,000;141,410;141,500;3,6780;3,670;8143,000;67580,000;22,3450;22,000;22000,000;163500,000;15,1590;33002,000;235,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-03;8,0531;18223,000;142,100;142,650;3,6745;3,670;8175,500;67800,000;22,3800;22,000;22000,000;163500,000;15,1590;33007,000;233,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-06;8,1576;18445,000;142,820;142,950;3,6998;3,710;8238,000;67550,000;22,3510;22,000;22000,000;160000,000;15,1590;32995,500;231,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-07;8,2554;17912,000;142,150;137,750;3,6695;3,670;8186,500;67690,000;22,1720;22,000;22000,000;160000,000;15,1590;32996,500;229,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-08;8,0132;18094,000;138,960;141,250;3,6198;3,630;8142,000;67500,000;21,6300;22,000;22000,000;160000,000;15,1590;32997,500;227,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-09;8,1003;17813,000;141,570;141,500;3,6330;3,640;8147,000;67420,000;21,0700;22,000;21636,360;158500,000;15,1590;33009,500;227,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-10;7,9757;17257,000;140,270;137,400;3,5947;3,580;8035,500;67470,000;20,7830;22,000;21636,360;158500,000;15,1590;33015,000;226,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-13;7,7226;17398,000;139,000;137,300;3,6570;3,660;8167,000;67290,000;20,3680;22,000;21636,360;158000,000;15,1590;33003,000;221,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-14;7,7868;17487,000;138,420;138,750;3,6728;3,680;8235,000;67740,000;20,3720;21,000;21488,640;158000,000;15,1590;33003,000;220,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-15;7,8249;17421,000;138,750;138,000;3,7205;3,720;8265,500;68170,000;20,5070;21,000;21488,640;158000,000;15,1590;33003,000;223,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-16;7,7945;17020,000;138,970;136,600;3,7028;3,700;8220,000;67820,000;19,9300;21,000;21238,640;156000,000;15,1590;33012,000;223,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-17;7,6145;16904,000;136,780;134,600;3,7375;3,740;8267,000;67800,000;19,7580;21,000;21238,640;156000,000;15,1590;33016,000;219,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-20;7,5625;16952,000;135,470;131,800;3,8005;3,810;8430,500;67900,000;19,8680;21,000;21238,640;136000,000;15,1590;33003,000;219,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-21;7,5845;16992,000;134,150;131,100;3,8156;3,810;8449,000;68260,000;19,6830;21,000;20875,000;136000,000;15,1590;33007,000;218,000;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-22;7,5999;16435,000;131,990;129,000;3,7731;3,770;8353,500;68170,000;19,2300;21,000;20875,000;136000,000;15,1590;33002,000;215,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-23;7,3466;16619,000;128,550;131,000;3,7699;3,777;8409,500;67980,000;18,6950;21,003;20875,000;130500,000;15,1590;33010,000;217,500;16,001;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-24;7,4308;16138,000;129,060;120,500;3,7873;3,800;8428,500;68180,000;18,2420;21,000;20875,000;130500,000;15,1590;33014,000;215,500;16,000;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-27;7,2153;16079,000;124,970;122,800;3,7565;3,760;8364,000;68230,000;17,6850;21,000;20829,550;128500,000;15,1590;32997,000;212,000;16,000;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-28;7,1863;16766,000;125,430;127,650;3,8021;3,800;8473,000;68030,000;17,6840;21,000;20693,180;128500,000;15,1590;32996,000;212,500;16,000;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-29;7,6650;17122,000;129,960;132,000;3,7994;3,790;8415,500;68360,000;17,7480;21,000;20693,180;128500,000;15,1590;32995,000;211,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-11-30;7,4562;16645,000;132,490;127,600;3,8159;3,830;8464,500;68380,000;16,6050;21,000;20690,000;126500,000;15,1590;33008,000;208,500;16,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-12-01;7,6412;17042,000;129,360;130,150;3,9090;3,910;8610,500;68690,000;16,5900;18,000;18050,000;126500,000;15,1590;33007,000;206,000;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-12-04;7,4956;16714,000;129,810;128,000;3,8154;3,820;8443,000;69140,000;15,7590;18,000;18050,000;125000,000;15,1590;32995,000;202,500;15,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2023-12-05;7,2303;16143,000;126,740;123,300;3,7752;3,770;8334,500;68570,000;15,1900;18,000;17552,380;125000,000;15,1590;32994,000;199,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2023-12-06;7,2641;16218,000;128,140;127,750;3,7205;3,720;8286,000;68250,000;14,4590;18,000;17552,380;125000,000;15,1590;32993,000;199,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2023-12-07;7,3963;16508,000;129,370;129,000;3,7846;3,780;8342,000;67980,000;13,7670;18,000;17552,380;125000,000;14,8320;32280,000;200,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2023-12-08;7,5333;16806,000;131,710;132,700;3,8200;3,820;8448,500;68330,000;13,7540;17,000;17171,430;117000,000;14,5040;31555,000;202,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
2023-12-11;7,4342;16607,000;132,290;129,900;3,7815;3,780;8341,000;68690,000;13,7250;17,000;16992,860;115000,000;14,1820;30830,000;199,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
2023-12-12;7,3922;16520,000;131,670;129,550;3,7951;3,790;8355,000;68390,000;13,7420;17,000;16992,860;115000,000;13,8550;30105,000;200,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
2023-12-13;7,3677;16468,000;131,700;129,800;3,7790;3,790;8330,000;68310,000;13,5840;17,000;16992,860;115000,000;13,5260;29380,000;199,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
2023-12-14;7,6031;16972,000;131,750;131,600;3,8736;3,890;8551,500;68570,000;13,6720;17,000;16850,000;112000,000;13,2150;28700,000;200,000;14,000;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
2023-12-15;7,6761;17150,000;131,860;131,100;3,8850;3,890;8549,000;68960,000;13,7160;17,000;16850,000;112000,000;13,2150;28699,000;200,000;14,000;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
2023-12-18;7,3779;16502,000;133,350;130,500;3,8481;3,850;8482,500;68580,000;13,6650;17,000;16850,000;110000,000;13,2150;28687,500;202,500;14,000;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
2023-12-19;7,4920;16747,000;131,170;129,950;3,9069;3,900;8593,500;68480,000;13,6630;16,000;16528,570;110000,000;13,2150;28687,000;204,500;14,000;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
2023-12-20;7,5392;16854,000;131,500;129,450;3,9015;3,900;8582,500;68930,000;13,6590;16,000;16528,570;110000,000;13,2150;28687,000;205,000;14,000;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
2023-12-21;7,5562;16888,000;130,360;128,100;3,8974;3,910;8595,500;68860,000;13,6530;16,000;16528,570;110000,000;13,2150;28709,000;207,500;14,000;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
2023-12-22;7,3840;16509,000;131,240;127,850;3,8955;3,900;8573,500;69080,000;13,5270;16,000;16528,570;108000,000;13,2150;28709,000;206,500;14,000;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
2023-12-25;7,3840;16698,928;129,630;127,700;3,8600;3,870;8671,941;69090,000;13,5900;16,818;16839,659;95000,000;13,2150;28679,934;207,000;13,999;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
2023-12-26;7,3840;16911,526;130,570;127,900;3,8925;3,900;8703,322;69220,000;13,5070;17,000;16873,114;95000,000;13,2150;28678,808;210,000;14,000;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
2023-12-27;7,5695;16938,000;129,470;129,200;3,9394;3,940;8690,500;69220,000;13,5010;17,000;16771,880;95000,000;13,2150;28688,000;208,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
2023-12-28;7,4834;16734,000;130,020;127,750;3,8998;3,910;8624,500;69510,000;13,5890;17,000;16584,210;91000,000;13,2150;28705,000;208,500;14,000;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
