Date;PX_LAST;Change;% Change;PX_OPEN;Change;% Change;PX_HIGH;Change;% Change;PX_LOW;Change;% Change
14.07.2022;59996;11;0,0183379178127865;;;;;;;;;
13.07.2022;59985;1;0,00166711122966124;;;;;;;;;
12.07.2022;59984;0;0;;;;;;;;;
11.07.2022;59984;-16;-0,0266666666666667;;;;;;;;;
08.07.2022;60000;0;0;;;;;;;;;
07.07.2022;60000;0;0;;;;;;;;;
06.07.2022;60000;-4984;-7,669580204358;;;;;;;;;
05.07.2022;64984;0;0;;;;;;;;;
04.07.2022;64984;-16;-0,0246153846153846;;;;;;;;;
01.07.2022;65000;-5017;-7,16540268791865;;;;;;;;;
30.06.2022;70017;17;0,0242857142857143;;;;;;;;;
29.06.2022;70000;0;0;;;;;;;;;
28.06.2022;70000;-1000;-1,40845070422535;;;;;;;;;
27.06.2022;71000;-955;-1,32721840038913;;;;;;;;;
24.06.2022;71955;5;0,00694927032661571;;;;;;;;;
23.06.2022;71950;-35;-0,0486212405362228;;;;;;;;;
22.06.2022;71985;-1;-0,0013891590031395;;;;;;;;;
21.06.2022;71986;0;0;;;;;;;;;
20.06.2022;71986;-14;-0,0194444444444444;;;;;;;;;
17.06.2022;72000;-13;-0,0180522961132018;;;;;;;;;
16.06.2022;72013;13;0,0180555555555556;;;;;;;;;
15.06.2022;72000;0;0;;;;;;;;;
14.06.2022;72000;0;0;;;;;;;;;
13.06.2022;72000;-500;-0,689655172413793;;;;;;;;;
10.06.2022;72500;1;0,00137932937006028;;;;;;;;;
09.06.2022;72499;1;0,00137934839581782;;;;;;;;;
08.06.2022;72498;-2;-0,00275862068965517;;;;;;;;;
07.06.2022;72500;-1000;-1,36054421768707;;;;;;;;;
06.06.2022;73500;-127;-0,172491069852092;;;;;;;;;
01.06.2022;73627;-3;-0,00407442618497895;;;;;;;;;
31.05.2022;73630;2;0,00271635790731787;;;;;;;;;
30.05.2022;73628;-16;-0,0217261419803378;;;;;;;;;
27.05.2022;73644;-1000;-1,33969240662344;;;;;;;;;
26.05.2022;74644;1;0,00133971035462133;;;;;;;;;
25.05.2022;74643;-3;-0,00401896953621092;;;;;;;;;
24.05.2022;74646;-3;-0,00401880802154081;;;;;;;;;
23.05.2022;74649;-16;-0,0214290497555749;;;;;;;;;
20.05.2022;74665;4;0,00535754945687842;;;;;;;;;
19.05.2022;74661;-1;-0,00133936942487477;;;;;;;;;
18.05.2022;74662;-3;-0,00401794682917029;;;;;;;;;
17.05.2022;74665;-3;-0,00401778539668934;;;;;;;;;
16.05.2022;74668;-7020;-8,5936734893742;;;;;;;;;
13.05.2022;81688;1;0,00122418499883702;;;;;;;;;
12.05.2022;81687;-1;-0,00122417001273137;;;;;;;;;
11.05.2022;81688;-4;-0,00489644028791069;;;;;;;;;
10.05.2022;81692;-4;-0,00489620054837446;;;;;;;;;
09.05.2022;81696;-21;-0,025698447079555;;;;;;;;;
06.05.2022;81717;2;0,00244753105305024;;;;;;;;;
05.05.2022;81715;-1;-0,00122375055068775;;;;;;;;;
04.05.2022;81716;-4;-0,00489476260401371;;;;;;;;;
03.05.2022;81720;-26;-0,0318058375945;;;;;;;;;
29.04.2022;81746;-4;-0,00489296636085627;;;;;;;;;
28.04.2022;81750;1;0,00122325655359699;;;;;;;;;
27.04.2022;81749;-3;-0,0036696349936393;;;;;;;;;
26.04.2022;81752;-3;-0,00366950033637086;;;;;;;;;
25.04.2022;81755;-15;-0,0183441359911948;;;;;;;;;
22.04.2022;81770;-4;-0,00489153031525913;;;;;;;;;
21.04.2022;81774;-1;-0,00122286762457964;;;;;;;;;
20.04.2022;81775;-4;-0,00489123124518519;;;;;;;;;
19.04.2022;81779;-21;-0,0256723716381418;;;;;;;;;
14.04.2022;81800;-3;-0,00366734716330697;;;;;;;;;
13.04.2022;81803;2;0,00244495788560042;;;;;;;;;
12.04.2022;81801;-3;-0,00366730233240428;;;;;;;;;
11.04.2022;81804;-13;-0,0158891183983769;;;;;;;;;
08.04.2022;81817;-3;-0,00366658518699584;;;;;;;;;
07.04.2022;81820;0;0;;;;;;;;;
06.04.2022;81820;-3;-0,00366645075345563;;;;;;;;;
05.04.2022;81823;1;0,00122216518784679;;;;;;;;;
04.04.2022;81822;-16;-0,0195508199125101;;;;;;;;;
01.04.2022;81838;-3;-0,00366564435918427;;;;;;;;;
31.03.2022;81841;4;0,0048877647030072;;;;;;;;;
30.03.2022;81837;-3;-0,00366568914956012;;;;;;;;;
29.03.2022;81840;-3;-0,00366555478171621;;;;;;;;;
28.03.2022;81843;-16;-0,0195458043709305;;;;;;;;;
25.03.2022;81859;1;0,00122162769674314;;;;;;;;;
24.03.2022;81858;-1;-0,00122161277318316;;;;;;;;;
23.03.2022;81859;-3;-0,00366470401407246;;;;;;;;;
22.03.2022;81862;-3;-0,00366456971843889;;;;;;;;;
21.03.2022;81865;;;;;;;;;;;
18.03.2022;81881;;;;;;;;;;;
17.03.2022;81880;;;;;;;;;;;
16.03.2022;81881;;;;;;;;;;;
15.03.2022;81884;;;;;;;;;;;
14.03.2022;81886;;;;;;;;;;;
11.03.2022;81900;;;;;;;;;;;
10.03.2022;81900;;;;;;;;;;;
09.03.2022;81750;;;;;;;;;;;
08.03.2022;81499;;;;;;;;;;;
07.03.2022;78999;;;;;;;;;;;
04.03.2022;75503;;;;;;;;;;;
03.03.2022;75500;;;;;;;;;;;
02.03.2022;73690;;;;;;;;;;;
01.03.2022;73704;;;;;;;;;;;
28.02.2022;73718;;;;;;;;;;;
25.02.2022;73721;;;;;;;;;;;
24.02.2022;73722;;;;;;;;;;;
23.02.2022;73005;;;;;;;;;;;
22.02.2022;73002;;;;;;;;;;;
21.02.2022;72499;;;;;;;;;;;
18.02.2022;72502;;;;;;;;;;;
17.02.2022;70725;;;;;;;;;;;
16.02.2022;70715;;;;;;;;;;;
15.02.2022;70711;;;;;;;;;;;
14.02.2022;70717;;;;;;;;;;;
11.02.2022;70721;;;;;;;;;;;
10.02.2022;70721;;;;;;;;;;;
09.02.2022;70714;;;;;;;;;;;
08.02.2022;70710;;;;;;;;;;;
07.02.2022;70716;;;;;;;;;;;
04.02.2022;70720;;;;;;;;;;;
03.02.2022;70719;;;;;;;;;;;
02.02.2022;70709;;;;;;;;;;;
01.02.2022;70705;;;;;;;;;;;
31.01.2022;70714;;;;;;;;;;;
28.01.2022;70714;;;;;;;;;;;
27.01.2022;70714;;;;;;;;;;;
26.01.2022;70706;;;;;;;;;;;
25.01.2022;70704;;;;;;;;;;;
24.01.2022;71700;;;;;;;;;;;
21.01.2022;71644;;;;;;;;;;;
20.01.2022;71649;;;;;;;;;;;
