"";"Date";"CODALY";"CUDALY";"LIDALY";"NIDALY";"CODALY_BD";"CUDALY_BD";"LIDALY_BD";"NIDALY_BD"
"1153";2022-06-10;33,067;4,301;70,824;12,332;0;0;1;0
"1154";2022-06-13;32,847;4,2195;70,44;11,72;0;0;0;0
"1155";2022-06-14;32,847;4,138;70,903;11,411;0;0;1;0
"1156";2022-06-15;32,847;4,158;71,213;11,684;0;0;1;0
"1157";2022-06-16;32,847;4,106;71,097;11,417;0;0;1;0
"1158";2022-06-17;32,84;4,0175;71,228;11,603;0;0;1;0
"1159";2022-06-20;32,84;4,002;71,391;11,644;0;0;1;0
"1160";2022-06-21;32,84;4,034;71,274;11,746;0;0;1;0
"1161";2022-06-22;32,84;3,9545;71,151;11,063;0;0;0;0
"1162";2022-06-23;32,84;3,758;71,208;10,883;0;0;1;0
"1163";2022-06-24;32,84;3,76;71,295;10,142;0;0;1;0
"1164";2022-06-27;32,414;3,7455;71,373;10,363;0;0;0;0
"1165";2022-06-28;31,96;3,8115;71,295;10,487;0;0;1;0
"1166";2022-06-29;31,96;3,776;71,319;10,773;0;0;1;0
"1167";2022-06-30;31,96;3,7035;71,238;10,271;0;0;1;0
"1168";2022-07-01;29,685;3,619;70,947;9,8729;0;0;0;0
"1169";2022-07-04;29,685;3,576;71,042;10,182;0;0;0;0
"1170";2022-07-05;29,685;3,4225;70,912;10,243;0;0;0;0
"1171";2022-07-06;27,424;3,423;70,869;9,8774;0;0;0;0
"1172";2022-07-07;27,42;3,558;70,947;9,7377;0;0;0;0
"1173";2022-07-08;27,417;3,532;70,954;9,7575;0;0;1;0
"1174";2022-07-11;27,417;3,443;70,845;9,8833;0;0;0;0
"1175";2022-07-12;27,417;3,296;70,731;9,6706;0;0;0;0
"1176";2022-07-13;27,417;3,344;70,684;9,5679;0;0;0;0
"1177";2022-07-14;27,417;3,203;70,404;8,7754;0;0;0;0
"1178";2022-07-15;25,149;3,2345;70,398;8,7693;0;0;0;0
"1179";2022-07-18;22,888;3,3275;70,591;9,346;0;0;0;0
"1180";2022-07-19;22,888;3,2905;70,536;9,3179;0;0;0;0
"1181";2022-07-20;22,888;3,307;70,393;9,5841;0;0;0;0
"1182";2022-07-21;22,888;3,297;70,238;9,7209;0;0;0;0
"1183";2022-07-22;22,888;3,3485;70,358;10,015;0;0;0;0
"1184";2022-07-25;22,888;3,365;70,454;10,057;0;0;0;0
"1185";2022-07-26;22,888;3,3793;70,332;9,7581;0;0;0;0
"1186";2022-07-27;22,888;3,4249;70,586;9,8674;0;0;1;0
"1187";2022-07-28;22,888;3,4744;70,581;9,926;0;0;1;0
"1188";2022-07-29;22,888;3,584;70,749;10,695;0;0;1;0
"1189";2022-08-01;22,888;3,5264;70,529;10,669;0;0;1;0
"1190";2022-08-02;22,888;3,4905;70,506;10,176;0;0;1;0
"1191";2022-08-03;22,888;3,4715;70,556;10,104;0;0;0;0
"1192";2022-08-04;22,428;3,4924;70,517;10,041;0;0;0;0
"1193";2022-08-05;22,428;3,553;70,597;10,048;0;0;0;0
"1194";2022-08-08;22,428;3,5853;70,498;9,8039;0;0;0;0
"1195";2022-08-09;22,428;3,5802;70,551;9,7477;0;0;1;0
"1196";2022-08-10;21,525;3,6411;70,568;10,17;0;0;1;0
"1197";2022-08-11;21,525;3,7113;70,706;10,698;0;0;1;0
"1198";2022-08-12;21,525;3,6835;70,822;10,416;0;0;1;0
"1199";2022-08-15;21,298;3,616;70,662;9,9508;0;0;1;0
"1200";2022-08-16;21,298;3,6316;70,491;10,051;0;0;0;0
"1201";2022-08-17;22,432;3,5866;70,719;9,8915;1;0;1;0
"1202";2022-08-18;22,432;3,6516;70,644;9,8448;0;0;0;0
"1203";2022-08-19;22,432;3,6882;70,476;10,059;0;0;0;0
"1204";2022-08-22;22,432;3,6576;70,222;10,094;0;0;0;0
"1205";2022-08-23;22,432;3,6958;71,207;9,8231;0;0;1;0
"1206";2022-08-24;23,566;3,648;71,71;9,6445;0;0;1;0
"1207";2022-08-25;23,566;3,7133;71,874;9,7876;0;0;1;0
"1208";2022-08-26;23,566;3,7032;71,762;9,7704;0;0;1;0
"1209";2022-08-29;23,566;3,6155;71,217;9,7704;0;0;1;0
"1210";2022-08-30;23,566;3,5527;71,374;9,6493;0;0;1;0
"1211";2022-08-31;23,566;3,5177;71,429;9,672;0;0;0;0
"1212";2022-09-01;23,566;3,4183;71,386;9,1846;0;0;0;0
"1213";2022-09-02;23,566;3,4143;71,299;9,2878;0;0;0;0
"1214";2022-09-05;23,566;3,454;71,333;9,7178;0;0;1;0
"1215";2022-09-06;23,566;3,4493;71,045;9,7668;0;0;0;0
"1216";2022-09-07;23,566;3,4414;71,005;9,7622;0;0;0;0
"1217";2022-09-08;23,566;3,5455;71,291;9,8502;0;0;0;0
"1218";2022-09-09;23,566;3,581;71,558;10,414;0;0;1;0
"1219";2022-09-12;23,566;3,6319;71,825;11,13;0;0;1;0
"1220";2022-09-13;23,566;3,5604;71,833;11,003;0;0;1;0
"1221";2022-09-14;23,566;3,5451;71,474;10,97;0;0;1;0
"1222";2022-09-15;23,566;3,5151;71,167;10,476;0;0;0;0
"1223";2022-09-16;23,566;3,561;70,972;10,99;0;0;0;0
"1224";2022-09-19;23,566;3,5422;71,354;11,138;0;0;0;0
"1225";2022-09-20;23,566;3,526;71,37;11,3;0;0;0;0
"1226";2022-09-21;23,566;3,497;71,024;11,286;0;0;0;0
"1227";2022-09-22;23,566;3,4893;70,961;11,105;0;0;0;0
"1228";2022-09-23;23,566;3,3621;70,443;10,568;0;0;0;0
"1229";2022-09-26;23,566;3,299;70,032;9,9967;0;0;0;0
"1230";2022-09-27;23,566;3,3028;69,937;9,8534;0;0;0;0
"1231";2022-09-28;23,566;3,3894;70,564;9,8396;0;0;0;0
"1232";2022-09-29;23,566;3,4323;71,61;10,092;0;0;1;0
"1233";2022-09-30;23,566;3,442;71,738;9,5309;0;0;1;0
"1234";2022-10-03;23,566;3,4374;71,755;9,5896;0;0;1;0
"1235";2022-10-04;23,566;3,5221;71,755;9,9491;0;0;1;0
"1236";2022-10-05;23,566;3,5253;71,755;10,193;0;0;1;0
"1237";2022-10-06;23,566;3,4648;71,755;10,281;0;0;1;0
"1238";2022-10-07;23,566;3,4067;71,755;10,145;0;0;1;0
"1239";2022-10-10;23,566;3,4612;71,386;10,107;0;0;0;0
"1240";2022-10-11;23,566;3,4527;72,214;9,9405;0;0;1;0
"1241";2022-10-12;23,566;3,4343;72,861;10,043;0;0;1;0
"1242";2022-10-13;23,566;3,4952;72,751;10,115;0;0;1;0
"1243";2022-10-14;23,566;3,4505;72,61;9,8252;0;0;1;0
"1244";2022-10-17;23,566;3,4553;74,643;9,7119;0;0;1;0
"1245";2022-10-18;23,566;3,4123;75,355;9,8606;0;0;1;0
"1246";2022-10-19;23,566;3,3645;75,057;9,8965;0;0;1;0
"1247";2022-10-20;23,566;3,4472;75,115;10,018;0;0;1;0
"1248";2022-10-21;23,566;3,5151;74,865;9,9105;0;0;1;0
"1249";2022-10-24;23,566;3,4703;76,075;10,048;0;0;1;0
"1250";2022-10-25;23,566;3,4471;75,594;10,07;0;0;1;0
"1251";2022-10-26;23,566;3,5879;76,968;10,233;0;0;1;0
"1252";2022-10-27;23,566;3,5309;77,81;10,103;0;0;1;0
"1253";2022-10-28;23,566;3,466;77,57;9,9883;0;0;1;0
"1254";2022-10-31;23,566;3,4189;77,321;9,8452;0;0;1;0
"1255";2022-11-01;23,566;3,5107;77,807;10,665;0;0;1;0
"1256";2022-11-02;23,566;3,5031;78,613;10,915;0;0;1;0
"1257";2022-11-03;23,566;3,4554;78,238;10,298;0;0;1;0
"1258";2022-11-04;23,566;3,7145;80,15;10,76;0;0;1;0
"1259";2022-11-07;23,566;3,6228;81,275;10,564;0;0;1;0
"1260";2022-11-08;23,566;3,677;81,68;10,844;0;0;1;0
"1261";2022-11-09;23,566;3,7072;81,689;11,156;0;0;1;0
"1262";2022-11-10;23,566;3,804;81,697;11,727;0;0;1;0
"1263";2022-11-11;23,566;3,9702;83,361;12,182;0;0;1;0
"1264";2022-11-14;23,566;3,8635;84,552;13,048;0;0;1;0
"1265";2022-11-15;23,566;3,8378;84,802;13,689;0;0;1;0
"1266";2022-11-16;23,566;3,7705;84,388;12,591;0;0;1;0
"1267";2022-11-17;23,566;3,686;82,822;11,308;0;0;1;0
"1268";2022-11-18;23,566;3,6398;83,246;11,454;0;0;0;0
"1269";2022-11-21;23,566;3,5768;82,54;11,262;0;0;0;0
"1270";2022-11-22;23,566;3,6113;82,857;11,746;0;0;0;0
"1271";2022-11-23;23,566;3,6208;82,556;11,863;0;0;0;0
"1272";2022-11-24;23,566;3,6276;82,601;11,787;0;0;0;0
"1273";2022-11-25;23,566;3,6085;81,201;11,478;0;0;0;0
"1274";2022-11-28;23,566;3,6043;80,225;11,572;0;0;0;0
"1275";2022-11-29;23,566;3,6434;80,578;12,131;0;0;0;0
"1276";2022-11-30;23,566;3,7597;81,602;12,198;0;0;0;0
"1277";2022-12-01;23,566;3,7835;81,625;12,472;0;0;0;0
"1278";2022-12-02;23,566;3,848;82,297;13,041;0;0;1;0
"1279";2022-12-05;23,566;3,8715;83,119;12,953;0;0;1;0
"1280";2022-12-06;23,566;3,786;82,622;13,219;0;0;1;0
"1281";2022-12-07;23,566;3,8528;82,04;14,189;0;0;1;0
"1282";2022-12-08;23,566;3,8914;82,105;13,398;0;0;1;0
"1283";2022-12-09;23,566;3,876;82,135;13,249;0;0;0;0
"1284";2022-12-12;23,566;3,801;81,505;13,256;0;0;0;0
"1285";2022-12-13;23,566;3,8437;81,278;12,704;0;0;0;0
"1286";2022-12-14;23,566;3,8808;81,06;12,765;0;0;0;0
"1287";2022-12-15;23,566;3,7626;80,881;12,747;0;0;0;0
"1288";2022-12-16;23,566;3,7615;80,679;12,761;0;0;0;0
"1289";2022-12-19;23,566;3,765;79,519;12,28;0;0;0;0
"1290";2022-12-20;23,566;3,794;79,42;12,791;0;0;0;0
"1291";2022-12-21;23,566;3,8103;79,317;13,35;0;0;0;0
"1292";2022-12-22;23,566;3,752;78,424;13,188;0;0;0;0
"1293";2022-12-23;23,566;3,803;78,376;13,325;0;0;0;0
"1294";2022-12-26;23,566;3,864;76,978;13,325;0;0;0;0
"1295";2022-12-27;23,566;3,8401;77,032;13,325;0;0;0;0
"1296";2022-12-28;23,566;3,82;76,341;13,714;0;0;0;0
"1297";2022-12-29;23,566;3,8274;76,474;13,643;0;0;0;0
"1298";2022-12-30;23,566;3,8055;77,189;13,556;0;0;0;0
"1299";2023-01-03;22,886;3,7758;75,186;14,042;0;0;0;0
"1300";2023-01-04;22,886;3,7451;75,459;13,434;0;0;0;0
"1301";2023-01-05;22,68;3,824;75,584;12,519;0;0;0;0
"1302";2023-01-06;22,226;3,9085;75,715;12,657;0;0;0;0
"1303";2023-01-09;22,114;3,9916;74,082;12,344;0;0;0;0
"1304";2023-01-10;22,226;4,0679;74,086;12,353;0;0;0;0
"1305";2023-01-11;22,247;4,161;74,165;12,173;0;0;0;0
"1306";2023-01-12;22,226;4,1659;74,442;12,169;0;0;0;0
"1307";2023-01-13;22,226;4,2148;71,742;12,065;0;0;0;0
"1308";2023-01-16;22,229;4,1357;71,373;12,259;0;0;0;0
"1309";2023-01-17;22,227;4,2134;71,373;12,013;0;0;0;0
"1310";2023-01-18;22,226;4,2095;70,706;12,542;0;0;0;0
"1311";2023-01-19;22,226;4,2354;70,374;12,919;0;0;0;0
"1312";2023-01-20;22,226;4,2485;70,407;12,946;0;0;0;0
"1313";2023-01-23;22,226;4,2462;70,296;12,653;0;0;0;0
"1314";2023-01-24;22,226;4,2416;70,296;12,955;0;0;0;0
"1315";2023-01-25;22,226;4,2461;70,296;13,133;0;0;0;0
"1316";2023-01-26;22,226;4,2637;70,296;13,242;0;0;0;0
"1317";2023-01-27;22,226;4,2215;70,296;13,006;0;0;0;0
"1318";2023-01-30;22,226;4,1992;70,735;13,162;0;0;1;0
"1319";2023-01-31;22,226;4,2176;70,678;13,677;0;0;1;0
"1320";2023-02-01;18,908;4,1072;70,384;13,196;0;0;1;0
"1321";2023-02-02;18,908;4,1137;70,27;13,431;0;0;0;0
"1322";2023-02-03;17,654;4,063;70,131;12,894;0;0;0;0
"1323";2023-02-06;17,654;4,0403;69,683;12,271;0;0;0;0
"1324";2023-02-07;17,654;4,0565;69,623;12,266;0;0;0;0
"1325";2023-02-08;17,654;4,0606;69,628;12,334;0;0;0;0
"1326";2023-02-09;17,654;4,0958;69,723;13,132;0;0;0;0
"1327";2023-02-10;17,654;4,0275;69,349;12,508;0;0;0;0
"1328";2023-02-13;17,654;4,083;69,239;11,979;0;0;0;0
"1329";2023-02-14;16,189;4,1071;69,349;11,896;0;0;0;0
"1330";2023-02-15;16,189;4,0646;69,052;11,752;0;0;0;0
"1331";2023-02-16;16,189;4,1556;68,927;11,915;0;0;0;0
"1332";2023-02-17;16,189;4,1362;68,691;11,599;0;0;0;0
"1333";2023-02-20;16,189;4,1822;62,327;12,121;0;0;0;0
"1334";2023-02-21;16,189;4,2097;61,41;12,193;0;0;0;0
"1335";2023-02-22;15,504;4,1731;60,573;11,893;0;0;0;0
"1336";2023-02-23;15,315;4,0556;58,783;11,38;0;0;0;0
"1337";2023-02-24;15,504;3,952;56,67;11,041;0;0;0;0
"1338";2023-02-27;15,504;4,0078;55,015;11,477;0;0;0;0
"1339";2023-02-28;15,504;4,0977;55,133;11,154;0;0;0;0
"1340";2023-03-01;15,504;4,1629;55,713;11,193;0;0;0;0
"1341";2023-03-02;15,504;4,0722;52,894;10,967;1;0;0;0
"1342";2023-03-03;15,504;4,078;52,476;11,061;0;0;0;0
"1343";2023-03-06;15,504;4,0789;51,539;10,979;0;0;0;0
"1344";2023-03-07;15,504;3,9848;51,545;10,85;0;0;0;0
"1345";2023-03-08;15,504;4,0482;51,387;10,773;0;0;0;0
"1346";2023-03-09;15,504;4,0281;51,323;10,458;0;0;0;0
"1347";2023-03-10;15,504;4,0455;48,561;10,201;0;0;0;0
"1348";2023-03-13;15,504;4,0709;48,474;10,4;0;0;0;0
"1349";2023-03-14;15,504;4,0047;48,411;10,356;0;0;0;0
"1350";2023-03-15;15,504;3,8981;47,45;10,336;0;0;0;0
"1351";2023-03-16;15,504;3,879;47,498;10,441;0;0;0;0
"1352";2023-03-17;15,504;3,9135;46,412;10,499;0;0;0;0
"1353";2023-03-20;15,504;3,9716;44,694;10,231;0;0;0;0
"1354";2023-03-21;15,504;4,0236;43,569;10,096;0;0;0;0
"1355";2023-03-22;15,504;4,0567;42,493;10,037;0;0;0;0
"1356";2023-03-23;15,504;4,1292;42,829;10,1;0;0;0;0
"1357";2023-03-24;15,504;4,1015;40,237;10,554;0;0;0;0
"1358";2023-03-27;15,504;4,1183;39,018;10,734;0;0;0;0
"1359";2023-03-28;15,617;4,0917;37,877;10,842;0;0;0;0
"1360";2023-03-29;15,844;4,0858;37,84;10,69;0;0;0;0
"1361";2023-03-30;15,844;4,1005;35,386;10,436;0;0;0;0
"1362";2023-03-31;15,844;4,0876;34,401;10,728;0;0;0;0
"1363";2023-04-03;15,844;4,0489;33,332;10,514;0;0;0;0
"1364";2023-04-04;15,844;3,9902;32,47;10,392;0;0;0;0
"1365";2023-04-05;15,844;4,0046;31,616;10,203;0;0;0;0
"1366";2023-04-06;15,844;4,026;31,645;10,277;0;0;0;0
"1367";2023-04-07;15,844;4,012;31,596;10,277;0;0;0;0
"1368";2023-04-10;15,844;3,9848;31,625;10,277;0;0;0;0
"1369";2023-04-11;15,844;4,0487;30,864;10,552;0;0;0;0
"1370";2023-04-12;15,844;4,0836;30,872;10,607;0;0;0;0
"1371";2023-04-13;15,844;4,1354;29,441;10,682;0;0;0;0
"1372";2023-04-14;15,844;4,1075;28,815;10,898;0;0;0;0
"1373";2023-04-17;15,844;4,0747;28,019;11,174;0;0;0;0
"1374";2023-04-18;15,844;4,091;27,271;11,609;0;0;0;0
"1375";2023-04-19;15,844;4,0692;26,462;11,53;0;0;0;0
"1376";2023-04-20;15,844;4,0329;26,525;11,305;0;0;0;0
"1377";2023-04-21;15,844;3,978;25,769;11,065;0;0;0;0
"1378";2023-04-24;15,844;3,9623;25,027;11,114;0;0;0;0
"1379";2023-04-25;15,844;3,8472;24,922;10,554;0;0;0;0
"1380";2023-04-26;15,844;3,8548;23,905;10,72;0;0;0;0
"1381";2023-04-27;15,844;3,8773;23,902;10,914;0;0;0;0
"1382";2023-04-28;15,844;3,87;24,931;10,982;0;0;0;0
"1383";2023-05-01;15,844;3,9123;24,934;10,982;0;0;0;0
"1384";2023-05-02;15,844;3,8456;25,657;11,317;0;0;1;0
"1385";2023-05-03;15,844;3,8346;25,657;11,199;0;0;1;0
"1386";2023-05-04;15,844;3,8576;25,682;10,869;0;0;1;0
"1387";2023-05-05;15,844;3,8715;25,69;11,089;0;0;1;0
"1388";2023-05-08;15,844;3,9163;26,383;11,089;0;0;1;0
"1389";2023-05-09;15,844;3,885;27,812;10,618;0;0;1;0
"1390";2023-05-10;15,844;3,8176;28,523;10,183;0;0;1;0
"1391";2023-05-11;15,844;3,6958;28,47;9,8443;0;0;1;0
"1392";2023-05-12;15,844;3,7165;29,126;10,029;0;0;1;0
"1393";2023-05-15;15,844;3,7248;29,847;9,7453;0;0;1;0
"1394";2023-05-16;15,844;3,6497;31,227;9,5191;0;0;1;0
"1395";2023-05-17;15,844;3,7511;32,519;9,623;0;0;1;0
"1396";2023-05-18;15,844;3,678;32,373;9,4403;0;0;1;0
"1397";2023-05-19;15,844;3,7225;32,442;9,603;0;0;1;0
"1398";2023-05-22;15,844;3,6718;32,363;9,6493;0;0;1;0
"1399";2023-05-23;15,844;3,6371;32,25;9,452;0;0;1;0
"1400";2023-05-24;13,696;3,5532;32,276;9,3086;0;0;0;0
"1401";2023-05-25;13,689;3,5996;32,172;9,5497;0;0;0;0
"1402";2023-05-26;13,392;3,6589;32,24;9,5411;0;0;0;0
"1403";2023-05-29;13,392;3,6636;42,044;9,5411;0;0;1;0
"1404";2023-05-30;13,392;3,6473;42,023;9,4644;0;0;0;0
"1405";2023-05-31;13,392;3,6575;41,856;9,2683;0;0;0;0
"1406";2023-06-01;13,392;3,7053;41,837;9,6094;0;0;0;0
"1407";2023-06-02;13,392;3,7225;42,098;9,5667;0;0;0;0
"1408";2023-06-05;13,392;3,7651;41,803;9,4211;0;0;0;0
"1409";2023-06-06;13,392;3,7692;41,802;9,4556;0;0;0;0
"1410";2023-06-07;13,392;3,7487;41,827;9,6656;0;0;0;0
"1411";2023-06-08;13,392;3,7971;41,732;9,5304;0;0;0;0
"1412";2023-06-09;13,392;3,7765;41,735;9,5395;0;0;0;0
"1413";2023-06-12;13,392;3,7481;43,75;9,3721;0;0;0;0
"1414";2023-06-13;13,392;3,8261;43,706;9,9246;0;0;0;0
"1415";2023-06-14;13,392;3,8719;43,654;10,268;0;0;0;0
"1416";2023-06-15;13,392;3,8856;43,637;10,388;0;0;0;0
"1417";2023-06-16;13,392;3,8845;43,863;10,413;0;0;0;0
"1418";2023-06-19;13,392;3,8677;43,657;10,161;0;0;0;0
"1419";2023-06-20;13,392;3,871;43,546;9,9423;0;0;0;0
"1420";2023-06-21;13,392;3,9081;43,479;9,5554;0;0;0;0
"1421";2023-06-22;13,392;3,8818;43,244;9,5334;0;0;0;0
"1422";2023-06-23;13,392;3,8131;43,244;9,5785;0;0;0;0
"1423";2023-06-26;13,392;3,7801;42,926;9,1129;0;0;0;0
"1424";2023-06-27;13,392;3,7746;43,031;9,3354;0;0;0;0
"1425";2023-06-28;13,392;3,7139;42,434;9,0065;0;0;0;0
"1426";2023-06-29;14,234;3,6717;42,501;9,2796;0;0;0;0
"1427";2023-06-30;15,159;3,7462;42,305;9,2288;0;0;0;0
"1428";2023-07-03;15,159;3,7802;42,42;9,256;0;0;0;0
"1429";2023-07-04;15,159;3,7689;42,598;9,2233;0;0;0;0
"1430";2023-07-05;15,159;3,7491;42,452;9,5393;0;0;0;0
"1431";2023-07-06;15,159;3,7278;42,52;9,5361;0;0;0;0
"1432";2023-07-07;15,159;3,7712;42,504;9,3467;0;0;0;0
"1433";2023-07-10;15,159;3,7688;42,488;9,442;0;0;0;0
"1434";2023-07-11;15,159;3,7462;42,701;9,2991;0;0;0;0
"1435";2023-07-12;15,159;3,8479;42,753;9,7361;0;0;0;0
"1436";2023-07-13;15,159;3,9284;42,928;9,5626;0;0;0;0
"1437";2023-07-14;15,159;3,9122;43,093;9,7071;0;0;0;0
"1438";2023-07-17;15,159;3,8381;42,917;9,4393;0;0;0;0
"1439";2023-07-18;15,159;3,815;42,857;9,4529;0;0;0;0
"1440";2023-07-19;15,159;3,799;41,487;9,3717;0;0;0;0
"1441";2023-07-20;15,159;3,8067;41,795;9,5477;0;0;0;0
"1442";2023-07-21;15,159;3,796;41,716;9,3161;0;0;0;0
"1443";2023-07-24;15,159;3,8339;40,979;9,6157;0;0;0;0
"1444";2023-07-25;15,159;3,9104;41,232;10,07;0;0;0;0
"1445";2023-07-26;15,159;3,8774;40,197;9,6797;0;0;0;0
"1446";2023-07-27;15,159;3,851;39,529;9,7336;0;0;0;0
"1447";2023-07-28;15,159;3,917;38,773;10,015;0;0;0;0
"1448";2023-07-31;15,159;3,9987;37,695;10,014;0;0;0;0
"1449";2023-08-01;15,159;3,8937;36,906;10,044;0;0;0;0
"1450";2023-08-02;15,159;3,8326;36,856;9,6792;0;0;0;0
"1451";2023-08-03;15,159;3,8831;36,882;9,6928;0;0;0;0
"1452";2023-08-04;15,159;3,825;36,808;9,5626;0;0;0;0
"1453";2023-08-07;15,159;3,8161;36,79;9,4633;0;0;0;0
"1454";2023-08-08;15,159;3,747;36,646;9,3408;0;0;0;0
"1455";2023-08-09;15,159;3,7651;36,014;9,2104;0;0;0;0
"1456";2023-08-10;15,159;3,7409;35,304;9,1503;0;0;0;0
"1457";2023-08-11;15,159;3,7191;35,189;9,0505;0;0;0;0
"1458";2023-08-14;15,159;3,7296;35,055;8,9761;0;0;0;0
"1459";2023-08-15;15,159;3,6555;34,928;8,8446;0;0;0;0
"1460";2023-08-16;15,159;3,6489;34,875;8,8587;0;0;0;0
"1461";2023-08-17;15,159;3,6825;32,198;9,0841;0;0;0;0
"1462";2023-08-18;15,159;3,7072;32,177;9,0297;0;0;0;0
"1463";2023-08-21;15,159;3,7181;29,859;9,0108;0;0;0;0
"1464";2023-08-22;15,159;3,7489;29,829;9,1911;0;0;0;0
"1465";2023-08-23;15,159;3,8063;29,833;9,3993;0;0;0;0
"1466";2023-08-24;15,159;3,7611;29,877;9,3535;0;0;0;0
"1467";2023-08-25;15,159;3,7701;29,839;9,3513;0;0;0;0
"1468";2023-08-28;15,159;3,7621;29,821;9,3513;0;0;0;0
"1469";2023-08-29;15,159;3,7844;28,996;9,2923;0;0;0;0
"1470";2023-08-30;15,159;3,7872;29,015;9,2611;0;0;0;0
"1471";2023-08-31;15,159;3,7816;29,024;9,1113;0;0;0;0
"1472";2023-09-01;15,159;3,8045;27,772;9,476;0;0;0;0
"1473";2023-09-04;15,159;3,7986;27,715;9,4538;0;0;0;0
"1474";2023-09-05;15,159;3,8033;27,588;9,4531;0;0;0;0
"1475";2023-09-06;15,159;3,7439;27,59;8,256;0;0;0;0
"1476";2023-09-07;15,159;4,2749;10,297;7,0148;0;0;0;0
"1477";2023-09-08;15,159;4,2749;10,297;7,0148;0;0;0;0
"1478";2023-09-11;15,159;3,848;23,25;8,614;0;0;0;0
"1479";2023-09-12;15,159;3,779;25,334;8,9283;0;0;0;0
"1480";2023-09-13;15,159;3,7602;26,028;9,0074;0;0;0;0
"1481";2023-09-14;15,159;3,7783;25,625;9,114;0;0;0;0
"1482";2023-09-15;15,159;3,7645;25,628;8,9233;0;0;0;0
"1483";2023-09-18;15,159;3,7295;25,425;8,8977;0;0;0;0
"1484";2023-09-19;15,159;3,7223;25,03;8,9227;0;0;0;0
"1485";2023-09-20;15,159;3,7297;24,473;8,7661;0;0;0;0
"1486";2023-09-21;15,159;3,6762;24,434;8,5586;0;0;0;0
"1487";2023-09-22;15,159;3,6711;24,439;8,6967;0;0;0;0
"1488";2023-09-25;15,159;3,6437;23,599;8,5543;0;0;0;0
"1489";2023-09-26;15,159;3,6189;23,189;8,4468;0;0;0;0
"1490";2023-09-27;15,159;3,603;23,184;8,5022;0;0;0;0
"1491";2023-09-28;15,159;3,6823;22,797;8,4522;0;0;0;0
"1492";2023-09-29;15,159;3,7279;22,814;8,3642;0;0;0;0
"1493";2023-10-02;15,159;3,6353;22,814;8,3851;0;0;0;0
"1494";2023-10-03;15,159;3,6146;22,813;8,369;0;0;0;0
"1495";2023-10-04;15,159;3,5616;22,814;8,3657;0;0;0;0
"1496";2023-10-05;15,159;3,5482;22,813;8,2669;0;0;0;0
"1497";2023-10-06;15,159;3,635;22,814;8,3054;0;0;0;0
"1498";2023-10-09;15,159;3,6609;22,836;8,4636;0;0;0;0
"1499";2023-10-10;15,159;3,6122;22,811;8,3457;0;0;0;0
"1500";2023-10-11;15,159;3,6087;22,801;8,2037;0;0;0;0
"1501";2023-10-12;15,159;3,5821;22,809;8,3742;0;0;0;0
"1502";2023-10-13;15,159;3,5753;22,786;8,47;0;0;0;0
"1503";2023-10-16;15,159;3,5744;22,769;8,2936;0;0;0;0
"1504";2023-10-17;15,159;3,5711;23,589;8,3141;0;0;0;0
"1505";2023-10-18;15,159;3,5887;23,857;8,3157;0;0;0;0
"1506";2023-10-19;15,159;3,5908;23,855;8,3493;0;0;0;0
"1507";2023-10-20;15,159;3,527;23,441;8,2926;0;0;0;0
"1508";2023-10-23;15,159;3,5623;23,441;8,3488;0;0;0;0
"1509";2023-10-24;15,159;3,624;22,504;8,1408;0;0;0;0
"1510";2023-10-25;15,159;3,5718;22,482;8,1837;0;0;0;0
"1511";2023-10-26;15,159;3,5746;22,613;8,2032;0;0;0;0
"1512";2023-10-27;15,159;3,6249;22,477;8,0962;0;0;0;0
"1513";2023-10-30;15,159;3,6446;22,346;8,2336;0;0;0;0
"1514";2023-10-31;15,159;3,6395;22,349;8,2858;0;0;0;0
"1515";2023-11-01;15,159;3,6417;22,339;8,1207;0;0;0;0
"1516";2023-11-02;15,159;3,678;22,345;8,069;0;0;0;0
"1517";2023-11-03;15,159;3,6745;22,38;8,0531;0;0;0;0
"1518";2023-11-06;15,159;3,6998;22,351;8,1576;0;0;0;0
"1519";2023-11-07;15,159;3,6695;22,172;8,2554;0;0;0;0
"1520";2023-11-08;15,159;3,6198;21,63;8,0132;0;0;0;0
"1521";2023-11-09;15,159;3,633;21,07;8,1003;0;0;0;0
"1522";2023-11-10;15,159;3,5947;20,783;7,9757;0;0;0;0
"1523";2023-11-13;15,159;3,657;20,368;7,7226;0;0;0;0
"1524";2023-11-14;15,159;3,6728;20,372;7,7868;0;0;0;0
"1525";2023-11-15;15,159;3,7205;20,507;7,8249;0;0;0;0
"1526";2023-11-16;15,159;3,7028;19,93;7,7945;0;0;0;0
"1527";2023-11-17;15,159;3,7375;19,758;7,6145;0;0;0;0
"1528";2023-11-20;15,159;3,8005;19,868;7,5625;0;0;0;0
"1529";2023-11-21;15,159;3,8156;19,683;7,5845;0;0;0;0
"1530";2023-11-22;15,159;3,7731;19,23;7,5999;0;0;0;0
"1531";2023-11-23;15,159;3,7699;18,695;7,3466;0;0;0;0
"1532";2023-11-24;15,159;3,7873;18,242;7,4308;0;0;0;0
"1533";2023-11-27;15,159;3,7565;17,685;7,2153;0;0;0;0
"1534";2023-11-28;15,159;3,8021;17,684;7,1863;0;0;0;0
"1535";2023-11-29;15,159;3,7994;17,748;7,665;0;0;0;0
"1536";2023-11-30;15,159;3,8159;16,605;7,4562;0;0;0;0
