Date;Price
02-Dec-2021;148,320
01-Dec-2021;149,270
30. Nov 21;148,940
29. Nov 21;149,070
26. Nov 21;152,100
25. Nov 21;154,780
24. Nov 21;152,370
23. Nov 21;151,280
22. Nov 21;147,980
19. Nov 21;144,700
18. Nov 21;141,900
17. Nov 21;142,810
16. Nov 21;144,340
15. Nov 21;146,270
12. Nov 21;146,600
11. Nov 21;145,580
10. Nov 21;143,080
09. Nov 21;144,680
08. Nov 21;143,100
05. Nov 21;141,840
04. Nov 21;142,670
03. Nov 21;144,790
02. Nov 21;143,960
01. Nov 21;145,210
29-Oct-2021;145,400
28-Oct-2021;145,240
27-Oct-2021;150,840
26-Oct-2021;152,350
25-Oct-2021;149,430
22-Oct-2021;151,410
21-Oct-2021;156,700
20-Oct-2021;149,650
19-Oct-2021;150,320
18-Oct-2021;149,640
15-Oct-2021;146,690
14-Oct-2021;144,850
13-Oct-2021;145,050
12-Oct-2021;145,620
11-Oct-2021;145,730
08-Oct-2021;143,080
30. Sep 21;140,400
29. Sep 21;141,620
28. Sep 21;142,210
27. Sep 21;145,530
24. Sep 21;145,450
23. Sep 21;144,640
22. Sep 21;144,150
17. Sep 21;144,690
16. Sep 21;147,270
15. Sep 21;147,960
14. Sep 21;147,990
13. Sep 21;152,920
10. Sep 21;153,870
09. Sep 21;149,530
08. Sep 21;147,720
07. Sep 21;146,730
06. Sep 21;147,790
03. Sep 21;147,390
02. Sep 21;148,580
01. Sep 21;149,940
31. Aug 21;149,730
30. Aug 21;145,510
27. Aug 21;142,040
26. Aug 21;144,230
25. Aug 21;143,640
24. Aug 21;142,240
23. Aug 21;140,570
20. Aug 21;139,800
19. Aug 21;141,410
18. Aug 21;144,230
17. Aug 21;146,380
16. Aug 21;147,980
13. Aug 21;148,390
12. Aug 21;147,600
11. Aug 21;141,120
10. Aug 21;139,840
09. Aug 21;141,800
06. Aug 21;145,010
05. Aug 21;143,350
04. Aug 21;143,620
03. Aug 21;144,260
02. Aug 21;146,210
30. Jul 21;147,260
29. Jul 21;146,550
28. Jul 21;145,720
27. Jul 21;146,700
26. Jul 21;145,040
23. Jul 21;141,500
22. Jul 21;138,320
21. Jul 21;138,140
20. Jul 21;138,820
19. Jul 21;142,570
16. Jul 21;140,830
15. Jul 21;138,400
14. Jul 21;139,700
13. Jul 21;140,330
12. Jul 21;140,020
09. Jul 21;139,160
08. Jul 21;136,650
07. Jul 21;135,290
06. Jul 21;137,480
05. Jul 21;136,630
02. Jul 21;134,870
01. Jul 21;135,760
30. Jun 21;136,310
29. Jun 21;136,030
28. Jun 21;137,750
25. Jun 21;137,640
24. Jun 21;134,610
23. Jun 21;133,030
22. Jun 21;130,190
21. Jun 21;128,160
18. Jun 21;127,970
17. Jun 21;128,190
16. Jun 21;130,210
15. Jun 21;131,810
11. Jun 21;134,500
10. Jun 21;131,870
09. Jun 21;132,390
08. Jun 21;130,840
07. Jun 21;130,530
04. Jun 21;130,500
03. Jun 21;133,480
02. Jun 21;132,850
01. Jun 21;132,830
31-May-2021;131,910
28-May-2021;129,940
27-May-2021;126,050
26-May-2021;125,500
25-May-2021;125,370
24-May-2021;124,260
21-May-2021;126,350
20-May-2021;128,380
19-May-2021;133,240
18-May-2021;132,880
17-May-2021;130,320
14-May-2021;128,790
13-May-2021;129,960
12-May-2021;132,110
11-May-2021;130,990
10-May-2021;133,100
07-May-2021;132,890
06-May-2021;132,010
30. Apr 21;129,850
29. Apr 21;129,770
28. Apr 21;126,570
27. Apr 21;125,140
26. Apr 21;122,450
23. Apr 21;120,080
22. Apr 21;120,480
21. Apr 21;120,160
20. Apr 21;120,980
19. Apr 21;121,460
16. Apr 21;122,720
15. Apr 21;122,100
14. Apr 21;122,000
13. Apr 21;121,670
12. Apr 21;123,000
09. Apr 21;126,480
08. Apr 21;125,450
07. Apr 21;125,350
06. Apr 21;125,660
02. Apr 21;122,870
01. Apr 21;120,920
31-Mar-2021;120,630
30-Mar-2021;123,250
29-Mar-2021;123,000
26-Mar-2021;121,450
25-Mar-2021;120,560
24-Mar-2021;121,320
23-Mar-2021;123,090
22-Mar-2021;121,950
19-Mar-2021;119,730
18-Mar-2021;120,740
17-Mar-2021;120,690
16-Mar-2021;121,230
15-Mar-2021;119,810
12-Mar-2021;121,790
11-Mar-2021;122,170
10-Mar-2021;120,810
09-Mar-2021;122,350
08-Mar-2021;123,310
05-Mar-2021;121,720
04-Mar-2021;132,350
03-Mar-2021;138,640
02-Mar-2021;137,930
01-Mar-2021;139,370
26. Feb 21;141,440
25. Feb 21;144,940
24. Feb 21;142,250
23. Feb 21;145,070
22. Feb 21;146,020
19. Feb 21;141,660
18. Feb 21;138,380
10. Feb 21;134,860
09. Feb 21;134,100
08. Feb 21;133,120
05. Feb 21;132,020
04. Feb 21;130,160
03. Feb 21;129,830
02. Feb 21;131,330
01. Feb 21;131,420
29. Jan 21;131,400
28. Jan 21;131,280
27. Jan 21;133,730
26. Jan 21;135,100
25. Jan 21;134,770
22. Jan 21;134,350
21. Jan 21;134,990
20. Jan 21;134,690
19. Jan 21;133,730
18. Jan 21;133,360
15. Jan 21;136,140
14. Jan 21;132,130
13. Jan 21;130,370
12. Jan 21;126,910
11. Jan 21;128,920
08. Jan 21;132,350
07. Jan 21;131,830
06. Jan 21;129,050
05. Jan 21;128,550
04. Jan 21;126,300
31-Dec-2020;123,770
30-Dec-2020;124,740
29-Dec-2020;127,160
28-Dec-2020;126,900
25-Dec-2020;126,010
24-Dec-2020;124,400
23-Dec-2020;122,930
22-Dec-2020;127,680
21-Dec-2020;130,760
18-Dec-2020;130,250
17-Dec-2020;129,390
16-Dec-2020;130,620
15-Dec-2020;130,540
14-Dec-2020;132,930
11-Dec-2020;128,440
10-Dec-2020;122,620
09-Dec-2020;120,570
08-Dec-2020;120,630
07-Dec-2020;119,400
04-Dec-2020;116,870
03-Dec-2020;117,570
02-Dec-2020;119,210
01-Dec-2020;118,920
30. Nov 20;121,790
27. Nov 20;121,290
26. Nov 20;118,820
25. Nov 20;119,980
24. Nov 20;119,100
23. Nov 20;118,400
20. Nov 20;116,510
19. Nov 20;115,840
18. Nov 20;115,990
17. Nov 20;117,410
16. Nov 20;119,210
13. Nov 20;117,940
12. Nov 20;118,780
11. Nov 20;118,000
10. Nov 20;117,620
09. Nov 20;116,940
06. Nov 20;116,000
05. Nov 20;115,950
04. Nov 20;115,880
03. Nov 20;115,600
02. Nov 20;115,970
30-Oct-2020;118,140
29-Oct-2020;121,170
28-Oct-2020;122,080
27-Oct-2020;118,680
26-Oct-2020;118,490
23-Oct-2020;119,460
22-Oct-2020;120,180
21-Oct-2020;121,220
20-Oct-2020;119,360
19-Oct-2020;119,730
16-Oct-2020;118,360
15-Oct-2020;117,020
14-Oct-2020;115,910
13-Oct-2020;116,360
12-Oct-2020;116,010
09-Oct-2020;114,800
30. Sep 20;112,720
29. Sep 20;113,110
28. Sep 20;112,300
25. Sep 20;112,260
24. Sep 20;111,800
23. Sep 20;112,580
22. Sep 20;112,830
21. Sep 20;115,110
18. Sep 20;116,160
17. Sep 20;116,420
16. Sep 20;117,760
15. Sep 20;118,370
14. Sep 20;117,990
11. Sep 20;114,920
10. Sep 20;115,920
09. Sep 20;115,750
08. Sep 20;118,740
07. Sep 20;118,970
04. Sep 20;118,580
03. Sep 20;120,530
02. Sep 20;121,470
01. Sep 20;121,390
31. Aug 20;120,280
28. Aug 20;118,820
27. Aug 20;118,980
26. Aug 20;118,400
25. Aug 20;116,960
24. Aug 20;116,200
21. Aug 20;115,310
20. Aug 20;115,320
19. Aug 20;116,190
18. Aug 20;115,720
