Date;Price
25-Mar-2021;122.85
24-Mar-2021;120.2
23-Mar-2021;122.85
22-Mar-2021;123
21-Mar-2021;
20-Mar-2021;
19-Mar-2021;121.05
18-Mar-2021;120.75
17-Mar-2021;120.7
16-Mar-2021;121.9
15-Mar-2021;121.9
14-Mar-2021;
13-Mar-2021;
12-Mar-2021;120.8
11-Mar-2021;122.6
10-Mar-2021;122.7
09-Mar-2021;122.05
08-Mar-2021;123.5
07-Mar-2021;
06-Mar-2021;
05-Mar-2021;124.55
04-Mar-2021;122.05
03-Mar-2021;130.95
02-Mar-2021;138.9
01-Mar-2021;139.05
28. Feb 21;
27. Feb 21;
26. Feb 21;140.9
25. Feb 21;146.2
24. Feb 21;142
23. Feb 21;143.6
22. Feb 21;146
21. Feb 21;
20. Feb 21;
19. Feb 21;144.25
18. Feb 21;140.8
17. Feb 21;138
16. Feb 21;136.5
15. Feb 21;137.05
14. Feb 21;
13. Feb 21;
12. Feb 21;135.7
11. Feb 21;
10. Feb 21;136.2
09. Feb 21;135.2
08. Feb 21;133.6
07. Feb 21;
06. Feb 21;
05. Feb 21;133.3
04. Feb 21;130.1
03. Feb 21;130.5
02. Feb 21;130.25
01. Feb 21;131.55
31. Jan 21;
30. Jan 21;
29. Jan 21;131.45
28. Jan 21;132.3
27. Jan 21;132
26. Jan 21;134.05
25. Jan 21;135.2
24. Jan 21;
23. Jan 21;
22. Jan 21;132.7
21. Jan 21;136.5
20. Jan 21;132
19. Jan 21;137.2
18. Jan 21;135.3
17. Jan 21;
16. Jan 21;
15. Jan 21;135.6
14. Jan 21;135.1
13. Jan 21;131.4
12. Jan 21;131
11. Jan 21;126.95
08. Jan 21;130
07. Jan 21;132.85
06. Jan 21;129.55
05. Jan 21;129.2
04. Jan 21;128.2
03. Jan 21;
02. Jan 21;
01. Jan 21;
31-Dec-2020;122.35
30-Dec-2020;124.2
29-Dec-2020;125.75
28-Dec-2020;128.05
27-Dec-2020;
26-Dec-2020;
25-Dec-2020;124.6
24-Dec-2020;125.5
23-Dec-2020;125
22-Dec-2020;127.5
21-Dec-2020;129.8
20-Dec-2020;
19-Dec-2020;
18-Dec-2020;129.8
17-Dec-2020;128.5
16-Dec-2020;129.05
15-Dec-2020;132.5
14-Dec-2020;130.4
13-Dec-2020;
12-Dec-2020;
11-Dec-2020;129.05
10-Dec-2020;129.1
09-Dec-2020;122.9
08-Dec-2020;120.55
07-Dec-2020;120.35
06-Dec-2020;
05-Dec-2020;
04-Dec-2020;119.2
03-Dec-2020;117.3
02-Dec-2020;118.5
01-Dec-2020;119.55
30. Nov 20;121.2
29. Nov 20;
28. Nov 20;
27. Nov 20;122.3
26. Nov 20;120.2
25. Nov 20;120
24. Nov 20;118.85
23. Nov 20;118.9
22. Nov 20;
21. Nov 20;
20. Nov 20;116.65
19. Nov 20;115.3
18. Nov 20;116.15
17. Nov 20;116.5
16. Nov 20;118.3
15. Nov 20;
14. Nov 20;
13. Nov 20;118.9
12. Nov 20;119.05
11. Nov 20;117.35
10. Nov 20;117.85
09. Nov 20;118
08. Nov 20;
07. Nov 20;
06. Nov 20;116.1
05. Nov 20;116.85
04. Nov 20;116.05
03. Nov 20;116.25
02. Nov 20;115.65
01. Nov 20;
31-Oct-2020;
30-Oct-2020;116.3
29-Oct-2020;119.55
28-Oct-2020;120.95
27-Oct-2020;120.15
26-Oct-2020;118.5
25-Oct-2020;
24-Oct-2020;
23-Oct-2020;119.15
22-Oct-2020;119.5
21-Oct-2020;121
20-Oct-2020;118.3
19-Oct-2020;120.65
18-Oct-2020;
17-Oct-2020;
16-Oct-2020;119.2
15-Oct-2020;118
14-Oct-2020;117.15
13-Oct-2020;116.4
12-Oct-2020;116.55
11-Oct-2020;
10-Oct-2020;
09-Oct-2020;115.9
08-Oct-2020;113
07-Oct-2020;112.45
06-Oct-2020;112.25
05-Oct-2020;111.8
04-Oct-2020;
03-Oct-2020;
02-Oct-2020;111.7
01-Oct-2020;110.2
30. Sep 20;112.4
29. Sep 20;113.9
28. Sep 20;113.05
27. Sep 20;
26. Sep 20;
25. Sep 20;112.45
24. Sep 20;111.65
23. Sep 20;112.05
22. Sep 20;112.7
21. Sep 20;112
20. Sep 20;
19. Sep 20;
18. Sep 20;116.1
17. Sep 20;115
16. Sep 20;117.7
15. Sep 20;118.1
14. Sep 20;118.4
11. Sep 20;117.05
10. Sep 20;115.75
09. Sep 20;116.5
08. Sep 20;116.7
07. Sep 20;118.65
06. Sep 20;
05. Sep 20;
04. Sep 20;119
03. Sep 20;117.9
02. Sep 20;121.7
01. Sep 20;121.4
31. Aug 20;119.9
30. Aug 20;
29. Aug 20;
28. Aug 20;119.8
27. Aug 20;118.6
26. Aug 20;119.15
25. Aug 20;115.8
24. Aug 20;116
23. Aug 20;
22. Aug 20;
21. Aug 20;114.8
20. Aug 20;114.95
19. Aug 20;115.75
18. Aug 20;115.5
17. Aug 20;115.6
16. Aug 20;
15. Aug 20;
14. Aug 20;113.8
13. Aug 20;111.6
12. Aug 20;112.1
11. Aug 20;113
10. Aug 20;113.5
09. Aug 20;
08. Aug 20;
07. Aug 20;114.75
06. Aug 20;114.55
05. Aug 20;114.8
04. Aug 20;110.95
03. Aug 20;110.6
02. Aug 20;
01. Aug 20;
31. Jul 20;108.7
30. Jul 20;109.75
29. Jul 20;109.65
28. Jul 20;108.8
27. Jul 20;109
26. Jul 20;
25. Jul 20;
24. Jul 20;107.4
23. Jul 20;106.65
22. Jul 20;104.75
21. Jul 20;105
20. Jul 20;104.6
19. Jul 20;
18. Jul 20;
17. Jul 20;105.75
16. Jul 20;106
15. Jul 20;107.15
14. Jul 20;107.55
13. Jul 20;108.7
12. Jul 20;
11. Jul 20;
10. Jul 20;106.05
09. Jul 20;106.2
08. Jul 20;105.5
07. Jul 20;106.6
06. Jul 20;105.5
05. Jul 20;
04. Jul 20;
03. Jul 20;103.2
02. Jul 20;102.3
01. Jul 20;101.35
30. Jun 20;101.2
29. Jun 20;101.5
28. Jun 20;
27. Jun 20;
26. Jun 20;101.2
23. Jun 20;100.65
22. Jun 20;101.25
21. Jun 20;
20. Jun 20;
19. Jun 20;102
18. Jun 20;102
17. Jun 20;102.6
16. Jun 20;102.1
15. Jun 20;100.9
14. Jun 20;
13. Jun 20;
12. Jun 20;100.65
11. Jun 20;100.55
10. Jun 20;102.4
09. Jun 20;102.2
08. Jun 20;102.4
07. Jun 20;
06. Jun 20;
05. Jun 20;102.4
04. Jun 20;101.85
03. Jun 20;101.85
02. Jun 20;102.25
01. Jun 20;101.85
31-May-2020;
30-May-2020;
29-May-2020;99.65
28-May-2020;99.7
27-May-2020;99.1
26-May-2020;100.15
25-May-2020;100.05
24-May-2020;
23-May-2020;
22-May-2020;99
21-May-2020;104.95
20-May-2020;101.7
19-May-2020;101.3
18-May-2020;101.2
17-May-2020;
16-May-2020;
15-May-2020;98.3
14-May-2020;99.35
13-May-2020;100.6
12-May-2020;100.75
11-May-2020;101.45
10-May-2020;
09-May-2020;
08-May-2020;101.65
07-May-2020;101.7
06-May-2020;101.7
05-May-2020;98.65
04-May-2020;
03-May-2020;
02-May-2020;
01-May-2020;98.3
30. Apr 20;99.8
29. Apr 20;100.6
28. Apr 20;100.95
27. Apr 20;100.4
26. Apr 20;
25. Apr 20;
24. Apr 20;99
23. Apr 20;99
22. Apr 20;98
21. Apr 20;101.8
20. Apr 20;100.9
19. Apr 20;
18. Apr 20;
17. Apr 20;97.7
16. Apr 20;95.6
15. Apr 20;96.8
14. Apr 20;97
13. Apr 20;96.3
12. Apr 20;
11. Apr 20;
10. Apr 20;97.9
09. Apr 20;95.4
08. Apr 20;94.5
07. Apr 20;93.55
06. Apr 20;92.55
05. Apr 20;
04. Apr 20;
03. Apr 20;92.5
02. Apr 20;92.75
01. Apr 20;92.55
31-Mar-2020;92.9
30-Mar-2020;92.65
29-Mar-2020;
28-Mar-2020;
27-Mar-2020;92.75
26-Mar-2020;91.85
25-Mar-2020;93.1
24-Mar-2020;90.8
23-Mar-2020;91.55
22-Mar-2020;
21-Mar-2020;
20-Mar-2020;94.6
19-Mar-2020;91.55
18-Mar-2020;93.85
17-Mar-2020;97.8
16-Mar-2020;98.4
14-Mar-2020;
13-Mar-2020;99.85
12-Mar-2020;96.95
11-Mar-2020;100.65
10-Mar-2020;103.35
09-Mar-2020;99.7
08-Mar-2020;
07-Mar-2020;
06-Mar-2020;101.6
05-Mar-2020;102.45
04-Mar-2020;101.15
03-Mar-2020;102.35
02-Mar-2020;101
28. Feb 20;97.9
27. Feb 20;99.4
26. Feb 20;100.35
25. Feb 20;100.4
24. Feb 20;101.8
21. Feb 20;102.5
20. Feb 20;103.15
19. Feb 20;102.95
18. Feb 20;104.2
17. Feb 20;104.65
14. Feb 20;104.05
13. Feb 20;105.15
12. Feb 20;105
11. Feb 20;105.15
10. Feb 20;103.75
07. Feb 20;102.8
06. Feb 20;104.1
05. Feb 20;104.35
04. Feb 20;102.65
03. Feb 20;101.5
31. Jan 20;100.4
30. Jan 20;100.2
29. Jan 20;100.2
28. Jan 20;101.3
27. Jan 20;102.05
16. Jan 20;110.2
15. Jan 20;107.6
14. Jan 20;110
13. Jan 20;111.3
10. Jan 20;110
09. Jan 20;109
08. Jan 20;107.3
07. Jan 20;105.8
06. Jan 20;105.45
03. Jan 20;105.7
02. Jan 20;107.85
01. Jan 20;
31-Dec-2019;106.65
30-Dec-2019;108.6
27-Dec-2019;107.9
26-Dec-2019;108.45
25-Dec-2019;108.9
24-Dec-2019;109.8
23-Dec-2019;108.55
20-Dec-2019;110
19-Dec-2019;106.1
18-Dec-2019;105.1
17-Dec-2019;105.9
16-Dec-2019;107.6
13-Dec-2019;107.7
12-Dec-2019;104.95
11-Dec-2019;105.05
10-Dec-2019;103.15
09-Dec-2019;102.3
06-Dec-2019;104.05
05-Dec-2019;102.95
04-Dec-2019;101.75
03-Dec-2019;103.75
02-Dec-2019;106.3
29. Nov 19;106.75
28. Nov 19;109.05
27. Nov 19;111.9
26. Nov 19;112.3
25. Nov 19;112.8
22. Nov 19;111.75
21. Nov 19;112
20. Nov 19;111.5
19. Nov 19;113
18. Nov 19;114.5
15. Nov 19;116
14. Nov 19;117.85
13. Nov 19;119.7
12. Nov 19;120.65
11. Nov 19;121.25
08. Nov 19;123.4
07. Nov 19;124.05
06. Nov 19;123.4
05. Nov 19;122.15
04. Nov 19;125.45
01. Nov 19;127
31-Oct-2019;126.75
30-Oct-2019;128.1
29-Oct-2019;127.85
28-Oct-2019;127.95
25-Oct-2019;126.9
24-Oct-2019;127.9
23-Oct-2019;126.2
22-Oct-2019;124.2
21-Oct-2019;120
18-Oct-2019;122.05
17-Oct-2019;125.3
16-Oct-2019;131.4
15-Oct-2019;132.15
14-Oct-2019;134.9
11-Oct-2019;136
10-Oct-2019;136.45
09-Oct-2019;135.25
08-Oct-2019;136.75
07-Oct-2019;139.35
04-Oct-2019;138.9
03-Oct-2019;138.45
02-Oct-2019;138
01-Oct-2019;136.9
30. Sep 19;138.45
27. Sep 19;136.5
26. Sep 19;136.6
25. Sep 19;137.6
24. Sep 19;131.95
23. Sep 19;138.8
20. Sep 19;138.4
19. Sep 19;134.15
18. Sep 19;136.95
17. Sep 19;135.4
16. Sep 19;136.6
13. Sep 19;141.35
12. Sep 19;142.9
11. Sep 19;142.8
10. Sep 19;142.75
09. Sep 19;142.2
06. Sep 19;139.6
05. Sep 19;141
04. Sep 19;145.65
03. Sep 19;143.7
02. Sep 19;142.85
30. Aug 19;138.85
29. Aug 19;128.25
28. Aug 19;125.8
27. Aug 19;124.1
26. Aug 19;124.65
23. Aug 19;123.05
22. Aug 19;122.95
21. Aug 19;122.6
20. Aug 19;123.9
19. Aug 19;124.1
16. Aug 19;124.6
15. Aug 19;124.3
14. Aug 19;122.35
13. Aug 19;122.55
12. Aug 19;122.45
09. Aug 19;125.1
08. Aug 19;125.55
07. Aug 19;113.8
06. Aug 19;116.5
05. Aug 19;116.95
02. Aug 19;113.55
01. Aug 19;113.2
31. Jul 19;113.2
30. Jul 19;111.75
29. Jul 19;111.7
26. Jul 19;109.95
25. Jul 19;112.6
24. Jul 19;113
23. Jul 19;111.85
22. Jul 19;112.7
19. Jul 19;116.25
18. Jul 19;117.2
17. Jul 19;111.2
16. Jul 19;110.45
15. Jul 19;105.2
12. Jul 19;103.9
11. Jul 19;103
10. Jul 19;101.5
09. Jul 19;99.7
08. Jul 19;99.8
05. Jul 19;98.65
04. Jul 19;97.5
03. Jul 19;97.7
02. Jul 19;96.95
01. Jul 19;98.5
28. Jun 19;100.4
27. Jun 19;101.05
26. Jun 19;100.8
25. Jun 19;98.6
24. Jun 19;98.4
21. Jun 19;98.05
20. Jun 19;98.9
19. Jun 19;99.45
18. Jun 19;99.8
17. Jun 19;98.25
14. Jun 19;99.95
13. Jun 19;99.95
12. Jun 19;98.3
11. Jun 19;98.05
10. Jun 19;96.35
07. Jun 19;95.4
06. Jun 19;95.55
05. Jun 19;95.85
04. Jun 19;96.65
03. Jun 19;96.8
31-May-2019;98.55
30-May-2019;98.85
29-May-2019;98.45
28-May-2019;98.7
27-May-2019;100.65
24-May-2019;100.35
23-May-2019;97
22-May-2019;97.15
21-May-2019;97.75
20-May-2019;97.85
17-May-2019;98
16-May-2019;98.15
15-May-2019;97.85
14-May-2019;96.6
13-May-2019;95.9
10-May-2019;96.3
09-May-2019;95.1
08-May-2019;95.85
07-May-2019;96.1
06-May-2019;96.15
03-May-2019;97.15
02-May-2019;96.5
01-May-2019;96.45
30. Apr 19;97.05
29. Apr 19;98.25
26. Apr 19;98.05
25. Apr 19;98.3
24. Apr 19;98
23. Apr 19;99
22. Apr 19;99
19. Apr 19;99.6
18. Apr 19;99.35
17. Apr 19;100.75
16. Apr 19;102
15. Apr 19;100.75
12. Apr 19;101.3
11. Apr 19;101
10. Apr 19;103.55
09. Apr 19;103.5
08. Apr 19;102.85
05. Apr 19;102.15
04. Apr 19;102.05
03. Apr 19;103.8
02. Apr 19;102.15
01. Apr 19;102.35
29-Mar-2019;101.3
28-Mar-2019;99.8
27-Mar-2019;99.9
26-Mar-2019;101.25
25-Mar-2019;101.5
22-Mar-2019;101.7
21-Mar-2019;104.6
20-Mar-2019;105.1
19-Mar-2019;104.7
18-Mar-2019;103.05
15-Mar-2019;103.15
14-Mar-2019;102.4
13-Mar-2019;103.15
12-Mar-2019;104.4
11-Mar-2019;103.05
08-Mar-2019;103.95
07-Mar-2019;104.3
06-Mar-2019;106.6
05-Mar-2019;106.75
04-Mar-2019;104.5
01-Mar-2019;105
28. Feb 19;103.5
27. Feb 19;102.75
26. Feb 19;102.3
25. Feb 19;102.9
22. Feb 19;103
21. Feb 19;101.65
20. Feb 19;101.45
19. Feb 19;100.2
18. Feb 19;99.55
15. Feb 19;97.65
14. Feb 19;98
13. Feb 19;99.15
12. Feb 19;98.2
11. Feb 19;99.6
08. Feb 19;102.05
07. Feb 19;103.4
06. Feb 19;102.75
05. Feb 19;103.1
01. Feb 19;100.5
31. Jan 19;98.85
30. Jan 19;98.3
29. Jan 19;96.75
28. Jan 19;95.45
25. Jan 19;94.6
24. Jan 19;93.65
23. Jan 19;93.65
22. Jan 19;94.45
21. Jan 19;95.1
18. Jan 19;94.65
17. Jan 19;92.65
16. Jan 19;93.5
15. Jan 19;92.5
14. Jan 19;91.4
11. Jan 19;91.6
10. Jan 19;90.7
09. Jan 19;91.2
08. Jan 19;91.5
07. Jan 19;90.9
04. Jan 19;90.65
03. Jan 19;88.05
02. Jan 19;88.05
31-Dec-2018;87.6
28-Dec-2018;87.65
27-Dec-2018;88.1
26-Dec-2018;88.55
25-Dec-2018;89
24-Dec-2018;89.8
21-Dec-2018;90
20-Dec-2018;90
19-Dec-2018;89.7
18-Dec-2018;90.9
17-Dec-2018;90.55
14-Dec-2018;90
13-Dec-2018;89.3
12-Dec-2018;88.85
11-Dec-2018;89.6
10-Dec-2018;89.15
07-Dec-2018;89.35
06-Dec-2018;88.95
05-Dec-2018;90.8
04-Dec-2018;91.05
03-Dec-2018;91.55
30. Nov 18;91.35
29. Nov 18;90.75
28. Nov 18;89.85
27. Nov 18;89.3
26. Nov 18;89.8
23. Nov 18;89.55
22. Nov 18;91
21. Nov 18;91.9
20. Nov 18;92.2
19. Nov 18;93.4
16. Nov 18;94.65
15. Nov 18;95.5
14. Nov 18;94.4
13. Nov 18;94.5
12. Nov 18;95.25
09. Nov 18;95.1
08. Nov 18;97.4
07. Nov 18;96.6
06. Nov 18;98
05. Nov 18;97.7
02. Nov 18;99.05
01. Nov 18;98.55
31-Oct-2018;97.7
30-Oct-2018;98.85
29-Oct-2018;99.1
26-Oct-2018;99.5
25-Oct-2018;103
24-Oct-2018;102.5
23-Oct-2018;103
22-Oct-2018;103.7
19-Oct-2018;103.8
18-Oct-2018;101.9
17-Oct-2018;101.8
16-Oct-2018;102.95
15-Oct-2018;104.6
12-Oct-2018;105.1
11-Oct-2018;104.2
10-Oct-2018;105.1
09-Oct-2018;106.2
08-Oct-2018;104.35
05-Oct-2018;103.6
04-Oct-2018;103.1
03-Oct-2018;103.05
02-Oct-2018;103.35
01-Oct-2018;103.2
28. Sep 18;104.1
27. Sep 18;103
26. Sep 18;105.3
25. Sep 18;104.9
24. Sep 18;106.3
21. Sep 18;106
20. Sep 18;103.6
19. Sep 18;103.05
18. Sep 18;101.9
17. Sep 18;101.7
14. Sep 18;103.95
13. Sep 18;103.5
12. Sep 18;103.1
11. Sep 18;100.7
10. Sep 18;102.15
07. Sep 18;102.15
06. Sep 18;102.7
05. Sep 18;102.95
04. Sep 18;102.4
03. Sep 18;104.8
31. Aug 18;105.1
30. Aug 18;108.4
29. Aug 18;109.7
28. Aug 18;110.05
27. Aug 18;108.85
24. Aug 18;109.65
23. Aug 18;109.65
22. Aug 18;110.4
21. Aug 18;112.25
20. Aug 18;111.6
17. Aug 18;110.5
16. Aug 18;109.45
15. Aug 18;107.4
14. Aug 18;111.45
13. Aug 18;111.75
10. Aug 18;112.5
09. Aug 18;113.05
08. Aug 18;113.45
07. Aug 18;112.45
06. Aug 18;112.2
03. Aug 18;110.15
02. Aug 18;109.65
01. Aug 18;111.05
31. Jul 18;112.95
30. Jul 18;112.35
27. Jul 18;112.2
26. Jul 18;111.45
25. Jul 18;110
24. Jul 18;110.95
23. Jul 18;109.35
20. Jul 18;109.35
19. Jul 18;109.05
18. Jul 18;109.15
17. Jul 18;108.75
16. Jul 18;109.75
13. Jul 18;111.55
12. Jul 18;112.45
11. Jul 18;110.9
10. Jul 18;111.6
09. Jul 18;111.75
06. Jul 18;111.2
05. Jul 18;112.7
04. Jul 18;111.5
03. Jul 18;114.05
02. Jul 18;115.2
29. Jun 18;116.5
28. Jun 18;115.95
27. Jun 18;116.2
26. Jun 18;115.15
25. Jun 18;116.55
22. Jun 18;117
21. Jun 18;115.35
20. Jun 18;114.3
19. Jun 18;113.45
18. Jun 18;115
15. Jun 18;115.7
14. Jun 18;115.15
13. Jun 18;118
12. Jun 18;115.15
11. Jun 18;115.65
08. Jun 18;116.25
07. Jun 18;117.7
06. Jun 18;118.35
05. Jun 18;118.45
04. Jun 18;116.65
01. Jun 18;116.05
31-May-2018;115.3
30-May-2018;113.55
29-May-2018;111.35
28-May-2018;109.85
25-May-2018;110.9
24-May-2018;108.1
23-May-2018;108
22-May-2018;108
21-May-2018;108.6
18-May-2018;108.5
17-May-2018;108.35
16-May-2018;107.5
15-May-2018;107.05
14-May-2018;107.1
11-May-2018;104.7
10-May-2018;103.95
09-May-2018;104.05
08-May-2018;103.75
07-May-2018;104
04-May-2018;103.8
03-May-2018;103.3
02-May-2018;104.75
01-May-2018;102.8
30. Apr 18;102.9
27. Apr 18;103.15
26. Apr 18;103.95
25. Apr 18;103.9
24. Apr 18;104
23. Apr 18;102.9
20. Apr 18;103.65
19. Apr 18;105.05
18. Apr 18;106.4
17. Apr 18;103.2
16. Apr 18;104.05
13. Apr 18;102.7
12. Apr 18;101.3
11. Apr 18;102.15
10. Apr 18;101.35
09. Apr 18;100.4
06. Apr 18;98.9
05. Apr 18;99.45
04. Apr 18;98.4
03. Apr 18;100
02. Apr 18;99.55
30-Mar-2018;101.1
29-Mar-2018;98
28-Mar-2018;96.75
27-Mar-2018;96.7
26-Mar-2018;96.25
23-Mar-2018;97.55
22-Mar-2018;98.65
21-Mar-2018;100.8
20-Mar-2018;101.5
19-Mar-2018;100.8
16-Mar-2018;101.5
15-Mar-2018;101.35
14-Mar-2018;102.8
13-Mar-2018;103.2
12-Mar-2018;103.25
09-Mar-2018;102.05
08-Mar-2018;100
07-Mar-2018;101.8
06-Mar-2018;102.75
05-Mar-2018;100.95
02-Mar-2018;101.45
01-Mar-2018;102.05
28. Feb 18;103.7
27. Feb 18;104.25
26. Feb 18;104.35
23. Feb 18;103.65
22. Feb 18;103.65
21. Feb 18;102.55
20. Feb 18;103.45
19. Feb 18;102.75
16. Feb 18;104.65
14. Feb 18;104
13. Feb 18;101.5
12. Feb 18;98.75
09. Feb 18;97.4
08. Feb 18;99.9
07. Feb 18;99.85
06. Feb 18;101.05
05. Feb 18;102.65
02. Feb 18;99.6
01. Feb 18;102.55
31. Jan 18;101.7
30. Jan 18;101.35
29. Jan 18;104.5
26. Jan 18;102.9
25. Jan 18;102.95
24. Jan 18;99
23. Jan 18;97.6
22. Jan 18;97.55
19. Jan 18;97.5
18. Jan 18;97.35
17. Jan 18;96
16. Jan 18;96.3
15. Jan 18;98.95
12. Jan 18;98.1
11. Jan 18;98.15
10. Jan 18;100.05
09. Jan 18;98.7
08. Jan 18;98.1
05. Jan 18;97.15
04. Jan 18;97.8
03. Jan 18;96.7
02. Jan 18;98.85
29-Dec-2017;96.9
28-Dec-2017;96.3
27-Dec-2017;94.7
26-Dec-2017;94.75
25-Dec-2017;95
22-Dec-2017;96.4
21-Dec-2017;99.25
20-Dec-2017;94.5
19-Dec-2017;94.4
18-Dec-2017;95
15-Dec-2017;93.4
14-Dec-2017;89.75
13-Dec-2017;89.35
12-Dec-2017;88.95
11-Dec-2017;89
08-Dec-2017;88.25
07-Dec-2017;87.85
06-Dec-2017;87.15
05-Dec-2017;87.9
04-Dec-2017;91
01-Dec-2017;90.85
30. Nov 17;90.25
29. Nov 17;91.3
28. Nov 17;91.15
27. Nov 17;92.7
24. Nov 17;94.75
23. Nov 17;94.1
22. Nov 17;95.5
21. Nov 17;93.5
20. Nov 17;92.7
17. Nov 17;92.95
16. Nov 17;92.4
15. Nov 17;93.3
14. Nov 17;95.25
13. Nov 17;100.35
10. Nov 17;98.6
09. Nov 17;99.2
08. Nov 17;101.1
07. Nov 17;100.5
06. Nov 17;102.6
03. Nov 17;100.75
02. Nov 17;99.55
01. Nov 17;100.8
31-Oct-2017;95.1
30-Oct-2017;92.9
27-Oct-2017;92.95
26-Oct-2017;94.25
25-Oct-2017;95.4
24-Oct-2017;96.6
23-Oct-2017;95.5
20-Oct-2017;94.85
19-Oct-2017;94
18-Oct-2017;93.4
17-Oct-2017;93.5
16-Oct-2017;94.35
13-Oct-2017;92.2
12-Oct-2017;90.95
11-Oct-2017;89.15
10-Oct-2017;87.9
09-Oct-2017;87.5
06-Oct-2017;85.4
05-Oct-2017;85.65
04-Oct-2017;85.65
03-Oct-2017;85.4
02-Oct-2017;84.05
29. Sep 17;85.3
28. Sep 17;84.65
27. Sep 17;83
26. Sep 17;84.8
25. Sep 17;84.55
22. Sep 17;84.3
21. Sep 17;87.45
20. Sep 17;89.35
19. Sep 17;86.1
18. Sep 17;88.2
15. Sep 17;85.85
14. Sep 17;88.25
13. Sep 17;89.8
12. Sep 17;93
11. Sep 17;91.4
08. Sep 17;89.5
07. Sep 17;93.95
06. Sep 17;94.5
05. Sep 17;93.95
04. Sep 17;95.2
01. Sep 17;94
31. Aug 17;92.6
30. Aug 17;91.3
29. Aug 17;91.9
28. Aug 17;93.05
25. Aug 17;92.45
24. Aug 17;92.6
23. Aug 17;90.85
22. Aug 17;90.85
21. Aug 17;90.5
18. Aug 17;88.3
17. Aug 17;86
16. Aug 17;85.9
15. Aug 17;83.5
14. Aug 17;83.4
11. Aug 17;85.2
10. Aug 17;87.4
09. Aug 17;86
08. Aug 17;85.2
07. Aug 17;83.4
04. Aug 17;82.5
03. Aug 17;83
02. Aug 17;82.85
01. Aug 17;82.45
31. Jul 17;82.45
28. Jul 17;82.3
27. Jul 17;81.65
26. Jul 17;81.1
25. Jul 17;80.2
24. Jul 17;77.4
21. Jul 17;78.15
20. Jul 17;77.3
19. Jul 17;78.85
18. Jul 17;79.2
17. Jul 17;79
14. Jul 17;77.85
13. Jul 17;75.35
12. Jul 17;75.35
11. Jul 17;74.8
10. Jul 17;73.4
07. Jul 17;73.05
06. Jul 17;74.15
05. Jul 17;74.3
04. Jul 17;74.8
03. Jul 17;75.95
30. Jun 17;76.05
29. Jun 17;75.7
28. Jun 17;75.5
27. Jun 17;75.2
26. Jun 17;74
23. Jun 17;74.45
22. Jun 17;73.65
21. Jun 17;73.3
20. Jun 17;73.3
19. Jun 17;73.8
16. Jun 17;72.8
15. Jun 17;72.4
14. Jun 17;72
13. Jun 17;71.65
12. Jun 17;71.55
09. Jun 17;72.65
08. Jun 17;71.9
07. Jun 17;71.8
06. Jun 17;72.3
05. Jun 17;72.3
02. Jun 17;72.3
01. Jun 17;72.15
31-May-2017;72.8
30-May-2017;74.6
26-May-2017;74.45
25-May-2017;74.35
24-May-2017;74.85
23-May-2017;76.2
22-May-2017;76.5
19-May-2017;76.45
18-May-2017;74.75
17-May-2017;75.45
16-May-2017;74.95
15-May-2017;75.55
12-May-2017;76
11-May-2017;75.7
10-May-2017;74.4
09-May-2017;75.4
08-May-2017;74.85
05-May-2017;75.1
04-May-2017;74.35
03-May-2017;76.35
02-May-2017;78.6
28. Apr 17;78.35
27. Apr 17;77
26. Apr 17;76.5
25. Apr 17;76.2
24. Apr 17;76.6
21. Apr 17;77.5
20. Apr 17;77.9
19. Apr 17;77.5
18. Apr 17;78
17. Apr 17;78.9
14. Apr 17;79.75
13. Apr 17;80.15
12. Apr 17;80.1
11. Apr 17;80.9
10. Apr 17;83.25
07. Apr 17;83.35
06. Apr 17;82.7
05. Apr 17;84.45
04. Apr 17;82.2
03. Apr 17;81.45
31-Mar-2017;82.4
30-Mar-2017;83.3
29-Mar-2017;83.1
28-Mar-2017;82.3
27-Mar-2017;80.75
24-Mar-2017;82.05
23-Mar-2017;82.7
22-Mar-2017;80.5
21-Mar-2017;84.05
20-Mar-2017;84.5
17-Mar-2017;84.7
16-Mar-2017;84.35
15-Mar-2017;84.6
14-Mar-2017;84.45
13-Mar-2017;84.05
10-Mar-2017;82.4
09-Mar-2017;84.2
08-Mar-2017;85.7
07-Mar-2017;87.8
06-Mar-2017;90.35
03-Mar-2017;89.55
02-Mar-2017;89.15
01-Mar-2017;90.85
27. Feb 17;90.1
24. Feb 17;89.4
23. Feb 17;87.2
22. Feb 17;88.75
21. Feb 17;89.15
20. Feb 17;90.1
17. Feb 17;89.6
16. Feb 17;89.6
15. Feb 17;88.3
14. Feb 17;87.65
13. Feb 17;87.8
10. Feb 17;87
09. Feb 17;84.8
08. Feb 17;85.65
07. Feb 17;84.75
06. Feb 17;84.95
03. Feb 17;84.7
02. Feb 17;85.6
01. Feb 17;83.25
31. Jan 17;82.5
30. Jan 17;80.55
26. Jan 17;79.95
25. Jan 17;81.35
24. Jan 17;81.45
23. Jan 17;81.75
20. Jan 17;80.05
19. Jan 17;83.3
18. Jan 17;83.85
17. Jan 17;84.4
16. Jan 17;85.4
13. Jan 17;85.15
12. Jan 17;83.95
11. Jan 17;86.05
10. Jan 17;86.45
09. Jan 17;85.25
06. Jan 17;84.15
05. Jan 17;84.3
04. Jan 17;84
